Num,Minute,DateType,day,Time,maxtemperature,mintemperature,temperatur,weather
0,0,3,2019-01-01,0:0,3,1,2.0,阴
0,1,3,2019-01-01,0:30,3,1,2.0,阴
0,2,3,2019-01-01,1:0,3,1,2.0,阴
0,3,3,2019-01-01,1:30,3,1,2.0,阴
0,4,3,2019-01-01,2:0,3,1,2.0,阴
0,5,3,2019-01-01,2:30,3,1,2.0,阴
0,6,3,2019-01-01,3:0,3,1,2.0,阴
0,7,3,2019-01-01,3:30,3,1,2.0,阴
0,8,3,2019-01-01,4:0,3,1,2.0,阴
0,9,3,2019-01-01,4:30,3,1,2.0,阴
0,10,3,2019-01-01,5:0,3,1,2.0,阴
184,11,3,2019-01-01,5:30,3,1,2.0,阴
571,12,3,2019-01-01,6:0,3,1,2.0,阴
370,13,3,2019-01-01,6:30,3,1,2.0,阴
435,14,3,2019-01-01,7:0,3,1,2.0,阴
546,15,3,2019-01-01,7:30,3,1,2.0,阴
634,16,3,2019-01-01,8:0,3,1,2.0,阴
1121,17,3,2019-01-01,8:30,3,1,2.0,阴
1096,18,3,2019-01-01,9:0,3,1,2.0,阴
1302,19,3,2019-01-01,9:30,3,1,2.0,阴
1600,20,3,2019-01-01,10:0,3,1,2.0,阴
1982,21,3,2019-01-01,10:30,3,1,2.0,阴
2103,22,3,2019-01-01,11:0,3,1,2.0,阴
2342,23,3,2019-01-01,11:30,3,1,2.0,阴
2382,24,3,2019-01-01,12:0,3,1,2.0,阴
2516,25,3,2019-01-01,12:30,3,1,2.0,阴
2803,26,3,2019-01-01,13:0,3,1,2.0,阴
2906,27,3,2019-01-01,13:30,3,1,2.0,阴
3180,28,3,2019-01-01,14:0,3,1,2.0,阴
3130,29,3,2019-01-01,14:30,3,1,2.0,阴
3398,30,3,2019-01-01,15:0,3,1,2.0,阴
3352,31,3,2019-01-01,15:30,3,1,2.0,阴
3325,32,3,2019-01-01,16:0,3,1,2.0,阴
3011,33,3,2019-01-01,16:30,3,1,2.0,阴
3117,34,3,2019-01-01,17:0,3,1,2.0,阴
2838,35,3,2019-01-01,17:30,3,1,2.0,阴
2475,36,3,2019-01-01,18:0,3,1,2.0,阴
1997,37,3,2019-01-01,18:30,3,1,2.0,阴
1838,38,3,2019-01-01,19:0,3,1,2.0,阴
1611,39,3,2019-01-01,19:30,3,1,2.0,阴
1527,40,3,2019-01-01,20:0,3,1,2.0,阴
1322,41,3,2019-01-01,20:30,3,1,2.0,阴
1207,42,3,2019-01-01,21:0,3,1,2.0,阴
994,43,3,2019-01-01,21:30,3,1,2.0,阴
842,44,3,2019-01-01,22:0,3,1,2.0,阴
611,45,3,2019-01-01,22:30,3,1,2.0,阴
242,46,3,2019-01-01,23:0,3,1,2.0,阴
53,47,3,2019-01-01,23:30,3,1,2.0,阴
7,0,2,2019-01-02,0:0,3,2,2.5,雨夹雪
0,1,2,2019-01-02,0:30,3,2,2.5,雨夹雪
0,2,2,2019-01-02,1:0,3,2,2.5,雨夹雪
0,3,2,2019-01-02,1:30,3,2,2.5,雨夹雪
0,4,2,2019-01-02,2:0,3,2,2.5,雨夹雪
0,5,2,2019-01-02,2:30,3,2,2.5,雨夹雪
0,6,2,2019-01-02,3:0,3,2,2.5,雨夹雪
0,7,2,2019-01-02,3:30,3,2,2.5,雨夹雪
1,8,2,2019-01-02,4:0,3,2,2.5,雨夹雪
2,9,2,2019-01-02,4:30,3,2,2.5,雨夹雪
0,10,2,2019-01-02,5:0,3,2,2.5,雨夹雪
13,11,2,2019-01-02,5:30,3,2,2.5,雨夹雪
115,12,2,2019-01-02,6:0,3,2,2.5,雨夹雪
431,13,2,2019-01-02,6:30,3,2,2.5,雨夹雪
823,14,2,2019-01-02,7:0,3,2,2.5,雨夹雪
1439,15,2,2019-01-02,7:30,3,2,2.5,雨夹雪
3286,16,2,2019-01-02,8:0,3,2,2.5,雨夹雪
2414,17,2,2019-01-02,8:30,3,2,2.5,雨夹雪
1732,18,2,2019-01-02,9:0,3,2,2.5,雨夹雪
1162,19,2,2019-01-02,9:30,3,2,2.5,雨夹雪
1148,20,2,2019-01-02,10:0,3,2,2.5,雨夹雪
1040,21,2,2019-01-02,10:30,3,2,2.5,雨夹雪
1011,22,2,2019-01-02,11:0,3,2,2.5,雨夹雪
1124,23,2,2019-01-02,11:30,3,2,2.5,雨夹雪
1140,24,2,2019-01-02,12:0,3,2,2.5,雨夹雪
1206,25,2,2019-01-02,12:30,3,2,2.5,雨夹雪
1166,26,2,2019-01-02,13:0,3,2,2.5,雨夹雪
1216,27,2,2019-01-02,13:30,3,2,2.5,雨夹雪
1326,28,2,2019-01-02,14:0,3,2,2.5,雨夹雪
1231,29,2,2019-01-02,14:30,3,2,2.5,雨夹雪
1426,30,2,2019-01-02,15:0,3,2,2.5,雨夹雪
1392,31,2,2019-01-02,15:30,3,2,2.5,雨夹雪
1480,32,2,2019-01-02,16:0,3,2,2.5,雨夹雪
1610,33,2,2019-01-02,16:30,3,2,2.5,雨夹雪
2540,34,2,2019-01-02,17:0,3,2,2.5,雨夹雪
2864,35,2,2019-01-02,17:30,3,2,2.5,雨夹雪
2094,36,2,2019-01-02,18:0,3,2,2.5,雨夹雪
1589,37,2,2019-01-02,18:30,3,2,2.5,雨夹雪
1162,38,2,2019-01-02,19:0,3,2,2.5,雨夹雪
918,39,2,2019-01-02,19:30,3,2,2.5,雨夹雪
926,40,2,2019-01-02,20:0,3,2,2.5,雨夹雪
809,41,2,2019-01-02,20:30,3,2,2.5,雨夹雪
864,42,2,2019-01-02,21:0,3,2,2.5,雨夹雪
660,43,2,2019-01-02,21:30,3,2,2.5,雨夹雪
744,44,2,2019-01-02,22:0,3,2,2.5,雨夹雪
298,45,2,2019-01-02,22:30,3,2,2.5,雨夹雪
106,46,2,2019-01-02,23:0,3,2,2.5,雨夹雪
13,47,2,2019-01-02,23:30,3,2,2.5,雨夹雪
3,0,2,2019-01-03,0:0,5,4,4.5,雨夹雪
2,1,2,2019-01-03,0:30,5,4,4.5,雨夹雪
2,2,2,2019-01-03,1:0,5,4,4.5,雨夹雪
0,3,2,2019-01-03,1:30,5,4,4.5,雨夹雪
1,4,2,2019-01-03,2:0,5,4,4.5,雨夹雪
1,5,2,2019-01-03,2:30,5,4,4.5,雨夹雪
0,6,2,2019-01-03,3:0,5,4,4.5,雨夹雪
1,7,2,2019-01-03,3:30,5,4,4.5,雨夹雪
7,8,2,2019-01-03,4:0,5,4,4.5,雨夹雪
0,9,2,2019-01-03,4:30,5,4,4.5,雨夹雪
0,10,2,2019-01-03,5:0,5,4,4.5,雨夹雪
6,11,2,2019-01-03,5:30,5,4,4.5,雨夹雪
88,12,2,2019-01-03,6:0,5,4,4.5,雨夹雪
328,13,2,2019-01-03,6:30,5,4,4.5,雨夹雪
784,14,2,2019-01-03,7:0,5,4,4.5,雨夹雪
1360,15,2,2019-01-03,7:30,5,4,4.5,雨夹雪
2890,16,2,2019-01-03,8:0,5,4,4.5,雨夹雪
2752,17,2,2019-01-03,8:30,5,4,4.5,雨夹雪
1653,18,2,2019-01-03,9:0,5,4,4.5,雨夹雪
1339,19,2,2019-01-03,9:30,5,4,4.5,雨夹雪
1090,20,2,2019-01-03,10:0,5,4,4.5,雨夹雪
1046,21,2,2019-01-03,10:30,5,4,4.5,雨夹雪
1016,22,2,2019-01-03,11:0,5,4,4.5,雨夹雪
1013,23,2,2019-01-03,11:30,5,4,4.5,雨夹雪
1045,24,2,2019-01-03,12:0,5,4,4.5,雨夹雪
1014,25,2,2019-01-03,12:30,5,4,4.5,雨夹雪
1139,26,2,2019-01-03,13:0,5,4,4.5,雨夹雪
1152,27,2,2019-01-03,13:30,5,4,4.5,雨夹雪
1108,28,2,2019-01-03,14:0,5,4,4.5,雨夹雪
1064,29,2,2019-01-03,14:30,5,4,4.5,雨夹雪
1276,30,2,2019-01-03,15:0,5,4,4.5,雨夹雪
1167,31,2,2019-01-03,15:30,5,4,4.5,雨夹雪
1386,32,2,2019-01-03,16:0,5,4,4.5,雨夹雪
1445,33,2,2019-01-03,16:30,5,4,4.5,雨夹雪
2447,34,2,2019-01-03,17:0,5,4,4.5,雨夹雪
2936,35,2,2019-01-03,17:30,5,4,4.5,雨夹雪
2127,36,2,2019-01-03,18:0,5,4,4.5,雨夹雪
1649,37,2,2019-01-03,18:30,5,4,4.5,雨夹雪
1206,38,2,2019-01-03,19:0,5,4,4.5,雨夹雪
1000,39,2,2019-01-03,19:30,5,4,4.5,雨夹雪
1100,40,2,2019-01-03,20:0,5,4,4.5,雨夹雪
931,41,2,2019-01-03,20:30,5,4,4.5,雨夹雪
1006,42,2,2019-01-03,21:0,5,4,4.5,雨夹雪
696,43,2,2019-01-03,21:30,5,4,4.5,雨夹雪
825,44,2,2019-01-03,22:0,5,4,4.5,雨夹雪
367,45,2,2019-01-03,22:30,5,4,4.5,雨夹雪
121,46,2,2019-01-03,23:0,5,4,4.5,雨夹雪
11,47,2,2019-01-03,23:30,5,4,4.5,雨夹雪
0,0,1,2019-01-04,0:0,8,5,6.5,中雨
0,1,1,2019-01-04,0:30,8,5,6.5,中雨
4,2,1,2019-01-04,1:0,8,5,6.5,中雨
0,3,1,2019-01-04,1:30,8,5,6.5,中雨
0,4,1,2019-01-04,2:0,8,5,6.5,中雨
0,5,1,2019-01-04,2:30,8,5,6.5,中雨
0,6,1,2019-01-04,3:0,8,5,6.5,中雨
0,7,1,2019-01-04,3:30,8,5,6.5,中雨
7,8,1,2019-01-04,4:0,8,5,6.5,中雨
1,9,1,2019-01-04,4:30,8,5,6.5,中雨
0,10,1,2019-01-04,5:0,8,5,6.5,中雨
8,11,1,2019-01-04,5:30,8,5,6.5,中雨
80,12,1,2019-01-04,6:0,8,5,6.5,中雨
306,13,1,2019-01-04,6:30,8,5,6.5,中雨
746,14,1,2019-01-04,7:0,8,5,6.5,中雨
1492,15,1,2019-01-04,7:30,8,5,6.5,中雨
2927,16,1,2019-01-04,8:0,8,5,6.5,中雨
2623,17,1,2019-01-04,8:30,8,5,6.5,中雨
1614,18,1,2019-01-04,9:0,8,5,6.5,中雨
1330,19,1,2019-01-04,9:30,8,5,6.5,中雨
1062,20,1,2019-01-04,10:0,8,5,6.5,中雨
890,21,1,2019-01-04,10:30,8,5,6.5,中雨
861,22,1,2019-01-04,11:0,8,5,6.5,中雨
953,23,1,2019-01-04,11:30,8,5,6.5,中雨
