Num,Minute,DateType,day,Time,maxtemperature,mintemperature,temperatur,weather
0,0,3,2019-01-01,0:0,3,1,2.0,阴
0,1,3,2019-01-01,0:30,3,1,2.0,阴
0,2,3,2019-01-01,1:0,3,1,2.0,阴
0,3,3,2019-01-01,1:30,3,1,2.0,阴
0,4,3,2019-01-01,2:0,3,1,2.0,阴
0,5,3,2019-01-01,2:30,3,1,2.0,阴
3,6,3,2019-01-01,3:0,3,1,2.0,阴
0,7,3,2019-01-01,3:30,3,1,2.0,阴
0,8,3,2019-01-01,4:0,3,1,2.0,阴
0,9,3,2019-01-01,4:30,3,1,2.0,阴
0,10,3,2019-01-01,5:0,3,1,2.0,阴
98,11,3,2019-01-01,5:30,3,1,2.0,阴
281,12,3,2019-01-01,6:0,3,1,2.0,阴
288,13,3,2019-01-01,6:30,3,1,2.0,阴
428,14,3,2019-01-01,7:0,3,1,2.0,阴
572,15,3,2019-01-01,7:30,3,1,2.0,阴
713,16,3,2019-01-01,8:0,3,1,2.0,阴
1005,17,3,2019-01-01,8:30,3,1,2.0,阴
1042,18,3,2019-01-01,9:0,3,1,2.0,阴
1175,19,3,2019-01-01,9:30,3,1,2.0,阴
1379,20,3,2019-01-01,10:0,3,1,2.0,阴
1373,21,3,2019-01-01,10:30,3,1,2.0,阴
1657,22,3,2019-01-01,11:0,3,1,2.0,阴
1604,23,3,2019-01-01,11:30,3,1,2.0,阴
1813,24,3,2019-01-01,12:0,3,1,2.0,阴
1628,25,3,2019-01-01,12:30,3,1,2.0,阴
2007,26,3,2019-01-01,13:0,3,1,2.0,阴
2066,27,3,2019-01-01,13:30,3,1,2.0,阴
2267,28,3,2019-01-01,14:0,3,1,2.0,阴
2018,29,3,2019-01-01,14:30,3,1,2.0,阴
2007,30,3,2019-01-01,15:0,3,1,2.0,阴
2204,31,3,2019-01-01,15:30,3,1,2.0,阴
2213,32,3,2019-01-01,16:0,3,1,2.0,阴
2140,33,3,2019-01-01,16:30,3,1,2.0,阴
2115,34,3,2019-01-01,17:0,3,1,2.0,阴
2022,35,3,2019-01-01,17:30,3,1,2.0,阴
1644,36,3,2019-01-01,18:0,3,1,2.0,阴
1499,37,3,2019-01-01,18:30,3,1,2.0,阴
1388,38,3,2019-01-01,19:0,3,1,2.0,阴
1374,39,3,2019-01-01,19:30,3,1,2.0,阴
1310,40,3,2019-01-01,20:0,3,1,2.0,阴
1242,41,3,2019-01-01,20:30,3,1,2.0,阴
1087,42,3,2019-01-01,21:0,3,1,2.0,阴
968,43,3,2019-01-01,21:30,3,1,2.0,阴
701,44,3,2019-01-01,22:0,3,1,2.0,阴
620,45,3,2019-01-01,22:30,3,1,2.0,阴
354,46,3,2019-01-01,23:0,3,1,2.0,阴
81,47,3,2019-01-01,23:30,3,1,2.0,阴
0,0,2,2019-01-02,0:0,3,2,2.5,雨夹雪
0,1,2,2019-01-02,0:30,3,2,2.5,雨夹雪
0,2,2,2019-01-02,1:0,3,2,2.5,雨夹雪
0,3,2,2019-01-02,1:30,3,2,2.5,雨夹雪
0,4,2,2019-01-02,2:0,3,2,2.5,雨夹雪
0,5,2,2019-01-02,2:30,3,2,2.5,雨夹雪
0,6,2,2019-01-02,3:0,3,2,2.5,雨夹雪
0,7,2,2019-01-02,3:30,3,2,2.5,雨夹雪
0,8,2,2019-01-02,4:0,3,2,2.5,雨夹雪
0,9,2,2019-01-02,4:30,3,2,2.5,雨夹雪
0,10,2,2019-01-02,5:0,3,2,2.5,雨夹雪
18,11,2,2019-01-02,5:30,3,2,2.5,雨夹雪
195,12,2,2019-01-02,6:0,3,2,2.5,雨夹雪
530,13,2,2019-01-02,6:30,3,2,2.5,雨夹雪
1267,14,2,2019-01-02,7:0,3,2,2.5,雨夹雪
2638,15,2,2019-01-02,7:30,3,2,2.5,雨夹雪
4110,16,2,2019-01-02,8:0,3,2,2.5,雨夹雪
4170,17,2,2019-01-02,8:30,3,2,2.5,雨夹雪
2112,18,2,2019-01-02,9:0,3,2,2.5,雨夹雪
1297,19,2,2019-01-02,9:30,3,2,2.5,雨夹雪
1166,20,2,2019-01-02,10:0,3,2,2.5,雨夹雪
946,21,2,2019-01-02,10:30,3,2,2.5,雨夹雪
903,22,2,2019-01-02,11:0,3,2,2.5,雨夹雪
1038,23,2,2019-01-02,11:30,3,2,2.5,雨夹雪
1120,24,2,2019-01-02,12:0,3,2,2.5,雨夹雪
1147,25,2,2019-01-02,12:30,3,2,2.5,雨夹雪
1206,26,2,2019-01-02,13:0,3,2,2.5,雨夹雪
1095,27,2,2019-01-02,13:30,3,2,2.5,雨夹雪
1043,28,2,2019-01-02,14:0,3,2,2.5,雨夹雪
1083,29,2,2019-01-02,14:30,3,2,2.5,雨夹雪
1157,30,2,2019-01-02,15:0,3,2,2.5,雨夹雪
1185,31,2,2019-01-02,15:30,3,2,2.5,雨夹雪
1306,32,2,2019-01-02,16:0,3,2,2.5,雨夹雪
1550,33,2,2019-01-02,16:30,3,2,2.5,雨夹雪
2244,34,2,2019-01-02,17:0,3,2,2.5,雨夹雪
3295,35,2,2019-01-02,17:30,3,2,2.5,雨夹雪
3071,36,2,2019-01-02,18:0,3,2,2.5,雨夹雪
2096,37,2,2019-01-02,18:30,3,2,2.5,雨夹雪
1449,38,2,2019-01-02,19:0,3,2,2.5,雨夹雪
1269,39,2,2019-01-02,19:30,3,2,2.5,雨夹雪
1066,40,2,2019-01-02,20:0,3,2,2.5,雨夹雪
1048,41,2,2019-01-02,20:30,3,2,2.5,雨夹雪
1053,42,2,2019-01-02,21:0,3,2,2.5,雨夹雪
791,43,2,2019-01-02,21:30,3,2,2.5,雨夹雪
711,44,2,2019-01-02,22:0,3,2,2.5,雨夹雪
395,45,2,2019-01-02,22:30,3,2,2.5,雨夹雪
140,46,2,2019-01-02,23:0,3,2,2.5,雨夹雪
0,47,2,2019-01-02,23:30,3,2,2.5,雨夹雪
0,0,2,2019-01-03,0:0,5,4,4.5,雨夹雪
0,1,2,2019-01-03,0:30,5,4,4.5,雨夹雪
0,2,2,2019-01-03,1:0,5,4,4.5,雨夹雪
0,3,2,2019-01-03,1:30,5,4,4.5,雨夹雪
0,4,2,2019-01-03,2:0,5,4,4.5,雨夹雪
0,5,2,2019-01-03,2:30,5,4,4.5,雨夹雪
0,6,2,2019-01-03,3:0,5,4,4.5,雨夹雪
0,7,2,2019-01-03,3:30,5,4,4.5,雨夹雪
0,8,2,2019-01-03,4:0,5,4,4.5,雨夹雪
1,9,2,2019-01-03,4:30,5,4,4.5,雨夹雪
0,10,2,2019-01-03,5:0,5,4,4.5,雨夹雪
12,11,2,2019-01-03,5:30,5,4,4.5,雨夹雪
140,12,2,2019-01-03,6:0,5,4,4.5,雨夹雪
481,13,2,2019-01-03,6:30,5,4,4.5,雨夹雪
1203,14,2,2019-01-03,7:0,5,4,4.5,雨夹雪
2567,15,2,2019-01-03,7:30,5,4,4.5,雨夹雪
4151,16,2,2019-01-03,8:0,5,4,4.5,雨夹雪
3838,17,2,2019-01-03,8:30,5,4,4.5,雨夹雪
2075,18,2,2019-01-03,9:0,5,4,4.5,雨夹雪
1364,19,2,2019-01-03,9:30,5,4,4.5,雨夹雪
1071,20,2,2019-01-03,10:0,5,4,4.5,雨夹雪
970,21,2,2019-01-03,10:30,5,4,4.5,雨夹雪
924,22,2,2019-01-03,11:0,5,4,4.5,雨夹雪
978,23,2,2019-01-03,11:30,5,4,4.5,雨夹雪
1164,24,2,2019-01-03,12:0,5,4,4.5,雨夹雪
1117,25,2,2019-01-03,12:30,5,4,4.5,雨夹雪
1088,26,2,2019-01-03,13:0,5,4,4.5,雨夹雪
1151,27,2,2019-01-03,13:30,5,4,4.5,雨夹雪
1049,28,2,2019-01-03,14:0,5,4,4.5,雨夹雪
1113,29,2,2019-01-03,14:30,5,4,4.5,雨夹雪
1117,30,2,2019-01-03,15:0,5,4,4.5,雨夹雪
1146,31,2,2019-01-03,15:30,5,4,4.5,雨夹雪
1350,32,2,2019-01-03,16:0,5,4,4.5,雨夹雪
1491,33,2,2019-01-03,16:30,5,4,4.5,雨夹雪
2279,34,2,2019-01-03,17:0,5,4,4.5,雨夹雪
3313,35,2,2019-01-03,17:30,5,4,4.5,雨夹雪
3030,36,2,2019-01-03,18:0,5,4,4.5,雨夹雪
2044,37,2,2019-01-03,18:30,5,4,4.5,雨夹雪
1544,38,2,2019-01-03,19:0,5,4,4.5,雨夹雪
1216,39,2,2019-01-03,19:30,5,4,4.5,雨夹雪
1171,40,2,2019-01-03,20:0,5,4,4.5,雨夹雪
1176,41,2,2019-01-03,20:30,5,4,4.5,雨夹雪
1176,42,2,2019-01-03,21:0,5,4,4.5,雨夹雪
838,43,2,2019-01-03,21:30,5,4,4.5,雨夹雪
740,44,2,2019-01-03,22:0,5,4,4.5,雨夹雪
415,45,2,2019-01-03,22:30,5,4,4.5,雨夹雪
147,46,2,2019-01-03,23:0,5,4,4.5,雨夹雪
0,47,2,2019-01-03,23:30,5,4,4.5,雨夹雪
0,0,1,2019-01-04,0:0,8,5,6.5,中雨
0,1,1,2019-01-04,0:30,8,5,6.5,中雨
0,2,1,2019-01-04,1:0,8,5,6.5,中雨
0,3,1,2019-01-04,1:30,8,5,6.5,中雨
0,4,1,2019-01-04,2:0,8,5,6.5,中雨
0,5,1,2019-01-04,2:30,8,5,6.5,中雨
0,6,1,2019-01-04,3:0,8,5,6.5,中雨
0,7,1,2019-01-04,3:30,8,5,6.5,中雨
0,8,1,2019-01-04,4:0,8,5,6.5,中雨
0,9,1,2019-01-04,4:30,8,5,6.5,中雨
0,10,1,2019-01-04,5:0,8,5,6.5,中雨
19,11,1,2019-01-04,5:30,8,5,6.5,中雨
116,12,1,2019-01-04,6:0,8,5,6.5,中雨
408,13,1,2019-01-04,6:30,8,5,6.5,中雨
1134,14,1,2019-01-04,7:0,8,5,6.5,中雨
2495,15,1,2019-01-04,7:30,8,5,6.5,中雨
3997,16,1,2019-01-04,8:0,8,5,6.5,中雨
3885,17,1,2019-01-04,8:30,8,5,6.5,中雨
2133,18,1,2019-01-04,9:0,8,5,6.5,中雨
1326,19,1,2019-01-04,9:30,8,5,6.5,中雨
1092,20,1,2019-01-04,10:0,8,5,6.5,中雨
912,21,1,2019-01-04,10:30,8,5,6.5,中雨
861,22,1,2019-01-04,11:0,8,5,6.5,中雨
