Num,Minute,DateType,day,Time,maxtemperature,mintemperature,temperatur,weather
0,0,3,2019-01-01,0:0,3,1,2.0,阴
0,1,3,2019-01-01,0:30,3,1,2.0,阴
0,2,3,2019-01-01,1:0,3,1,2.0,阴
0,3,3,2019-01-01,1:30,3,1,2.0,阴
0,4,3,2019-01-01,2:0,3,1,2.0,阴
0,5,3,2019-01-01,2:30,3,1,2.0,阴
0,6,3,2019-01-01,3:0,3,1,2.0,阴
0,7,3,2019-01-01,3:30,3,1,2.0,阴
0,8,3,2019-01-01,4:0,3,1,2.0,阴
0,9,3,2019-01-01,4:30,3,1,2.0,阴
0,10,3,2019-01-01,5:0,3,1,2.0,阴
53,11,3,2019-01-01,5:30,3,1,2.0,阴
207,12,3,2019-01-01,6:0,3,1,2.0,阴
392,13,3,2019-01-01,6:30,3,1,2.0,阴
464,14,3,2019-01-01,7:0,3,1,2.0,阴
535,15,3,2019-01-01,7:30,3,1,2.0,阴
731,16,3,2019-01-01,8:0,3,1,2.0,阴
779,17,3,2019-01-01,8:30,3,1,2.0,阴
809,18,3,2019-01-01,9:0,3,1,2.0,阴
889,19,3,2019-01-01,9:30,3,1,2.0,阴
985,20,3,2019-01-01,10:0,3,1,2.0,阴
1166,21,3,2019-01-01,10:30,3,1,2.0,阴
1383,22,3,2019-01-01,11:0,3,1,2.0,阴
1637,23,3,2019-01-01,11:30,3,1,2.0,阴
1701,24,3,2019-01-01,12:0,3,1,2.0,阴
1886,25,3,2019-01-01,12:30,3,1,2.0,阴
2078,26,3,2019-01-01,13:0,3,1,2.0,阴
2296,27,3,2019-01-01,13:30,3,1,2.0,阴
2156,28,3,2019-01-01,14:0,3,1,2.0,阴
1983,29,3,2019-01-01,14:30,3,1,2.0,阴
2405,30,3,2019-01-01,15:0,3,1,2.0,阴
2248,31,3,2019-01-01,15:30,3,1,2.0,阴
2297,32,3,2019-01-01,16:0,3,1,2.0,阴
2259,33,3,2019-01-01,16:30,3,1,2.0,阴
2645,34,3,2019-01-01,17:0,3,1,2.0,阴
2503,35,3,2019-01-01,17:30,3,1,2.0,阴
2345,36,3,2019-01-01,18:0,3,1,2.0,阴
2215,37,3,2019-01-01,18:30,3,1,2.0,阴
2062,38,3,2019-01-01,19:0,3,1,2.0,阴
1935,39,3,2019-01-01,19:30,3,1,2.0,阴
1849,40,3,2019-01-01,20:0,3,1,2.0,阴
1653,41,3,2019-01-01,20:30,3,1,2.0,阴
1654,42,3,2019-01-01,21:0,3,1,2.0,阴
1307,43,3,2019-01-01,21:30,3,1,2.0,阴
1162,44,3,2019-01-01,22:0,3,1,2.0,阴
659,45,3,2019-01-01,22:30,3,1,2.0,阴
310,46,3,2019-01-01,23:0,3,1,2.0,阴
64,47,3,2019-01-01,23:30,3,1,2.0,阴
6,0,2,2019-01-02,0:0,3,2,2.5,雨夹雪
0,1,2,2019-01-02,0:30,3,2,2.5,雨夹雪
0,2,2,2019-01-02,1:0,3,2,2.5,雨夹雪
0,3,2,2019-01-02,1:30,3,2,2.5,雨夹雪
0,4,2,2019-01-02,2:0,3,2,2.5,雨夹雪
0,5,2,2019-01-02,2:30,3,2,2.5,雨夹雪
0,6,2,2019-01-02,3:0,3,2,2.5,雨夹雪
0,7,2,2019-01-02,3:30,3,2,2.5,雨夹雪
0,8,2,2019-01-02,4:0,3,2,2.5,雨夹雪
0,9,2,2019-01-02,4:30,3,2,2.5,雨夹雪
0,10,2,2019-01-02,5:0,3,2,2.5,雨夹雪
48,11,2,2019-01-02,5:30,3,2,2.5,雨夹雪
306,12,2,2019-01-02,6:0,3,2,2.5,雨夹雪
583,13,2,2019-01-02,6:30,3,2,2.5,雨夹雪
1195,14,2,2019-01-02,7:0,3,2,2.5,雨夹雪
2442,15,2,2019-01-02,7:30,3,2,2.5,雨夹雪
3080,16,2,2019-01-02,8:0,3,2,2.5,雨夹雪
2395,17,2,2019-01-02,8:30,3,2,2.5,雨夹雪
1205,18,2,2019-01-02,9:0,3,2,2.5,雨夹雪
775,19,2,2019-01-02,9:30,3,2,2.5,雨夹雪
688,20,2,2019-01-02,10:0,3,2,2.5,雨夹雪
625,21,2,2019-01-02,10:30,3,2,2.5,雨夹雪
624,22,2,2019-01-02,11:0,3,2,2.5,雨夹雪
825,23,2,2019-01-02,11:30,3,2,2.5,雨夹雪
929,24,2,2019-01-02,12:0,3,2,2.5,雨夹雪
822,25,2,2019-01-02,12:30,3,2,2.5,雨夹雪
846,26,2,2019-01-02,13:0,3,2,2.5,雨夹雪
930,27,2,2019-01-02,13:30,3,2,2.5,雨夹雪
867,28,2,2019-01-02,14:0,3,2,2.5,雨夹雪
860,29,2,2019-01-02,14:30,3,2,2.5,雨夹雪
990,30,2,2019-01-02,15:0,3,2,2.5,雨夹雪
928,31,2,2019-01-02,15:30,3,2,2.5,雨夹雪
1115,32,2,2019-01-02,16:0,3,2,2.5,雨夹雪
1253,33,2,2019-01-02,16:30,3,2,2.5,雨夹雪
1397,34,2,2019-01-02,17:0,3,2,2.5,雨夹雪
2358,35,2,2019-01-02,17:30,3,2,2.5,雨夹雪
2894,36,2,2019-01-02,18:0,3,2,2.5,雨夹雪
2666,37,2,2019-01-02,18:30,3,2,2.5,雨夹雪
1862,38,2,2019-01-02,19:0,3,2,2.5,雨夹雪
1470,39,2,2019-01-02,19:30,3,2,2.5,雨夹雪
1474,40,2,2019-01-02,20:0,3,2,2.5,雨夹雪
1307,41,2,2019-01-02,20:30,3,2,2.5,雨夹雪
1158,42,2,2019-01-02,21:0,3,2,2.5,雨夹雪
969,43,2,2019-01-02,21:30,3,2,2.5,雨夹雪
776,44,2,2019-01-02,22:0,3,2,2.5,雨夹雪
422,45,2,2019-01-02,22:30,3,2,2.5,雨夹雪
175,46,2,2019-01-02,23:0,3,2,2.5,雨夹雪
56,47,2,2019-01-02,23:30,3,2,2.5,雨夹雪
0,0,2,2019-01-03,0:0,5,4,4.5,雨夹雪
0,1,2,2019-01-03,0:30,5,4,4.5,雨夹雪
0,2,2,2019-01-03,1:0,5,4,4.5,雨夹雪
0,3,2,2019-01-03,1:30,5,4,4.5,雨夹雪
0,4,2,2019-01-03,2:0,5,4,4.5,雨夹雪
0,5,2,2019-01-03,2:30,5,4,4.5,雨夹雪
0,6,2,2019-01-03,3:0,5,4,4.5,雨夹雪
0,7,2,2019-01-03,3:30,5,4,4.5,雨夹雪
0,8,2,2019-01-03,4:0,5,4,4.5,雨夹雪
0,9,2,2019-01-03,4:30,5,4,4.5,雨夹雪
0,10,2,2019-01-03,5:0,5,4,4.5,雨夹雪
34,11,2,2019-01-03,5:30,5,4,4.5,雨夹雪
222,12,2,2019-01-03,6:0,5,4,4.5,雨夹雪
436,13,2,2019-01-03,6:30,5,4,4.5,雨夹雪
1073,14,2,2019-01-03,7:0,5,4,4.5,雨夹雪
2401,15,2,2019-01-03,7:30,5,4,4.5,雨夹雪
3155,16,2,2019-01-03,8:0,5,4,4.5,雨夹雪
2444,17,2,2019-01-03,8:30,5,4,4.5,雨夹雪
1236,18,2,2019-01-03,9:0,5,4,4.5,雨夹雪
810,19,2,2019-01-03,9:30,5,4,4.5,雨夹雪
654,20,2,2019-01-03,10:0,5,4,4.5,雨夹雪
657,21,2,2019-01-03,10:30,5,4,4.5,雨夹雪
653,22,2,2019-01-03,11:0,5,4,4.5,雨夹雪
773,23,2,2019-01-03,11:30,5,4,4.5,雨夹雪
887,24,2,2019-01-03,12:0,5,4,4.5,雨夹雪
805,25,2,2019-01-03,12:30,5,4,4.5,雨夹雪
844,26,2,2019-01-03,13:0,5,4,4.5,雨夹雪
865,27,2,2019-01-03,13:30,5,4,4.5,雨夹雪
713,28,2,2019-01-03,14:0,5,4,4.5,雨夹雪
831,29,2,2019-01-03,14:30,5,4,4.5,雨夹雪
899,30,2,2019-01-03,15:0,5,4,4.5,雨夹雪
936,31,2,2019-01-03,15:30,5,4,4.5,雨夹雪
881,32,2,2019-01-03,16:0,5,4,4.5,雨夹雪
1286,33,2,2019-01-03,16:30,5,4,4.5,雨夹雪
1421,34,2,2019-01-03,17:0,5,4,4.5,雨夹雪
2297,35,2,2019-01-03,17:30,5,4,4.5,雨夹雪
2843,36,2,2019-01-03,18:0,5,4,4.5,雨夹雪
2739,37,2,2019-01-03,18:30,5,4,4.5,雨夹雪
1906,38,2,2019-01-03,19:0,5,4,4.5,雨夹雪
1481,39,2,2019-01-03,19:30,5,4,4.5,雨夹雪
1419,40,2,2019-01-03,20:0,5,4,4.5,雨夹雪
1350,41,2,2019-01-03,20:30,5,4,4.5,雨夹雪
1267,42,2,2019-01-03,21:0,5,4,4.5,雨夹雪
1012,43,2,2019-01-03,21:30,5,4,4.5,雨夹雪
870,44,2,2019-01-03,22:0,5,4,4.5,雨夹雪
469,45,2,2019-01-03,22:30,5,4,4.5,雨夹雪
157,46,2,2019-01-03,23:0,5,4,4.5,雨夹雪
49,47,2,2019-01-03,23:30,5,4,4.5,雨夹雪
0,0,1,2019-01-04,0:0,8,5,6.5,中雨
0,1,1,2019-01-04,0:30,8,5,6.5,中雨
0,2,1,2019-01-04,1:0,8,5,6.5,中雨
0,3,1,2019-01-04,1:30,8,5,6.5,中雨
0,4,1,2019-01-04,2:0,8,5,6.5,中雨
0,5,1,2019-01-04,2:30,8,5,6.5,中雨
0,6,1,2019-01-04,3:0,8,5,6.5,中雨
0,7,1,2019-01-04,3:30,8,5,6.5,中雨
0,8,1,2019-01-04,4:0,8,5,6.5,中雨
0,9,1,2019-01-04,4:30,8,5,6.5,中雨
0,10,1,2019-01-04,5:0,8,5,6.5,中雨
45,11,1,2019-01-04,5:30,8,5,6.5,中雨
225,12,1,2019-01-04,6:0,8,5,6.5,中雨
422,13,1,2019-01-04,6:30,8,5,6.5,中雨
1084,14,1,2019-01-04,7:0,8,5,6.5,中雨
2444,15,1,2019-01-04,7:30,8,5,6.5,中雨
3129,16,1,2019-01-04,8:0,8,5,6.5,中雨
2548,17,1,2019-01-04,8:30,8,5,6.5,中雨
1135,18,1,2019-01-04,9:0,8,5,6.5,中雨
902,19,1,2019-01-04,9:30,8,5,6.5,中雨
617,20,1,2019-01-04,10:0,8,5,6.5,中雨
653,21,1,2019-01-04,10:30,8,5,6.5,中雨
605,22,1,2019-01-04,11:0,8,5,6.5,中雨
715,23,1,2019-01-04,11:30,8,5,6.5,中雨
