Num,Hour,DateType
0,0,3
0,1,3
0,2,3
0,3,3
0,4,3
0,5,3
0,6,3
0,7,3
0,8,3
0,9,3
0,10,3
5,11,3
37,12,3
94,13,3
152,14,3
234,15,3
268,16,3
378,17,3
349,18,3
329,19,3
321,20,3
343,21,3
351,22,3
381,23,3
366,24,3
361,25,3
420,26,3
404,27,3
504,28,3
465,29,3
494,30,3
490,31,3
554,32,3
519,33,3
541,34,3
527,35,3
551,36,3
522,37,3
454,38,3
406,39,3
441,40,3
474,41,3
416,42,3
307,43,3
268,44,3
196,45,3
104,46,3
15,47,3
0,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
10,11,2
107,12,2
188,13,2
497,14,2
1133,15,2
2116,16,2
2446,17,2
1337,18,2
656,19,2
444,20,2
372,21,2
360,22,2
421,23,2
387,24,2
446,25,2
441,26,2
371,27,2
467,28,2
404,29,2
443,30,2
475,31,2
620,32,2
666,33,2
1076,34,2
1778,35,2
1656,36,2
1087,37,2
791,38,2
544,39,2
478,40,2
463,41,2
406,42,2
282,43,2
270,44,2
162,45,2
45,46,2
0,47,2
0,0,2
0,1,2
2,2,2
0,3,2
0,4,2
0,5,2
0,6,2
2,7,2
0,8,2
0,9,2
0,10,2
3,11,2
53,12,2
205,13,2
442,14,2
1031,15,2
2222,16,2
2536,17,2
1291,18,2
672,19,2
497,20,2
392,21,2
382,22,2
403,23,2
382,24,2
453,25,2
502,26,2
445,27,2
413,28,2
425,29,2
447,30,2
480,31,2
607,32,2
749,33,2
1056,34,2
1721,35,2
1666,36,2
1101,37,2
725,38,2
506,39,2
551,40,2
463,41,2
459,42,2
358,43,2
275,44,2
149,45,2
50,46,2
0,47,2
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
4,11,1
72,12,1
164,13,1
492,14,1
1073,15,1
2076,16,1
2488,17,1
1328,18,1
672,19,1
500,20,1
343,21,1
369,22,1
390,23,1
392,24,1
378,25,1
438,26,1
459,27,1
406,28,1
517,29,1
549,30,1
598,31,1
634,32,1
723,33,1
1117,34,1
1753,35,1
1678,36,1
1273,37,1
848,38,1
595,39,1
627,40,1
546,41,1
515,42,1
419,43,1
283,44,1
225,45,1
86,46,1
0,47,1
1,0,1
0,1,1
0,2,1
0,3,1
0,4,1
9,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
7,11,1
35,12,1
95,13,1
176,14,1
344,15,1
760,16,1
890,17,1
568,18,1
551,19,1
398,20,1
414,21,1
391,22,1
494,23,1
402,24,1
482,25,1
474,26,1
468,27,1
456,28,1
445,29,1
485,30,1
419,31,1
498,32,1
555,33,1
646,34,1
818,35,1
720,36,1
585,37,1
433,38,1
367,39,1
406,40,1
455,41,1
389,42,1
339,43,1
257,44,1
175,45,1
58,46,1
0,47,1
1,0,1
0,1,1
0,2,1
0,3,1
2,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
2,11,1
33,12,1
77,13,1
132,14,1
238,15,1
462,16,1
501,17,1
427,18,1
444,19,1
350,20,1
331,21,1
361,22,1
402,23,1
391,24,1
505,25,1
446,26,1
490,27,1
429,28,1
451,29,1
484,30,1
504,31,1
522,32,1
564,33,1
577,34,1
642,35,1
566,36,1
529,37,1
444,38,1
338,39,1
417,40,1
419,41,1
335,42,1
316,43,1
244,44,1
140,45,1
70,46,1
1,47,1
2,0,1
0,1,1
0,2,1
0,3,1
1,4,1
0,5,1
0,6,1
0,7,1
1,8,1
0,9,1
0,10,1
6,11,1
78,12,1
194,13,1
484,14,1
1119,15,1
2201,16,1
2533,17,1
1314,18,1
774,19,1
490,20,1
401,21,1
434,22,1
380,23,1
436,24,1
415,25,1
421,26,1
396,27,1
389,28,1
423,29,1
459,30,1
446,31,1
552,32,1
738,33,1
1082,34,1
1719,35,1
1606,36,1
1078,37,1
795,38,1
587,39,1
468,40,1
460,41,1
445,42,1
314,43,1
261,44,1
163,45,1
47,46,1
0,47,1
0,0,1
2,1,1
