Num,Hour,DateType
0,0,3
0,1,3
0,2,3
0,3,3
1,4,3
0,5,3
0,6,3
1,7,3
8,8,3
0,9,3
0,10,3
19,11,3
133,12,3
279,13,3
366,14,3
597,15,3
784,16,3
983,17,3
951,18,3
1080,19,3
1127,20,3
1328,21,3
1263,22,3
1353,23,3
1363,24,3
1565,25,3
1604,26,3
1655,27,3
1766,28,3
1845,29,3
1823,30,3
1972,31,3
2061,32,3
1907,33,3
2147,34,3
1951,35,3
1948,36,3
1726,37,3
1411,38,3
1431,39,3
1512,40,3
1369,41,3
1435,42,3
1038,43,3
870,44,3
672,45,3
335,46,3
140,47,3
38,0,2
4,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
2,8,2
2,9,2
2,10,2
31,11,2
206,12,2
548,13,2
1300,14,2
3439,15,2
6587,16,2
8319,17,2
5120,18,2
2037,19,2
1428,20,2
1107,21,2
1086,22,2
1173,23,2
1187,24,2
1234,25,2
1293,26,2
1129,27,2
1187,28,2
1210,29,2
1158,30,2
1250,31,2
1287,32,2
1494,33,2
2883,34,2
4433,35,2
4970,36,2
4089,37,2
2635,38,2
1922,39,2
1893,40,2
1948,41,2
1833,42,2
1253,43,2
976,44,2
504,45,2
132,46,2
62,47,2
2,0,2
0,1,2
2,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
2,8,2
0,9,2
2,10,2
17,11,2
116,12,2
451,13,2
1118,14,2
3126,15,2
6242,16,2
8285,17,2
4688,18,2
2510,19,2
1373,20,2
1106,21,2
1087,22,2
1175,23,2
1086,24,2
1256,25,2
1279,26,2
1186,27,2
1234,28,2
1268,29,2
1277,30,2
1312,31,2
1350,32,2
1509,33,2
2946,34,2
4577,35,2
4914,36,2
3709,37,2
2591,38,2
1901,39,2
2000,40,2
2074,41,2
2008,42,2
1393,43,2
1120,44,2
591,45,2
159,46,2
42,47,2
2,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
4,8,1
0,9,1
6,10,1
24,11,1
96,12,1
393,13,1
1063,14,1
3069,15,1
6374,16,1
7924,17,1
4847,18,1
2159,19,1
1410,20,1
1007,21,1
1019,22,1
1089,23,1
1150,24,1
1166,25,1
1210,26,1
1126,27,1
1182,28,1
1196,29,1
1207,30,1
1486,31,1
1413,32,1
1694,33,1
3134,34,1
4785,35,1
5559,36,1
4498,37,1
2886,38,1
2331,39,1
2074,40,1
1960,41,1
1892,42,1
1481,43,1
1173,44,1
781,45,1
213,46,1
60,47,1
6,0,1
0,1,1
4,2,1
4,3,1
0,4,1
1,5,1
0,6,1
0,7,1
7,8,1
0,9,1
1,10,1
34,11,1
110,12,1
234,13,1
458,14,1
961,15,1
1657,16,1
2395,17,1
1814,18,1
1788,19,1
1565,20,1
1403,21,1
1251,22,1
1351,23,1
1253,24,1
1450,25,1
1522,26,1
1420,27,1
1446,28,1
1490,29,1
1503,30,1
1526,31,1
1689,32,1
1858,33,1
2346,34,1
2560,35,1
2310,36,1
2035,37,1
1536,38,1
1343,39,1
1253,40,1
1346,41,1
1359,42,1
1090,43,1
919,44,1
682,45,1
200,46,1
58,47,1
1,0,1
1,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
2,8,1
2,9,1
2,10,1
24,11,1
89,12,1
231,13,1
392,14,1
692,15,1
940,16,1
1156,17,1
1130,18,1
1032,19,1
1075,20,1
1102,21,1
1134,22,1
1175,23,1
1129,24,1
1363,25,1
1452,26,1
1449,27,1
1622,28,1
1604,29,1
1499,30,1
1578,31,1
1842,32,1
1656,33,1
1926,34,1
1884,35,1
1649,36,1
1544,37,1
1298,38,1
1229,39,1
1297,40,1
1156,41,1
1218,42,1
973,43,1
726,44,1
521,45,1
191,46,1
47,47,1
4,0,1
2,1,1
2,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
6,8,1
4,9,1
0,10,1
42,11,1
178,12,1
512,13,1
1205,14,1
3419,15,1
6966,16,1
8136,17,1
5019,18,1
2151,19,1
1352,20,1
1080,21,1
1038,22,1
1161,23,1
1047,24,1
