Num,Minute,DateType,day,Time,maxtemperature,mintemperature,temperatur,weather
0,0,3,2019-01-01,0:0,3,1,2.0,阴
0,1,3,2019-01-01,0:30,3,1,2.0,阴
0,2,3,2019-01-01,1:0,3,1,2.0,阴
0,3,3,2019-01-01,1:30,3,1,2.0,阴
0,4,3,2019-01-01,2:0,3,1,2.0,阴
0,5,3,2019-01-01,2:30,3,1,2.0,阴
0,6,3,2019-01-01,3:0,3,1,2.0,阴
0,7,3,2019-01-01,3:30,3,1,2.0,阴
0,8,3,2019-01-01,4:0,3,1,2.0,阴
0,9,3,2019-01-01,4:30,3,1,2.0,阴
0,10,3,2019-01-01,5:0,3,1,2.0,阴
6,11,3,2019-01-01,5:30,3,1,2.0,阴
29,12,3,2019-01-01,6:0,3,1,2.0,阴
50,13,3,2019-01-01,6:30,3,1,2.0,阴
79,14,3,2019-01-01,7:0,3,1,2.0,阴
109,15,3,2019-01-01,7:30,3,1,2.0,阴
242,16,3,2019-01-01,8:0,3,1,2.0,阴
369,17,3,2019-01-01,8:30,3,1,2.0,阴
210,18,3,2019-01-01,9:0,3,1,2.0,阴
239,19,3,2019-01-01,9:30,3,1,2.0,阴
247,20,3,2019-01-01,10:0,3,1,2.0,阴
213,21,3,2019-01-01,10:30,3,1,2.0,阴
234,22,3,2019-01-01,11:0,3,1,2.0,阴
237,23,3,2019-01-01,11:30,3,1,2.0,阴
258,24,3,2019-01-01,12:0,3,1,2.0,阴
253,25,3,2019-01-01,12:30,3,1,2.0,阴
259,26,3,2019-01-01,13:0,3,1,2.0,阴
309,27,3,2019-01-01,13:30,3,1,2.0,阴
264,28,3,2019-01-01,14:0,3,1,2.0,阴
260,29,3,2019-01-01,14:30,3,1,2.0,阴
269,30,3,2019-01-01,15:0,3,1,2.0,阴
261,31,3,2019-01-01,15:30,3,1,2.0,阴
251,32,3,2019-01-01,16:0,3,1,2.0,阴
306,33,3,2019-01-01,16:30,3,1,2.0,阴
407,34,3,2019-01-01,17:0,3,1,2.0,阴
364,35,3,2019-01-01,17:30,3,1,2.0,阴
365,36,3,2019-01-01,18:0,3,1,2.0,阴
267,37,3,2019-01-01,18:30,3,1,2.0,阴
239,38,3,2019-01-01,19:0,3,1,2.0,阴
234,39,3,2019-01-01,19:30,3,1,2.0,阴
222,40,3,2019-01-01,20:0,3,1,2.0,阴
222,41,3,2019-01-01,20:30,3,1,2.0,阴
215,42,3,2019-01-01,21:0,3,1,2.0,阴
182,43,3,2019-01-01,21:30,3,1,2.0,阴
132,44,3,2019-01-01,22:0,3,1,2.0,阴
110,45,3,2019-01-01,22:30,3,1,2.0,阴
47,46,3,2019-01-01,23:0,3,1,2.0,阴
4,47,3,2019-01-01,23:30,3,1,2.0,阴
0,0,2,2019-01-02,0:0,3,2,2.5,雨夹雪
0,1,2,2019-01-02,0:30,3,2,2.5,雨夹雪
0,2,2,2019-01-02,1:0,3,2,2.5,雨夹雪
0,3,2,2019-01-02,1:30,3,2,2.5,雨夹雪
0,4,2,2019-01-02,2:0,3,2,2.5,雨夹雪
0,5,2,2019-01-02,2:30,3,2,2.5,雨夹雪
1,6,2,2019-01-02,3:0,3,2,2.5,雨夹雪
1,7,2,2019-01-02,3:30,3,2,2.5,雨夹雪
0,8,2,2019-01-02,4:0,3,2,2.5,雨夹雪
0,9,2,2019-01-02,4:30,3,2,2.5,雨夹雪
0,10,2,2019-01-02,5:0,3,2,2.5,雨夹雪
8,11,2,2019-01-02,5:30,3,2,2.5,雨夹雪
39,12,2,2019-01-02,6:0,3,2,2.5,雨夹雪
135,13,2,2019-01-02,6:30,3,2,2.5,雨夹雪
317,14,2,2019-01-02,7:0,3,2,2.5,雨夹雪
1265,15,2,2019-01-02,7:30,3,2,2.5,雨夹雪
3224,16,2,2019-01-02,8:0,3,2,2.5,雨夹雪
4258,17,2,2019-01-02,8:30,3,2,2.5,雨夹雪
1937,18,2,2019-01-02,9:0,3,2,2.5,雨夹雪
828,19,2,2019-01-02,9:30,3,2,2.5,雨夹雪
678,20,2,2019-01-02,10:0,3,2,2.5,雨夹雪
449,21,2,2019-01-02,10:30,3,2,2.5,雨夹雪
415,22,2,2019-01-02,11:0,3,2,2.5,雨夹雪
551,23,2,2019-01-02,11:30,3,2,2.5,雨夹雪
465,24,2,2019-01-02,12:0,3,2,2.5,雨夹雪
440,25,2,2019-01-02,12:30,3,2,2.5,雨夹雪
515,26,2,2019-01-02,13:0,3,2,2.5,雨夹雪
598,27,2,2019-01-02,13:30,3,2,2.5,雨夹雪
495,28,2,2019-01-02,14:0,3,2,2.5,雨夹雪
400,29,2,2019-01-02,14:30,3,2,2.5,雨夹雪
473,30,2,2019-01-02,15:0,3,2,2.5,雨夹雪
538,31,2,2019-01-02,15:30,3,2,2.5,雨夹雪
582,32,2,2019-01-02,16:0,3,2,2.5,雨夹雪
737,33,2,2019-01-02,16:30,3,2,2.5,雨夹雪
1770,34,2,2019-01-02,17:0,3,2,2.5,雨夹雪
2710,35,2,2019-01-02,17:30,3,2,2.5,雨夹雪
2401,36,2,2019-01-02,18:0,3,2,2.5,雨夹雪
1339,37,2,2019-01-02,18:30,3,2,2.5,雨夹雪
921,38,2,2019-01-02,19:0,3,2,2.5,雨夹雪
683,39,2,2019-01-02,19:30,3,2,2.5,雨夹雪
642,40,2,2019-01-02,20:0,3,2,2.5,雨夹雪
543,41,2,2019-01-02,20:30,3,2,2.5,雨夹雪
451,42,2,2019-01-02,21:0,3,2,2.5,雨夹雪
331,43,2,2019-01-02,21:30,3,2,2.5,雨夹雪
236,44,2,2019-01-02,22:0,3,2,2.5,雨夹雪
154,45,2,2019-01-02,22:30,3,2,2.5,雨夹雪
29,46,2,2019-01-02,23:0,3,2,2.5,雨夹雪
0,47,2,2019-01-02,23:30,3,2,2.5,雨夹雪
0,0,2,2019-01-03,0:0,5,4,4.5,雨夹雪
0,1,2,2019-01-03,0:30,5,4,4.5,雨夹雪
0,2,2,2019-01-03,1:0,5,4,4.5,雨夹雪
0,3,2,2019-01-03,1:30,5,4,4.5,雨夹雪
0,4,2,2019-01-03,2:0,5,4,4.5,雨夹雪
0,5,2,2019-01-03,2:30,5,4,4.5,雨夹雪
0,6,2,2019-01-03,3:0,5,4,4.5,雨夹雪
0,7,2,2019-01-03,3:30,5,4,4.5,雨夹雪
0,8,2,2019-01-03,4:0,5,4,4.5,雨夹雪
0,9,2,2019-01-03,4:30,5,4,4.5,雨夹雪
0,10,2,2019-01-03,5:0,5,4,4.5,雨夹雪
10,11,2,2019-01-03,5:30,5,4,4.5,雨夹雪
35,12,2,2019-01-03,6:0,5,4,4.5,雨夹雪
125,13,2,2019-01-03,6:30,5,4,4.5,雨夹雪
334,14,2,2019-01-03,7:0,5,4,4.5,雨夹雪
1060,15,2,2019-01-03,7:30,5,4,4.5,雨夹雪
3033,16,2,2019-01-03,8:0,5,4,4.5,雨夹雪
4502,17,2,2019-01-03,8:30,5,4,4.5,雨夹雪
1856,18,2,2019-01-03,9:0,5,4,4.5,雨夹雪
1041,19,2,2019-01-03,9:30,5,4,4.5,雨夹雪
708,20,2,2019-01-03,10:0,5,4,4.5,雨夹雪
540,21,2,2019-01-03,10:30,5,4,4.5,雨夹雪
475,22,2,2019-01-03,11:0,5,4,4.5,雨夹雪
548,23,2,2019-01-03,11:30,5,4,4.5,雨夹雪
497,24,2,2019-01-03,12:0,5,4,4.5,雨夹雪
498,25,2,2019-01-03,12:30,5,4,4.5,雨夹雪
544,26,2,2019-01-03,13:0,5,4,4.5,雨夹雪
586,27,2,2019-01-03,13:30,5,4,4.5,雨夹雪
547,28,2,2019-01-03,14:0,5,4,4.5,雨夹雪
508,29,2,2019-01-03,14:30,5,4,4.5,雨夹雪
464,30,2,2019-01-03,15:0,5,4,4.5,雨夹雪
574,31,2,2019-01-03,15:30,5,4,4.5,雨夹雪
551,32,2,2019-01-03,16:0,5,4,4.5,雨夹雪
735,33,2,2019-01-03,16:30,5,4,4.5,雨夹雪
1763,34,2,2019-01-03,17:0,5,4,4.5,雨夹雪
2621,35,2,2019-01-03,17:30,5,4,4.5,雨夹雪
2355,36,2,2019-01-03,18:0,5,4,4.5,雨夹雪
1314,37,2,2019-01-03,18:30,5,4,4.5,雨夹雪
913,38,2,2019-01-03,19:0,5,4,4.5,雨夹雪
703,39,2,2019-01-03,19:30,5,4,4.5,雨夹雪
676,40,2,2019-01-03,20:0,5,4,4.5,雨夹雪
583,41,2,2019-01-03,20:30,5,4,4.5,雨夹雪
547,42,2,2019-01-03,21:0,5,4,4.5,雨夹雪
344,43,2,2019-01-03,21:30,5,4,4.5,雨夹雪
242,44,2,2019-01-03,22:0,5,4,4.5,雨夹雪
173,45,2,2019-01-03,22:30,5,4,4.5,雨夹雪
32,46,2,2019-01-03,23:0,5,4,4.5,雨夹雪
0,47,2,2019-01-03,23:30,5,4,4.5,雨夹雪
0,0,1,2019-01-04,0:0,8,5,6.5,中雨
0,1,1,2019-01-04,0:30,8,5,6.5,中雨
0,2,1,2019-01-04,1:0,8,5,6.5,中雨
0,3,1,2019-01-04,1:30,8,5,6.5,中雨
0,4,1,2019-01-04,2:0,8,5,6.5,中雨
0,5,1,2019-01-04,2:30,8,5,6.5,中雨
0,6,1,2019-01-04,3:0,8,5,6.5,中雨
0,7,1,2019-01-04,3:30,8,5,6.5,中雨
0,8,1,2019-01-04,4:0,8,5,6.5,中雨
0,9,1,2019-01-04,4:30,8,5,6.5,中雨
0,10,1,2019-01-04,5:0,8,5,6.5,中雨
6,11,1,2019-01-04,5:30,8,5,6.5,中雨
28,12,1,2019-01-04,6:0,8,5,6.5,中雨
111,13,1,2019-01-04,6:30,8,5,6.5,中雨
282,14,1,2019-01-04,7:0,8,5,6.5,中雨
970,15,1,2019-01-04,7:30,8,5,6.5,中雨
3149,16,1,2019-01-04,8:0,8,5,6.5,中雨
4262,17,1,2019-01-04,8:30,8,5,6.5,中雨
1870,18,1,2019-01-04,9:0,8,5,6.5,中雨
1065,19,1,2019-01-04,9:30,8,5,6.5,中雨
732,20,1,2019-01-04,10:0,8,5,6.5,中雨
511,21,1,2019-01-04,10:30,8,5,6.5,中雨
453,22,1,2019-01-04,11:0,8,5,6.5,中雨
501,23,1,2019-01-04,11:30,8,5,6.5,中雨
481,24,1,2019-01-04,12:0,8,5,6.5,中雨
432,25,1,2019-01-04,12:30,8,5,6.5,中雨
