Num,Hour,DateType
0,0,3
0,1,3
0,2,3
0,3,3
0,4,3
0,5,3
0,6,3
0,7,3
0,8,3
0,9,3
0,10,3
19,11,3
28,12,3
81,13,3
129,14,3
176,15,3
236,16,3
240,17,3
220,18,3
244,19,3
253,20,3
239,21,3
259,22,3
273,23,3
293,24,3
295,25,3
310,26,3
346,27,3
344,28,3
318,29,3
352,30,3
361,31,3
306,32,3
348,33,3
350,34,3
370,35,3
370,36,3
360,37,3
266,38,3
266,39,3
299,40,3
294,41,3
246,42,3
210,43,3
177,44,3
175,45,3
65,46,3
58,47,3
9,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
2,8,2
1,9,2
0,10,2
34,11,2
121,12,2
227,13,2
490,14,2
936,15,2
1048,16,2
619,17,2
392,18,2
247,19,2
146,20,2
166,21,2
141,22,2
178,23,2
159,24,2
181,25,2
192,26,2
167,27,2
170,28,2
166,29,2
170,30,2
217,31,2
186,32,2
239,33,2
290,34,2
438,35,2
602,36,2
679,37,2
451,38,2
350,39,2
265,40,2
260,41,2
269,42,2
219,43,2
178,44,2
125,45,2
62,46,2
65,47,2
3,0,2
6,1,2
12,2,2
0,3,2
4,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
26,11,2
109,12,2
209,13,2
466,14,2
896,15,2
1025,16,2
652,17,2
430,18,2
284,19,2
189,20,2
177,21,2
160,22,2
140,23,2
162,24,2
143,25,2
149,26,2
144,27,2
159,28,2
171,29,2
159,30,2
172,31,2
174,32,2
223,33,2
297,34,2
451,35,2
578,36,2
641,37,2
464,38,2
371,39,2
260,40,2
311,41,2
280,42,2
244,43,2
209,44,2
127,45,2
93,46,2
34,47,2
2,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
24,11,1
95,12,1
213,13,1
431,14,1
874,15,1
1011,16,1
676,17,1
419,18,1
266,19,1
157,20,1
148,21,1
125,22,1
151,23,1
141,24,1
166,25,1
184,26,1
137,27,1
133,28,1
169,29,1
172,30,1
196,31,1
254,32,1
226,33,1
299,34,1
405,35,1
585,36,1
584,37,1
510,38,1
411,39,1
316,40,1
326,41,1
321,42,1
255,43,1
197,44,1
138,45,1
124,46,1
41,47,1
11,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
18,11,1
39,12,1
95,13,1
191,14,1
352,15,1
426,16,1
393,17,1
301,18,1
284,19,1
213,20,1
239,21,1
224,22,1
248,23,1
234,24,1
274,25,1
234,26,1
286,27,1
249,28,1
253,29,1
275,30,1
249,31,1
252,32,1
264,33,1
288,34,1
385,35,1
362,36,1
348,37,1
298,38,1
280,39,1
233,40,1
240,41,1
267,42,1
234,43,1
148,44,1
164,45,1
116,46,1
69,47,1
5,0,1
9,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
2,8,1
1,9,1
0,10,1
16,11,1
52,12,1
90,13,1
145,14,1
238,15,1
310,16,1
309,17,1
212,18,1
242,19,1
286,20,1
260,21,1
298,22,1
269,23,1
274,24,1
268,25,1
268,26,1
293,27,1
256,28,1
286,29,1
260,30,1
261,31,1
280,32,1
370,33,1
277,34,1
365,35,1
329,36,1
372,37,1
327,38,1
241,39,1
247,40,1
221,41,1
203,42,1
189,43,1
165,44,1
140,45,1
81,46,1
19,47,1
4,0,1
1,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
34,11,1
108,12,1
233,13,1
465,14,1
940,15,1
1048,16,1
672,17,1
377,18,1
201,19,1
161,20,1
165,21,1
135,22,1
165,23,1
152,24,1
131,25,1
147,26,1
139,27,1
131,28,1
132,29,1
135,30,1
153,31,1
177,32,1
159,33,1
253,34,1
426,35,1
590,36,1
601,37,1
485,38,1
368,39,1
273,40,1
279,41,1
258,42,1
238,43,1
204,44,1
92,45,1
88,46,1
43,47,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
