Num,Hour,DateType
0,0,3
0,1,3
0,2,3
0,3,3
0,4,3
0,5,3
0,6,3
0,7,3
0,8,3
0,9,3
0,10,3
17,11,3
146,12,3
229,13,3
324,14,3
412,15,3
571,16,3
653,17,3
737,18,3
668,19,3
580,20,3
707,21,3
794,22,3
814,23,3
815,24,3
934,25,3
978,26,3
1089,27,3
1222,28,3
1186,29,3
1234,30,3
1307,31,3
1254,32,3
1512,33,3
1384,34,3
1316,35,3
1289,36,3
1108,37,3
1074,38,3
1038,39,3
922,40,3
798,41,3
814,42,3
674,43,3
764,44,3
427,45,3
165,46,3
26,47,3
2,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
14,11,2
127,12,2
342,13,2
675,14,2
1679,15,2
3401,16,2
3901,17,2
1883,18,2
1078,19,2
766,20,2
674,21,2
687,22,2
670,23,2
755,24,2
790,25,2
801,26,2
852,27,2
761,28,2
799,29,2
848,30,2
966,31,2
872,32,2
1036,33,2
1735,34,2
2734,35,2
2886,36,2
2045,37,2
1421,38,2
1079,39,2
1084,40,2
953,41,2
856,42,2
823,43,2
640,44,2
335,45,2
132,46,2
11,47,2
0,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
14,11,2
95,12,2
375,13,2
656,14,2
1547,15,2
3321,16,2
4040,17,2
2095,18,2
1191,19,2
809,20,2
748,21,2
729,22,2
787,23,2
934,24,2
1052,25,2
990,26,2
824,27,2
756,28,2
763,29,2
745,30,2
840,31,2
915,32,2
1122,33,2
1759,34,2
2558,35,2
2713,36,2
1929,37,2
1366,38,2
1153,39,2
1122,40,2
1095,41,2
970,42,2
821,43,2
718,44,2
398,45,2
145,46,2
6,47,2
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
13,11,1
93,12,1
272,13,1
618,14,1
1631,15,1
3391,16,1
3946,17,1
2040,18,1
1211,19,1
792,20,1
782,21,1
685,22,1
817,23,1
847,24,1
883,25,1
829,26,1
784,27,1
783,28,1
854,29,1
897,30,1
1144,31,1
1124,32,1
1073,33,1
1837,34,1
2732,35,1
2869,36,1
2167,37,1
1484,38,1
1158,39,1
1221,40,1
1134,41,1
1065,42,1
968,43,1
804,44,1
560,45,1
283,46,1
13,47,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
9,11,1
80,12,1
195,13,1
380,14,1
654,15,1
1081,16,1
1671,17,1
1174,18,1
922,19,1
775,20,1
805,21,1
701,22,1
749,23,1
879,24,1
967,25,1
857,26,1
956,27,1
966,28,1
868,29,1
954,30,1
1060,31,1
1110,32,1
1114,33,1
1427,34,1
1609,35,1
1501,36,1
1156,37,1
978,38,1
848,39,1
955,40,1
990,41,1
815,42,1
776,43,1
762,44,1
507,45,1
210,46,1
17,47,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
10,11,1
87,12,1
165,13,1
369,14,1
508,15,1
770,16,1
900,17,1
825,18,1
928,19,1
655,20,1
665,21,1
693,22,1
750,23,1
844,24,1
865,25,1
877,26,1
916,27,1
922,28,1
855,29,1
1005,30,1
1055,31,1
1039,32,1
1212,33,1
1203,34,1
1193,35,1
1145,36,1
1028,37,1
881,38,1
783,39,1
852,40,1
767,41,1
858,42,1
651,43,1
666,44,1
406,45,1
137,46,1
11,47,1
0,0,1
0,1,1
0,2,1
0,3,1
4,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
16,11,1
119,12,1
326,13,1
671,14,1
1641,15,1
3440,16,1
3978,17,1
1922,18,1
1091,19,1
708,20,1
787,21,1
691,22,1
652,23,1
725,24,1
724,25,1
736,26,1
758,27,1
728,28,1
790,29,1
766,30,1
754,31,1
821,32,1
903,33,1
1594,34,1
2547,35,1
2711,36,1
1986,37,1
1399,38,1
994,39,1
1073,40,1
