Num,Minute,DateType,day,Time,maxtemperature,mintemperature,temperatur,weather
0,0,3,2019-01-01,0:0,3,1,2.0,阴
0,1,3,2019-01-01,0:30,3,1,2.0,阴
0,2,3,2019-01-01,1:0,3,1,2.0,阴
0,3,3,2019-01-01,1:30,3,1,2.0,阴
2,4,3,2019-01-01,2:0,3,1,2.0,阴
1,5,3,2019-01-01,2:30,3,1,2.0,阴
2,6,3,2019-01-01,3:0,3,1,2.0,阴
0,7,3,2019-01-01,3:30,3,1,2.0,阴
1,8,3,2019-01-01,4:0,3,1,2.0,阴
1,9,3,2019-01-01,4:30,3,1,2.0,阴
0,10,3,2019-01-01,5:0,3,1,2.0,阴
16,11,3,2019-01-01,5:30,3,1,2.0,阴
20,12,3,2019-01-01,6:0,3,1,2.0,阴
55,13,3,2019-01-01,6:30,3,1,2.0,阴
75,14,3,2019-01-01,7:0,3,1,2.0,阴
128,15,3,2019-01-01,7:30,3,1,2.0,阴
213,16,3,2019-01-01,8:0,3,1,2.0,阴
305,17,3,2019-01-01,8:30,3,1,2.0,阴
526,18,3,2019-01-01,9:0,3,1,2.0,阴
431,19,3,2019-01-01,9:30,3,1,2.0,阴
423,20,3,2019-01-01,10:0,3,1,2.0,阴
508,21,3,2019-01-01,10:30,3,1,2.0,阴
568,22,3,2019-01-01,11:0,3,1,2.0,阴
653,23,3,2019-01-01,11:30,3,1,2.0,阴
731,24,3,2019-01-01,12:0,3,1,2.0,阴
751,25,3,2019-01-01,12:30,3,1,2.0,阴
775,26,3,2019-01-01,13:0,3,1,2.0,阴
817,27,3,2019-01-01,13:30,3,1,2.0,阴
928,28,3,2019-01-01,14:0,3,1,2.0,阴
847,29,3,2019-01-01,14:30,3,1,2.0,阴
921,30,3,2019-01-01,15:0,3,1,2.0,阴
955,31,3,2019-01-01,15:30,3,1,2.0,阴
1024,32,3,2019-01-01,16:0,3,1,2.0,阴
1022,33,3,2019-01-01,16:30,3,1,2.0,阴
1089,34,3,2019-01-01,17:0,3,1,2.0,阴
945,35,3,2019-01-01,17:30,3,1,2.0,阴
1091,36,3,2019-01-01,18:0,3,1,2.0,阴
877,37,3,2019-01-01,18:30,3,1,2.0,阴
723,38,3,2019-01-01,19:0,3,1,2.0,阴
669,39,3,2019-01-01,19:30,3,1,2.0,阴
773,40,3,2019-01-01,20:0,3,1,2.0,阴
681,41,3,2019-01-01,20:30,3,1,2.0,阴
591,42,3,2019-01-01,21:0,3,1,2.0,阴
622,43,3,2019-01-01,21:30,3,1,2.0,阴
679,44,3,2019-01-01,22:0,3,1,2.0,阴
251,45,3,2019-01-01,22:30,3,1,2.0,阴
40,46,3,2019-01-01,23:0,3,1,2.0,阴
5,47,3,2019-01-01,23:30,3,1,2.0,阴
0,0,2,2019-01-02,0:0,3,2,2.5,雨夹雪
3,1,2,2019-01-02,0:30,3,2,2.5,雨夹雪
8,2,2,2019-01-02,1:0,3,2,2.5,雨夹雪
1,3,2,2019-01-02,1:30,3,2,2.5,雨夹雪
2,4,2,2019-01-02,2:0,3,2,2.5,雨夹雪
1,5,2,2019-01-02,2:30,3,2,2.5,雨夹雪
0,6,2,2019-01-02,3:0,3,2,2.5,雨夹雪
0,7,2,2019-01-02,3:30,3,2,2.5,雨夹雪
2,8,2,2019-01-02,4:0,3,2,2.5,雨夹雪
2,9,2,2019-01-02,4:30,3,2,2.5,雨夹雪
0,10,2,2019-01-02,5:0,3,2,2.5,雨夹雪
3,11,2,2019-01-02,5:30,3,2,2.5,雨夹雪
23,12,2,2019-01-02,6:0,3,2,2.5,雨夹雪
88,13,2,2019-01-02,6:30,3,2,2.5,雨夹雪
150,14,2,2019-01-02,7:0,3,2,2.5,雨夹雪
766,15,2,2019-01-02,7:30,3,2,2.5,雨夹雪
2312,16,2,2019-01-02,8:0,3,2,2.5,雨夹雪
3454,17,2,2019-01-02,8:30,3,2,2.5,雨夹雪
1798,18,2,2019-01-02,9:0,3,2,2.5,雨夹雪
848,19,2,2019-01-02,9:30,3,2,2.5,雨夹雪
458,20,2,2019-01-02,10:0,3,2,2.5,雨夹雪
480,21,2,2019-01-02,10:30,3,2,2.5,雨夹雪
407,22,2,2019-01-02,11:0,3,2,2.5,雨夹雪
586,23,2,2019-01-02,11:30,3,2,2.5,雨夹雪
561,24,2,2019-01-02,12:0,3,2,2.5,雨夹雪
488,25,2,2019-01-02,12:30,3,2,2.5,雨夹雪
653,26,2,2019-01-02,13:0,3,2,2.5,雨夹雪
610,27,2,2019-01-02,13:30,3,2,2.5,雨夹雪
536,28,2,2019-01-02,14:0,3,2,2.5,雨夹雪
558,29,2,2019-01-02,14:30,3,2,2.5,雨夹雪
466,30,2,2019-01-02,15:0,3,2,2.5,雨夹雪
492,31,2,2019-01-02,15:30,3,2,2.5,雨夹雪
595,32,2,2019-01-02,16:0,3,2,2.5,雨夹雪
650,33,2,2019-01-02,16:30,3,2,2.5,雨夹雪
1361,34,2,2019-01-02,17:0,3,2,2.5,雨夹雪
2551,35,2,2019-01-02,17:30,3,2,2.5,雨夹雪
2226,36,2,2019-01-02,18:0,3,2,2.5,雨夹雪
1390,37,2,2019-01-02,18:30,3,2,2.5,雨夹雪
999,38,2,2019-01-02,19:0,3,2,2.5,雨夹雪
856,39,2,2019-01-02,19:30,3,2,2.5,雨夹雪
843,40,2,2019-01-02,20:0,3,2,2.5,雨夹雪
748,41,2,2019-01-02,20:30,3,2,2.5,雨夹雪
664,42,2,2019-01-02,21:0,3,2,2.5,雨夹雪
687,43,2,2019-01-02,21:30,3,2,2.5,雨夹雪
574,44,2,2019-01-02,22:0,3,2,2.5,雨夹雪
199,45,2,2019-01-02,22:30,3,2,2.5,雨夹雪
43,46,2,2019-01-02,23:0,3,2,2.5,雨夹雪
2,47,2,2019-01-02,23:30,3,2,2.5,雨夹雪
0,0,2,2019-01-03,0:0,5,4,4.5,雨夹雪
3,1,2,2019-01-03,0:30,5,4,4.5,雨夹雪
0,2,2,2019-01-03,1:0,5,4,4.5,雨夹雪
0,3,2,2019-01-03,1:30,5,4,4.5,雨夹雪
0,4,2,2019-01-03,2:0,5,4,4.5,雨夹雪
0,5,2,2019-01-03,2:30,5,4,4.5,雨夹雪
0,6,2,2019-01-03,3:0,5,4,4.5,雨夹雪
0,7,2,2019-01-03,3:30,5,4,4.5,雨夹雪
0,8,2,2019-01-03,4:0,5,4,4.5,雨夹雪
0,9,2,2019-01-03,4:30,5,4,4.5,雨夹雪
1,10,2,2019-01-03,5:0,5,4,4.5,雨夹雪
6,11,2,2019-01-03,5:30,5,4,4.5,雨夹雪
34,12,2,2019-01-03,6:0,5,4,4.5,雨夹雪
81,13,2,2019-01-03,6:30,5,4,4.5,雨夹雪
142,14,2,2019-01-03,7:0,5,4,4.5,雨夹雪
696,15,2,2019-01-03,7:30,5,4,4.5,雨夹雪
2276,16,2,2019-01-03,8:0,5,4,4.5,雨夹雪
3343,17,2,2019-01-03,8:30,5,4,4.5,雨夹雪
1954,18,2,2019-01-03,9:0,5,4,4.5,雨夹雪
907,19,2,2019-01-03,9:30,5,4,4.5,雨夹雪
556,20,2,2019-01-03,10:0,5,4,4.5,雨夹雪
469,21,2,2019-01-03,10:30,5,4,4.5,雨夹雪
435,22,2,2019-01-03,11:0,5,4,4.5,雨夹雪
551,23,2,2019-01-03,11:30,5,4,4.5,雨夹雪
504,24,2,2019-01-03,12:0,5,4,4.5,雨夹雪
508,25,2,2019-01-03,12:30,5,4,4.5,雨夹雪
579,26,2,2019-01-03,13:0,5,4,4.5,雨夹雪
620,27,2,2019-01-03,13:30,5,4,4.5,雨夹雪
509,28,2,2019-01-03,14:0,5,4,4.5,雨夹雪
494,29,2,2019-01-03,14:30,5,4,4.5,雨夹雪
502,30,2,2019-01-03,15:0,5,4,4.5,雨夹雪
559,31,2,2019-01-03,15:30,5,4,4.5,雨夹雪
534,32,2,2019-01-03,16:0,5,4,4.5,雨夹雪
682,33,2,2019-01-03,16:30,5,4,4.5,雨夹雪
1412,34,2,2019-01-03,17:0,5,4,4.5,雨夹雪
2396,35,2,2019-01-03,17:30,5,4,4.5,雨夹雪
2205,36,2,2019-01-03,18:0,5,4,4.5,雨夹雪
1329,37,2,2019-01-03,18:30,5,4,4.5,雨夹雪
994,38,2,2019-01-03,19:0,5,4,4.5,雨夹雪
902,39,2,2019-01-03,19:30,5,4,4.5,雨夹雪
937,40,2,2019-01-03,20:0,5,4,4.5,雨夹雪
694,41,2,2019-01-03,20:30,5,4,4.5,雨夹雪
646,42,2,2019-01-03,21:0,5,4,4.5,雨夹雪
710,43,2,2019-01-03,21:30,5,4,4.5,雨夹雪
575,44,2,2019-01-03,22:0,5,4,4.5,雨夹雪
195,45,2,2019-01-03,22:30,5,4,4.5,雨夹雪
36,46,2,2019-01-03,23:0,5,4,4.5,雨夹雪
0,47,2,2019-01-03,23:30,5,4,4.5,雨夹雪
4,0,1,2019-01-04,0:0,8,5,6.5,中雨
0,1,1,2019-01-04,0:30,8,5,6.5,中雨
3,2,1,2019-01-04,1:0,8,5,6.5,中雨
0,3,1,2019-01-04,1:30,8,5,6.5,中雨
2,4,1,2019-01-04,2:0,8,5,6.5,中雨
0,5,1,2019-01-04,2:30,8,5,6.5,中雨
3,6,1,2019-01-04,3:0,8,5,6.5,中雨
0,7,1,2019-01-04,3:30,8,5,6.5,中雨
2,8,1,2019-01-04,4:0,8,5,6.5,中雨
0,9,1,2019-01-04,4:30,8,5,6.5,中雨
0,10,1,2019-01-04,5:0,8,5,6.5,中雨
3,11,1,2019-01-04,5:30,8,5,6.5,中雨
35,12,1,2019-01-04,6:0,8,5,6.5,中雨
93,13,1,2019-01-04,6:30,8,5,6.5,中雨
164,14,1,2019-01-04,7:0,8,5,6.5,中雨
697,15,1,2019-01-04,7:30,8,5,6.5,中雨
2283,16,1,2019-01-04,8:0,8,5,6.5,中雨
3042,17,1,2019-01-04,8:30,8,5,6.5,中雨
2098,18,1,2019-01-04,9:0,8,5,6.5,中雨
1017,19,1,2019-01-04,9:30,8,5,6.5,中雨
578,20,1,2019-01-04,10:0,8,5,6.5,中雨
551,21,1,2019-01-04,10:30,8,5,6.5,中雨
508,22,1,2019-01-04,11:0,8,5,6.5,中雨
552,23,1,2019-01-04,11:30,8,5,6.5,中雨
532,24,1,2019-01-04,12:0,8,5,6.5,中雨
575,25,1,2019-01-04,12:30,8,5,6.5,中雨
