Num,Minute,DateType,day,Time,maxtemperature,mintemperature,temperatur,weather
0,0,3,2019-01-01,0:0,3,1,2.0,阴
0,1,3,2019-01-01,0:30,3,1,2.0,阴
0,2,3,2019-01-01,1:0,3,1,2.0,阴
0,3,3,2019-01-01,1:30,3,1,2.0,阴
0,4,3,2019-01-01,2:0,3,1,2.0,阴
0,5,3,2019-01-01,2:30,3,1,2.0,阴
0,6,3,2019-01-01,3:0,3,1,2.0,阴
0,7,3,2019-01-01,3:30,3,1,2.0,阴
0,8,3,2019-01-01,4:0,3,1,2.0,阴
0,9,3,2019-01-01,4:30,3,1,2.0,阴
0,10,3,2019-01-01,5:0,3,1,2.0,阴
20,11,3,2019-01-01,5:30,3,1,2.0,阴
105,12,3,2019-01-01,6:0,3,1,2.0,阴
211,13,3,2019-01-01,6:30,3,1,2.0,阴
312,14,3,2019-01-01,7:0,3,1,2.0,阴
406,15,3,2019-01-01,7:30,3,1,2.0,阴
529,16,3,2019-01-01,8:0,3,1,2.0,阴
576,17,3,2019-01-01,8:30,3,1,2.0,阴
649,18,3,2019-01-01,9:0,3,1,2.0,阴
614,19,3,2019-01-01,9:30,3,1,2.0,阴
794,20,3,2019-01-01,10:0,3,1,2.0,阴
824,21,3,2019-01-01,10:30,3,1,2.0,阴
957,22,3,2019-01-01,11:0,3,1,2.0,阴
878,23,3,2019-01-01,11:30,3,1,2.0,阴
1003,24,3,2019-01-01,12:0,3,1,2.0,阴
999,25,3,2019-01-01,12:30,3,1,2.0,阴
1151,26,3,2019-01-01,13:0,3,1,2.0,阴
1112,27,3,2019-01-01,13:30,3,1,2.0,阴
1341,28,3,2019-01-01,14:0,3,1,2.0,阴
1218,29,3,2019-01-01,14:30,3,1,2.0,阴
1330,30,3,2019-01-01,15:0,3,1,2.0,阴
1370,31,3,2019-01-01,15:30,3,1,2.0,阴
1360,32,3,2019-01-01,16:0,3,1,2.0,阴
1346,33,3,2019-01-01,16:30,3,1,2.0,阴
1461,34,3,2019-01-01,17:0,3,1,2.0,阴
1265,35,3,2019-01-01,17:30,3,1,2.0,阴
1421,36,3,2019-01-01,18:0,3,1,2.0,阴
1192,37,3,2019-01-01,18:30,3,1,2.0,阴
1110,38,3,2019-01-01,19:0,3,1,2.0,阴
984,39,3,2019-01-01,19:30,3,1,2.0,阴
1090,40,3,2019-01-01,20:0,3,1,2.0,阴
1070,41,3,2019-01-01,20:30,3,1,2.0,阴
1014,42,3,2019-01-01,21:0,3,1,2.0,阴
739,43,3,2019-01-01,21:30,3,1,2.0,阴
661,44,3,2019-01-01,22:0,3,1,2.0,阴
619,45,3,2019-01-01,22:30,3,1,2.0,阴
402,46,3,2019-01-01,23:0,3,1,2.0,阴
156,47,3,2019-01-01,23:30,3,1,2.0,阴
20,0,2,2019-01-02,0:0,3,2,2.5,雨夹雪
0,1,2,2019-01-02,0:30,3,2,2.5,雨夹雪
0,2,2,2019-01-02,1:0,3,2,2.5,雨夹雪
0,3,2,2019-01-02,1:30,3,2,2.5,雨夹雪
1,4,2,2019-01-02,2:0,3,2,2.5,雨夹雪
0,5,2,2019-01-02,2:30,3,2,2.5,雨夹雪
0,6,2,2019-01-02,3:0,3,2,2.5,雨夹雪
0,7,2,2019-01-02,3:30,3,2,2.5,雨夹雪
0,8,2,2019-01-02,4:0,3,2,2.5,雨夹雪
0,9,2,2019-01-02,4:30,3,2,2.5,雨夹雪
0,10,2,2019-01-02,5:0,3,2,2.5,雨夹雪
35,11,2,2019-01-02,5:30,3,2,2.5,雨夹雪
243,12,2,2019-01-02,6:0,3,2,2.5,雨夹雪
475,13,2,2019-01-02,6:30,3,2,2.5,雨夹雪
986,14,2,2019-01-02,7:0,3,2,2.5,雨夹雪
2204,15,2,2019-01-02,7:30,3,2,2.5,雨夹雪
3794,16,2,2019-01-02,8:0,3,2,2.5,雨夹雪
4155,17,2,2019-01-02,8:30,3,2,2.5,雨夹雪
2016,18,2,2019-01-02,9:0,3,2,2.5,雨夹雪
1002,19,2,2019-01-02,9:30,3,2,2.5,雨夹雪
662,20,2,2019-01-02,10:0,3,2,2.5,雨夹雪
530,21,2,2019-01-02,10:30,3,2,2.5,雨夹雪
478,22,2,2019-01-02,11:0,3,2,2.5,雨夹雪
540,23,2,2019-01-02,11:30,3,2,2.5,雨夹雪
592,24,2,2019-01-02,12:0,3,2,2.5,雨夹雪
630,25,2,2019-01-02,12:30,3,2,2.5,雨夹雪
647,26,2,2019-01-02,13:0,3,2,2.5,雨夹雪
543,27,2,2019-01-02,13:30,3,2,2.5,雨夹雪
552,28,2,2019-01-02,14:0,3,2,2.5,雨夹雪
562,29,2,2019-01-02,14:30,3,2,2.5,雨夹雪
533,30,2,2019-01-02,15:0,3,2,2.5,雨夹雪
556,31,2,2019-01-02,15:30,3,2,2.5,雨夹雪
611,32,2,2019-01-02,16:0,3,2,2.5,雨夹雪
807,33,2,2019-01-02,16:30,3,2,2.5,雨夹雪
1213,34,2,2019-01-02,17:0,3,2,2.5,雨夹雪
1997,35,2,2019-01-02,17:30,3,2,2.5,雨夹雪
2415,36,2,2019-01-02,18:0,3,2,2.5,雨夹雪
2473,37,2,2019-01-02,18:30,3,2,2.5,雨夹雪
1436,38,2,2019-01-02,19:0,3,2,2.5,雨夹雪
1082,39,2,2019-01-02,19:30,3,2,2.5,雨夹雪
931,40,2,2019-01-02,20:0,3,2,2.5,雨夹雪
843,41,2,2019-01-02,20:30,3,2,2.5,雨夹雪
926,42,2,2019-01-02,21:0,3,2,2.5,雨夹雪
676,43,2,2019-01-02,21:30,3,2,2.5,雨夹雪
484,44,2,2019-01-02,22:0,3,2,2.5,雨夹雪
303,45,2,2019-01-02,22:30,3,2,2.5,雨夹雪
140,46,2,2019-01-02,23:0,3,2,2.5,雨夹雪
29,47,2,2019-01-02,23:30,3,2,2.5,雨夹雪
0,0,2,2019-01-03,0:0,5,4,4.5,雨夹雪
0,1,2,2019-01-03,0:30,5,4,4.5,雨夹雪
0,2,2,2019-01-03,1:0,5,4,4.5,雨夹雪
0,3,2,2019-01-03,1:30,5,4,4.5,雨夹雪
0,4,2,2019-01-03,2:0,5,4,4.5,雨夹雪
0,5,2,2019-01-03,2:30,5,4,4.5,雨夹雪
0,6,2,2019-01-03,3:0,5,4,4.5,雨夹雪
0,7,2,2019-01-03,3:30,5,4,4.5,雨夹雪
0,8,2,2019-01-03,4:0,5,4,4.5,雨夹雪
0,9,2,2019-01-03,4:30,5,4,4.5,雨夹雪
0,10,2,2019-01-03,5:0,5,4,4.5,雨夹雪
33,11,2,2019-01-03,5:30,5,4,4.5,雨夹雪
136,12,2,2019-01-03,6:0,5,4,4.5,雨夹雪
395,13,2,2019-01-03,6:30,5,4,4.5,雨夹雪
852,14,2,2019-01-03,7:0,5,4,4.5,雨夹雪
2129,15,2,2019-01-03,7:30,5,4,4.5,雨夹雪
3637,16,2,2019-01-03,8:0,5,4,4.5,雨夹雪
3922,17,2,2019-01-03,8:30,5,4,4.5,雨夹雪
1962,18,2,2019-01-03,9:0,5,4,4.5,雨夹雪
1129,19,2,2019-01-03,9:30,5,4,4.5,雨夹雪
630,20,2,2019-01-03,10:0,5,4,4.5,雨夹雪
494,21,2,2019-01-03,10:30,5,4,4.5,雨夹雪
437,22,2,2019-01-03,11:0,5,4,4.5,雨夹雪
516,23,2,2019-01-03,11:30,5,4,4.5,雨夹雪
520,24,2,2019-01-03,12:0,5,4,4.5,雨夹雪
584,25,2,2019-01-03,12:30,5,4,4.5,雨夹雪
597,26,2,2019-01-03,13:0,5,4,4.5,雨夹雪
551,27,2,2019-01-03,13:30,5,4,4.5,雨夹雪
470,28,2,2019-01-03,14:0,5,4,4.5,雨夹雪
520,29,2,2019-01-03,14:30,5,4,4.5,雨夹雪
543,30,2,2019-01-03,15:0,5,4,4.5,雨夹雪
485,31,2,2019-01-03,15:30,5,4,4.5,雨夹雪
637,32,2,2019-01-03,16:0,5,4,4.5,雨夹雪
682,33,2,2019-01-03,16:30,5,4,4.5,雨夹雪
1361,34,2,2019-01-03,17:0,5,4,4.5,雨夹雪
1964,35,2,2019-01-03,17:30,5,4,4.5,雨夹雪
2412,36,2,2019-01-03,18:0,5,4,4.5,雨夹雪
2017,37,2,2019-01-03,18:30,5,4,4.5,雨夹雪
1340,38,2,2019-01-03,19:0,5,4,4.5,雨夹雪
1065,39,2,2019-01-03,19:30,5,4,4.5,雨夹雪
968,40,2,2019-01-03,20:0,5,4,4.5,雨夹雪
1050,41,2,2019-01-03,20:30,5,4,4.5,雨夹雪
912,42,2,2019-01-03,21:0,5,4,4.5,雨夹雪
764,43,2,2019-01-03,21:30,5,4,4.5,雨夹雪
540,44,2,2019-01-03,22:0,5,4,4.5,雨夹雪
294,45,2,2019-01-03,22:30,5,4,4.5,雨夹雪
140,46,2,2019-01-03,23:0,5,4,4.5,雨夹雪
33,47,2,2019-01-03,23:30,5,4,4.5,雨夹雪
0,0,1,2019-01-04,0:0,8,5,6.5,中雨
0,1,1,2019-01-04,0:30,8,5,6.5,中雨
0,2,1,2019-01-04,1:0,8,5,6.5,中雨
0,3,1,2019-01-04,1:30,8,5,6.5,中雨
0,4,1,2019-01-04,2:0,8,5,6.5,中雨
0,5,1,2019-01-04,2:30,8,5,6.5,中雨
0,6,1,2019-01-04,3:0,8,5,6.5,中雨
0,7,1,2019-01-04,3:30,8,5,6.5,中雨
0,8,1,2019-01-04,4:0,8,5,6.5,中雨
0,9,1,2019-01-04,4:30,8,5,6.5,中雨
1,10,1,2019-01-04,5:0,8,5,6.5,中雨
21,11,1,2019-01-04,5:30,8,5,6.5,中雨
143,12,1,2019-01-04,6:0,8,5,6.5,中雨
358,13,1,2019-01-04,6:30,8,5,6.5,中雨
851,14,1,2019-01-04,7:0,8,5,6.5,中雨
2119,15,1,2019-01-04,7:30,8,5,6.5,中雨
3647,16,1,2019-01-04,8:0,8,5,6.5,中雨
3758,17,1,2019-01-04,8:30,8,5,6.5,中雨
2045,18,1,2019-01-04,9:0,8,5,6.5,中雨
1007,19,1,2019-01-04,9:30,8,5,6.5,中雨
648,20,1,2019-01-04,10:0,8,5,6.5,中雨
460,21,1,2019-01-04,10:30,8,5,6.5,中雨
450,22,1,2019-01-04,11:0,8,5,6.5,中雨
426,23,1,2019-01-04,11:30,8,5,6.5,中雨
502,24,1,2019-01-04,12:0,8,5,6.5,中雨
