Num,Minute,DateType
0,0,3
0,1,3
0,2,3
0,3,3
0,4,3
0,5,3
0,6,3
0,7,3
0,8,3
0,9,3
0,10,3
0,11,3
0,12,3
0,13,3
0,14,3
0,15,3
0,16,3
0,17,3
0,18,3
0,19,3
0,20,3
0,21,3
0,22,3
0,23,3
0,24,3
0,25,3
1,26,3
0,27,3
0,28,3
0,29,3
0,30,3
0,31,3
1,32,3
0,33,3
0,34,3
4,35,3
5,36,3
6,37,3
8,38,3
10,39,3
12,40,3
17,41,3
15,42,3
28,43,3
37,44,3
27,45,3
39,46,3
48,47,3
56,48,3
65,49,3
68,50,3
79,51,3
57,52,3
47,53,3
50,54,3
47,55,3
64,56,3
61,57,3
53,58,3
82,59,3
57,60,3
62,61,3
60,62,3
50,63,3
87,64,3
53,65,3
80,66,3
70,67,3
64,68,3
70,69,3
80,70,3
79,71,3
46,72,3
60,73,3
83,74,3
65,75,3
71,76,3
77,77,3
82,78,3
69,79,3
75,80,3
66,81,3
89,82,3
72,83,3
82,84,3
73,85,3
52,86,3
60,87,3
103,88,3
80,89,3
81,90,3
88,91,3
73,92,3
76,93,3
80,94,3
87,95,3
81,96,3
80,97,3
92,98,3
91,99,3
100,100,3
77,101,3
92,102,3
95,103,3
86,104,3
86,105,3
93,106,3
79,107,3
90,108,3
83,109,3
113,110,3
74,111,3
68,112,3
99,113,3
86,114,3
67,115,3
68,116,3
66,117,3
79,118,3
79,119,3
97,120,3
54,121,3
79,122,3
72,123,3
68,124,3
76,125,3
69,126,3
53,127,3
75,128,3
82,129,3
42,130,3
52,131,3
44,132,3
48,133,3
50,134,3
32,135,3
60,136,3
35,137,3
16,138,3
15,139,3
8,140,3
7,141,3
1,142,3
4,143,3
0,0,2
0,1,2
1,2,2
1,3,2
1,4,2
4,5,2
1,6,2
1,7,2
1,8,2
1,9,2
0,10,2
1,11,2
1,12,2
1,13,2
0,14,2
0,15,2
0,16,2
0,17,2
0,18,2
0,19,2
0,20,2
0,21,2
0,22,2
0,23,2
0,24,2
0,25,2
1,26,2
1,27,2
1,28,2
0,29,2
1,30,2
0,31,2
0,32,2
1,33,2
0,34,2
2,35,2
10,36,2
12,37,2
16,38,2
25,39,2
23,40,2
35,41,2
51,42,2
72,43,2
103,44,2
159,45,2
212,46,2
265,47,2
399,48,2
408,49,2
417,50,2
429,51,2
401,52,2
248,53,2
155,54,2
154,55,2
117,56,2
97,57,2
92,58,2
79,59,2
56,60,2
66,61,2
52,62,2
44,63,2
48,64,2
49,65,2
49,66,2
51,67,2
61,68,2
50,69,2
44,70,2
44,71,2
52,72,2
41,73,2
59,74,2
68,75,2
60,76,2
65,77,2
46,78,2
32,79,2
47,80,2
53,81,2
53,82,2
55,83,2
68,84,2
59,85,2
57,86,2
44,87,2
42,88,2
57,89,2
55,90,2
54,91,2
50,92,2
62,93,2
48,94,2
60,95,2
64,96,2
64,97,2
47,98,2
69,99,2
67,100,2
85,101,2
101,102,2
122,103,2
117,104,2
180,105,2
200,106,2
270,107,2
266,108,2
252,109,2
212,110,2
191,111,2
208,112,2
107,113,2
146,114,2
102,115,2
102,116,2
90,117,2
78,118,2
90,119,2
81,120,2
85,121,2
83,122,2
105,123,2
88,124,2
86,125,2
79,126,2
58,127,2
88,128,2
64,129,2
53,130,2
44,131,2
50,132,2
46,133,2
38,134,2
32,135,2
29,136,2
16,137,2
14,138,2
4,139,2
5,140,2
7,141,2
0,142,2
1,143,2
1,0,2
1,1,2
2,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
5,8,2
0,9,2
0,10,2
0,11,2
0,12,2
0,13,2
0,14,2
0,15,2
0,16,2
0,17,2
0,18,2
0,19,2
0,20,2
0,21,2
1,22,2
1,23,2
0,24,2
1,25,2
1,26,2
0,27,2
0,28,2
0,29,2
0,30,2
0,31,2
0,32,2
6,33,2
3,34,2
3,35,2
5,36,2
10,37,2
13,38,2
11,39,2
26,40,2
30,41,2
46,42,2
71,43,2
105,44,2
149,45,2
201,46,2
273,47,2
373,48,2
382,49,2
418,50,2
442,51,2
441,52,2
297,53,2
212,54,2
