Num,Minute,DateType
0,0,3
0,1,3
0,2,3
0,3,3
0,4,3
0,5,3
0,6,3
0,7,3
0,8,3
0,9,3
0,10,3
0,11,3
2,12,3
0,13,3
0,14,3
1,15,3
2,16,3
1,17,3
0,18,3
0,19,3
2,20,3
0,21,3
0,22,3
0,23,3
0,24,3
0,25,3
0,26,3
1,27,3
1,28,3
0,29,3
0,30,3
0,31,3
0,32,3
0,33,3
2,34,3
5,35,3
16,36,3
9,37,3
52,38,3
34,39,3
30,40,3
57,41,3
40,42,3
59,43,3
100,44,3
103,45,3
100,46,3
89,47,3
144,48,3
117,49,3
125,50,3
154,51,3
161,52,3
141,53,3
125,54,3
124,55,3
147,56,3
138,57,3
155,58,3
135,59,3
142,60,3
144,61,3
132,62,3
131,63,3
148,64,3
172,65,3
166,66,3
134,67,3
112,68,3
153,69,3
169,70,3
174,71,3
177,72,3
199,73,3
140,74,3
174,75,3
183,76,3
174,77,3
153,78,3
162,79,3
225,80,3
195,81,3
185,82,3
209,83,3
195,84,3
240,85,3
195,86,3
230,87,3
183,88,3
187,89,3
209,90,3
191,91,3
226,92,3
191,93,3
220,94,3
196,95,3
235,96,3
237,97,3
262,98,3
211,99,3
266,100,3
270,101,3
290,102,3
289,103,3
306,104,3
367,105,3
311,106,3
260,107,3
205,108,3
263,109,3
252,110,3
245,111,3
184,112,3
201,113,3
182,114,3
182,115,3
138,116,3
142,117,3
197,118,3
163,119,3
260,120,3
240,121,3
284,122,3
245,123,3
187,124,3
172,125,3
171,126,3
157,127,3
166,128,3
142,129,3
147,130,3
102,131,3
143,132,3
158,133,3
107,134,3
100,135,3
126,136,3
56,137,3
53,138,3
78,139,3
25,140,3
12,141,3
16,142,3
3,143,3
4,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
0,11,2
0,12,2
0,13,2
0,14,2
0,15,2
0,16,2
0,17,2
0,18,2
0,19,2
0,20,2
0,21,2
2,22,2
0,23,2
0,24,2
0,25,2
2,26,2
2,27,2
0,28,2
0,29,2
0,30,2
0,31,2
0,32,2
0,33,2
2,34,2
9,35,2
29,36,2
34,37,2
56,38,2
63,39,2
71,40,2
106,41,2
115,42,2
169,43,2
213,44,2
375,45,2
398,46,2
525,47,2
547,48,2
577,49,2
556,50,2
557,51,2
612,52,2
399,53,2
345,54,2
238,55,2
183,56,2
163,57,2
195,58,2
140,59,2
140,60,2
113,61,2
114,62,2
125,63,2
102,64,2
124,65,2
123,66,2
105,67,2
125,68,2
120,69,2
115,70,2
130,71,2
138,72,2
132,73,2
137,74,2
104,75,2
152,76,2
120,77,2
128,78,2
157,79,2
126,80,2
149,81,2
130,82,2
140,83,2
146,84,2
138,85,2
129,86,2
117,87,2
169,88,2
110,89,2
135,90,2
171,91,2
121,92,2
135,93,2
135,94,2
143,95,2
136,96,2
141,97,2
159,98,2
152,99,2
180,100,2
195,101,2
244,102,2
444,103,2
347,104,2
408,105,2
377,106,2
435,107,2
397,108,2
381,109,2
473,110,2
308,111,2
355,112,2
271,113,2
256,114,2
221,115,2
249,116,2
168,117,2
169,118,2
176,119,2
219,120,2
206,121,2
146,122,2
161,123,2
148,124,2
173,125,2
153,126,2
156,127,2
116,128,2
115,129,2
115,130,2
93,131,2
112,132,2
108,133,2
111,134,2
71,135,2
80,136,2
65,137,2
32,138,2
25,139,2
16,140,2
15,141,2
4,142,2
0,143,2
0,0,2
1,1,2
0,2,2
2,3,2
2,4,2
0,5,2
0,6,2
6,7,2
0,8,2
2,9,2
0,10,2
0,11,2
1,12,2
1,13,2
0,14,2
0,15,2
2,16,2
1,17,2
2,18,2
0,19,2
0,20,2
0,21,2
0,22,2
0,23,2
0,24,2
0,25,2
0,26,2
2,27,2
2,28,2
0,29,2
0,30,2
0,31,2
0,32,2
0,33,2
2,34,2
4,35,2
27,36,2
24,37,2
39,38,2
30,39,2
67,40,2
98,41,2
104,42,2
137,43,2
225,44,2
316,45,2
339,46,2
531,47,2
465,48,2
621,49,2
594,50,2
590,51,2
533,52,2
429,53,2
329,54,2
