Num,Minute,DateType
0,0,3
0,1,3
0,2,3
0,3,3
0,4,3
0,5,3
0,6,3
0,7,3
0,8,3
0,9,3
0,10,3
0,11,3
0,12,3
0,13,3
0,14,3
0,15,3
0,16,3
0,17,3
0,18,3
0,19,3
0,20,3
0,21,3
0,22,3
0,23,3
0,24,3
0,25,3
0,26,3
0,27,3
0,28,3
0,29,3
0,30,3
0,31,3
0,32,3
0,33,3
1,34,3
60,35,3
446,36,3
241,37,3
296,38,3
171,39,3
126,40,3
188,41,3
315,42,3
221,43,3
321,44,3
410,45,3
423,46,3
404,47,3
346,48,3
506,49,3
634,50,3
506,51,3
722,52,3
717,53,3
750,54,3
773,55,3
836,56,3
843,57,3
812,58,3
989,59,3
843,60,3
821,61,3
808,62,3
838,63,3
843,64,3
1013,65,3
1036,66,3
1046,67,3
1094,68,3
972,69,3
831,70,3
997,71,3
953,72,3
911,73,3
892,74,3
937,75,3
993,76,3
1050,77,3
1232,78,3
974,79,3
992,80,3
780,81,3
1234,82,3
1238,83,3
927,84,3
1390,85,3
1085,86,3
928,87,3
1383,88,3
1419,89,3
1101,90,3
903,91,3
1316,92,3
1225,93,3
1678,94,3
1020,95,3
1012,96,3
1263,97,3
1335,98,3
1200,99,3
1277,100,3
1125,101,3
1058,102,3
933,103,3
1048,104,3
937,105,3
915,106,3
1440,107,3
1168,108,3
1038,109,3
916,110,3
730,111,3
799,112,3
1130,113,3
756,114,3
1097,115,3
1166,116,3
1181,117,3
1430,118,3
1346,119,3
581,120,3
717,121,3
1041,122,3
1158,123,3
1110,124,3
820,125,3
312,126,3
338,127,3
274,128,3
684,129,3
405,130,3
255,131,3
415,132,3
215,133,3
237,134,3
144,135,3
621,136,3
89,137,3
78,138,3
50,139,3
54,140,3
23,141,3
27,142,3
29,143,3
9,0,2
0,1,2
0,2,2
0,3,2
0,4,2
1,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
0,11,2
0,12,2
0,13,2
0,14,2
0,15,2
0,16,2
0,17,2
0,18,2
0,19,2
0,20,2
0,21,2
0,22,2
0,23,2
0,24,2
0,25,2
0,26,2
1,27,2
2,28,2
0,29,2
0,30,2
0,31,2
0,32,2
0,33,2
1,34,2
165,35,2
810,36,2
505,37,2
395,38,2
200,39,2
237,40,2
357,41,2
910,42,2
573,43,2
611,44,2
819,45,2
1642,46,2
1027,47,2
1061,48,2
1400,49,2
1586,50,2
1138,51,2
1276,52,2
1051,53,2
1173,54,2
1001,55,2
907,56,2
817,57,2
1037,58,2
1065,59,2
683,60,2
681,61,2
702,62,2
731,63,2
623,64,2
803,65,2
708,66,2
832,67,2
729,68,2
516,69,2
621,70,2
689,71,2
659,72,2
547,73,2
440,74,2
585,75,2
645,76,2
725,77,2
586,78,2
613,79,2
510,80,2
569,81,2
711,82,2
609,83,2
632,84,2
982,85,2
668,86,2
635,87,2
749,88,2
615,89,2
688,90,2
520,91,2
899,92,2
803,93,2
656,94,2
602,95,2
640,96,2
776,97,2
686,98,2
701,99,2
752,100,2
690,101,2
833,102,2
1141,103,2
914,104,2
1043,105,2
1071,106,2
918,107,2
880,108,2
842,109,2
760,110,2
627,111,2
657,112,2
684,113,2
451,114,2
479,115,2
701,116,2
624,117,2
498,118,2
334,119,2
437,120,2
464,121,2
376,122,2
454,123,2
345,124,2
430,125,2
270,126,2
318,127,2
293,128,2
263,129,2
247,130,2
187,131,2
203,132,2
145,133,2
108,134,2
266,135,2
109,136,2
70,137,2
35,138,2
37,139,2
15,140,2
10,141,2
0,142,2
0,143,2
0,0,2
0,1,2
2,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
0,11,2
0,12,2
0,13,2
0,14,2
0,15,2
0,16,2
0,17,2
0,18,2
0,19,2
0,20,2
0,21,2
0,22,2
0,23,2
0,24,2
0,25,2
2,26,2
0,27,2
0,28,2
0,29,2
2,30,2
0,31,2
2,32,2
0,33,2
2,34,2
252,35,2
419,36,2
237,37,2
202,38,2
178,39,2
201,40,2
353,41,2
687,42,2
435,43,2
555,44,2
757,45,2
