Num,Minute,DateType
0,0,3
0,1,3
0,2,3
0,3,3
0,4,3
0,5,3
0,6,3
0,7,3
0,8,3
2,9,3
0,10,3
0,11,3
0,12,3
0,13,3
0,14,3
0,15,3
0,16,3
3,17,3
3,18,3
0,19,3
0,20,3
0,21,3
0,22,3
24,23,3
16,24,3
40,25,3
55,26,3
103,27,3
106,28,3
116,29,3
147,30,3
166,31,3
181,32,3
167,33,3
189,34,3
207,35,3
200,36,3
168,37,3
232,38,3
217,39,3
218,40,3
184,41,3
214,42,3
192,43,3
219,44,3
242,45,3
214,46,3
215,47,3
238,48,3
249,49,3
249,50,3
217,51,3
255,52,3
217,53,3
288,54,3
322,55,3
296,56,3
329,57,3
333,58,3
283,59,3
318,60,3
291,61,3
264,62,3
301,63,3
359,64,3
312,65,3
319,66,3
356,67,3
333,68,3
356,69,3
362,70,3
339,71,3
376,72,3
281,73,3
291,74,3
322,75,3
293,76,3
255,77,3
219,78,3
232,79,3
260,80,3
294,81,3
278,82,3
242,83,3
237,84,3
215,85,3
199,86,3
173,87,3
170,88,3
164,89,3
120,90,3
126,91,3
65,92,3
56,93,3
59,94,3
13,95,3
11,0,2
9,1,2
6,2,2
4,3,2
2,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
0,11,2
0,12,2
0,13,2
0,14,2
0,15,2
0,16,2
1,17,2
1,18,2
0,19,2
0,20,2
0,21,2
0,22,2
36,23,2
40,24,2
103,25,2
151,26,2
218,27,2
316,28,2
445,29,2
541,30,2
618,31,2
652,32,2
607,33,2
456,34,2
350,35,2
262,36,2
199,37,2
192,38,2
188,39,2
164,40,2
165,41,2
140,42,2
120,43,2
150,44,2
147,45,2
114,46,2
147,47,2
194,48,2
174,49,2
211,50,2
145,51,2
131,52,2
185,53,2
184,54,2
143,55,2
182,56,2
152,57,2
142,58,2
189,59,2
172,60,2
150,61,2
209,62,2
202,63,2
185,64,2
228,65,2
208,66,2
170,67,2
299,68,2
327,69,2
233,70,2
393,71,2
493,72,2
542,73,2
490,74,2
488,75,2
380,76,2
375,77,2
286,78,2
291,79,2
160,80,2
241,81,2
232,82,2
139,83,2
197,84,2
130,85,2
168,86,2
206,87,2
114,88,2
182,89,2
102,90,2
61,91,2
69,92,2
39,93,2
24,94,2
17,95,2
3,0,2
1,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
0,11,2
0,12,2
0,13,2
0,14,2
0,15,2
0,16,2
4,17,2
0,18,2
0,19,2
1,20,2
1,21,2
0,22,2
30,23,2
28,24,2
85,25,2
130,26,2
171,27,2
278,28,2
407,29,2
542,30,2
640,31,2
647,32,2
596,33,2
395,34,2
386,35,2
291,36,2
205,37,2
239,38,2
209,39,2
195,40,2
159,41,2
154,42,2
152,43,2
176,44,2
158,45,2
146,46,2
185,47,2
119,48,2
170,49,2
178,50,2
156,51,2
146,52,2
197,53,2
156,54,2
137,55,2
162,56,2
166,57,2
129,58,2
160,59,2
182,60,2
153,61,2
198,62,2
164,63,2
171,64,2
203,65,2
249,66,2
177,67,2
279,68,2
325,69,2
221,70,2
412,71,2
413,72,2
505,73,2
476,74,2
449,75,2
416,76,2
341,77,2
332,78,2
269,79,2
198,80,2
252,81,2
227,82,2
160,83,2
234,84,2
143,85,2
228,86,2
203,87,2
126,88,2
206,89,2
109,90,2
60,91,2
83,92,2
38,93,2
31,94,2
20,95,2
0,0,1
2,1,1
4,2,1
2,3,1
5,4,1
0,5,1
0,6,1
0,7,1
1,8,1
0,9,1
0,10,1
0,11,1
0,12,1
0,13,1
0,14,1
0,15,1
0,16,1
2,17,1
0,18,1
0,19,1
0,20,1
0,21,1
0,22,1
25,23,1
33,24,1
85,25,1
119,26,1
171,27,1
265,28,1
415,29,1
528,30,1
617,31,1
679,32,1
603,33,1
407,34,1
357,35,1
282,36,1
223,37,1
220,38,1
196,39,1
128,40,1
170,41,1
126,42,1
117,43,1
137,44,1
135,45,1
120,46,1
138,47,1
165,48,1
151,49,1
190,50,1
171,51,1
115,52,1
190,53,1
161,54,1
