Num,Minute,DateType
0,0,3
0,1,3
0,2,3
0,3,3
0,4,3
0,5,3
0,6,3
0,7,3
0,8,3
0,9,3
0,10,3
0,11,3
0,12,3
0,13,3
0,14,3
0,15,3
0,16,3
0,17,3
0,18,3
0,19,3
1,20,3
0,21,3
10,22,3
16,23,3
22,24,3
40,25,3
91,26,3
119,27,3
152,28,3
163,29,3
188,30,3
187,31,3
222,32,3
306,33,3
258,34,3
235,35,3
220,36,3
263,37,3
224,38,3
251,39,3
299,40,3
288,41,3
285,42,3
235,43,3
303,44,3
255,45,3
248,46,3
223,47,3
271,48,3
264,49,3
303,50,3
327,51,3
280,52,3
367,53,3
353,54,3
367,55,3
344,56,3
382,57,3
382,58,3
451,59,3
396,60,3
445,61,3
423,62,3
336,63,3
381,64,3
421,65,3
393,66,3
375,67,3
398,68,3
372,69,3
326,70,3
292,71,3
298,72,3
289,73,3
269,74,3
271,75,3
234,76,3
211,77,3
194,78,3
208,79,3
193,80,3
252,81,3
210,82,3
166,83,3
147,84,3
125,85,3
130,86,3
87,87,3
76,88,3
105,89,3
56,90,3
47,91,3
45,92,3
33,93,3
17,94,3
6,95,3
7,0,2
1,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
0,11,2
0,12,2
0,13,2
0,14,2
0,15,2
0,16,2
0,17,2
0,18,2
0,19,2
0,20,2
0,21,2
7,22,2
24,23,2
52,24,2
104,25,2
140,26,2
251,27,2
293,28,2
505,29,2
579,30,2
746,31,2
760,32,2
681,33,2
482,34,2
273,35,2
252,36,2
243,37,2
172,38,2
194,39,2
181,40,2
162,41,2
139,42,2
150,43,2
101,44,2
129,45,2
150,46,2
129,47,2
135,48,2
137,49,2
155,50,2
143,51,2
154,52,2
164,53,2
145,54,2
187,55,2
142,56,2
145,57,2
144,58,2
158,59,2
166,60,2
121,61,2
156,62,2
162,63,2
150,64,2
169,65,2
202,66,2
255,67,2
239,68,2
323,69,2
401,70,2
391,71,2
418,72,2
264,73,2
293,74,2
312,75,2
158,76,2
182,77,2
132,78,2
133,79,2
139,80,2
137,81,2
116,82,2
155,83,2
119,84,2
138,85,2
119,86,2
84,87,2
69,88,2
49,89,2
37,90,2
38,91,2
20,92,2
18,93,2
26,94,2
4,95,2
1,0,2
1,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
0,11,2
0,12,2
0,13,2
0,14,2
0,15,2
0,16,2
0,17,2
0,18,2
0,19,2
0,20,2
0,21,2
6,22,2
19,23,2
47,24,2
59,25,2
147,26,2
206,27,2
296,28,2
446,29,2
517,30,2
688,31,2
670,32,2
665,33,2
464,34,2
309,35,2
258,36,2
214,37,2
187,38,2
155,39,2
143,40,2
158,41,2
162,42,2
123,43,2
178,44,2
115,45,2
137,46,2
146,47,2
105,48,2
166,49,2
139,50,2
131,51,2
117,52,2
174,53,2
124,54,2
135,55,2
138,56,2
113,57,2
109,58,2
153,59,2
107,60,2
128,61,2
174,62,2
182,63,2
131,64,2
198,65,2
184,66,2
270,67,2
222,68,2
301,69,2
423,70,2
386,71,2
384,72,2
350,73,2
354,74,2
240,75,2
174,76,2
215,77,2
149,78,2
202,79,2
119,80,2
140,81,2
151,82,2
150,83,2
109,84,2
106,85,2
130,86,2
100,87,2
73,88,2
58,89,2
41,90,2
32,91,2
24,92,2
22,93,2
21,94,2
6,95,2
2,0,1
1,1,1
0,2,1
0,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
0,11,1
0,12,1
0,13,1
0,14,1
0,15,1
0,16,1
0,17,1
0,18,1
0,19,1
1,20,1
0,21,1
5,22,1
20,23,1
44,24,1
57,25,1
139,26,1
188,27,1
275,28,1
506,29,1
580,30,1
615,31,1
748,32,1
646,33,1
449,34,1
291,35,1
195,36,1
190,37,1
186,38,1
155,39,1
131,40,1
167,41,1
140,42,1
122,43,1
122,44,1
120,45,1
109,46,1
137,47,1
122,48,1
169,49,1
148,50,1
122,51,1
96,52,1
170,53,1
155,54,1
