Num,Minute,DateType
0,0,3
0,1,3
0,2,3
0,3,3
0,4,3
0,5,3
0,6,3
0,7,3
0,8,3
0,9,3
0,10,3
0,11,3
0,12,3
0,13,3
0,14,3
0,15,3
0,16,3
0,17,3
0,18,3
0,19,3
0,20,3
0,21,3
0,22,3
15,23,3
33,24,3
47,25,3
81,26,3
90,27,3
93,28,3
138,29,3
161,30,3
217,31,3
252,32,3
304,33,3
299,34,3
350,35,3
283,36,3
217,37,3
239,38,3
250,39,3
236,40,3
301,41,3
288,42,3
270,43,3
302,44,3
297,45,3
316,46,3
344,47,3
337,48,3
348,49,3
384,50,3
391,51,3
353,52,3
377,53,3
368,54,3
383,55,3
428,56,3
386,57,3
433,58,3
449,59,3
378,60,3
406,61,3
430,62,3
436,63,3
344,64,3
448,65,3
425,66,3
425,67,3
411,68,3
458,69,3
380,70,3
472,71,3
508,72,3
446,73,3
368,74,3
303,75,3
279,76,3
303,77,3
245,78,3
295,79,3
290,80,3
241,81,3
258,82,3
241,83,3
262,84,3
224,85,3
283,86,3
286,87,3
237,88,3
227,89,3
185,90,3
146,91,3
135,92,3
92,93,3
29,94,3
3,95,3
1,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
0,11,2
0,12,2
0,13,2
0,14,2
0,15,2
0,16,2
0,17,2
0,18,2
0,19,2
0,20,2
0,21,2
1,22,2
11,23,2
53,24,2
108,25,2
132,26,2
174,27,2
206,28,2
266,29,2
404,30,2
616,31,2
779,32,2
914,33,2
871,34,2
847,35,2
370,36,2
295,37,2
248,38,2
253,39,2
248,40,2
195,41,2
180,42,2
186,43,2
196,44,2
209,45,2
185,46,2
194,47,2
222,48,2
236,49,2
191,50,2
206,51,2
221,52,2
210,53,2
209,54,2
207,55,2
197,56,2
215,57,2
207,58,2
201,59,2
221,60,2
220,61,2
200,62,2
219,63,2
213,64,2
205,65,2
236,66,2
236,67,2
332,68,2
395,69,2
428,70,2
605,71,2
571,72,2
778,73,2
591,74,2
464,75,2
392,76,2
308,77,2
264,78,2
237,79,2
256,80,2
229,81,2
228,82,2
213,83,2
249,84,2
278,85,2
222,86,2
253,87,2
203,88,2
164,89,2
160,90,2
97,91,2
70,92,2
41,93,2
17,94,2
1,95,2
0,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
0,11,2
0,12,2
0,13,2
0,14,2
0,15,2
0,16,2
0,17,2
0,18,2
0,19,2
0,20,2
0,21,2
0,22,2
14,23,2
47,24,2
78,25,2
116,26,2
149,27,2
174,28,2
247,29,2
391,30,2
579,31,2
760,32,2
913,33,2
984,34,2
845,35,2
357,36,2
308,37,2
223,38,2
248,39,2
166,40,2
194,41,2
178,42,2
164,43,2
144,44,2
173,45,2
156,46,2
190,47,2
181,48,2
185,49,2
225,50,2
214,51,2
198,52,2
180,53,2
198,54,2
190,55,2
190,56,2
209,57,2
168,58,2
206,59,2
206,60,2
187,61,2
203,62,2
214,63,2
194,64,2
222,65,2
232,66,2
236,67,2
296,68,2
415,69,2
481,70,2
559,71,2
575,72,2
706,73,2
579,74,2
535,75,2
337,76,2
306,77,2
327,78,2
269,79,2
209,80,2
265,81,2
251,82,2
236,83,2
250,84,2
255,85,2
268,86,2
272,87,2
213,88,2
179,89,2
187,90,2
118,91,2
56,92,2
46,93,2
15,94,2
0,95,2
0,0,1
0,1,1
0,2,1
1,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
0,11,1
0,12,1
0,13,1
0,14,1
0,15,1
0,16,1
0,17,1
0,18,1
0,19,1
0,20,1
0,21,1
2,22,1
8,23,1
37,24,1
87,25,1
122,26,1
146,27,1
170,28,1
243,29,1
369,30,1
562,31,1
760,32,1
932,33,1
814,34,1
866,35,1
420,36,1
291,37,1
259,38,1
235,39,1
191,40,1
194,41,1
197,42,1
177,43,1
198,44,1
127,45,1
155,46,1
144,47,1
182,48,1
217,49,1
162,50,1
201,51,1
205,52,1
204,53,1
184,54,1
