Num,Minute,DateType
0,0,3
0,1,3
0,2,3
0,3,3
0,4,3
0,5,3
0,6,3
0,7,3
0,8,3
0,9,3
2,10,3
0,11,3
0,12,3
0,13,3
0,14,3
0,15,3
0,16,3
0,17,3
2,18,3
2,19,3
0,20,3
0,21,3
7,22,3
15,23,3
43,24,3
57,25,3
85,26,3
88,27,3
118,28,3
172,29,3
220,30,3
208,31,3
197,32,3
202,33,3
280,34,3
253,35,3
247,36,3
237,37,3
312,38,3
311,39,3
345,40,3
329,41,3
338,42,3
305,43,3
342,44,3
348,45,3
289,46,3
306,47,3
319,48,3
364,49,3
343,50,3
367,51,3
367,52,3
368,53,3
428,54,3
388,55,3
433,56,3
357,57,3
434,58,3
410,59,3
432,60,3
432,61,3
461,62,3
453,63,3
450,64,3
381,65,3
443,66,3
409,67,3
472,68,3
424,69,3
420,70,3
381,71,3
354,72,3
342,73,3
285,74,3
294,75,3
301,76,3
304,77,3
223,78,3
261,79,3
306,80,3
288,81,3
234,82,3
244,83,3
215,84,3
238,85,3
186,86,3
181,87,3
140,88,3
151,89,3
100,90,3
105,91,3
48,92,3
39,93,3
31,94,3
8,95,3
2,0,2
7,1,2
4,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
0,11,2
0,12,2
0,13,2
0,14,2
0,15,2
0,16,2
2,17,2
2,18,2
0,19,2
0,20,2
0,21,2
2,22,2
44,23,2
48,24,2
85,25,2
143,26,2
180,27,2
310,28,2
426,29,2
655,30,2
751,31,2
740,32,2
702,33,2
601,34,2
411,35,2
352,36,2
283,37,2
273,38,2
258,39,2
262,40,2
218,41,2
220,42,2
250,43,2
191,44,2
178,45,2
247,46,2
258,47,2
225,48,2
254,49,2
233,50,2
241,51,2
216,52,2
244,53,2
264,54,2
238,55,2
241,56,2
247,57,2
256,58,2
274,59,2
269,60,2
214,61,2
244,62,2
244,63,2
292,64,2
323,65,2
256,66,2
347,67,2
411,68,2
631,69,2
571,70,2
435,71,2
594,72,2
473,73,2
508,74,2
337,75,2
283,76,2
260,77,2
264,78,2
182,79,2
262,80,2
218,81,2
259,82,2
205,83,2
197,84,2
195,85,2
157,86,2
169,87,2
138,88,2
127,89,2
82,90,2
81,91,2
36,92,2
32,93,2
19,94,2
19,95,2
2,0,2
3,1,2
1,2,2
2,3,2
0,4,2
0,5,2
0,6,2
2,7,2
0,8,2
2,9,2
1,10,2
3,11,2
0,12,2
0,13,2
0,14,2
0,15,2
0,16,2
0,17,2
1,18,2
0,19,2
0,20,2
0,21,2
3,22,2
30,23,2
57,24,2
68,25,2
120,26,2
161,27,2
299,28,2
405,29,2
653,30,2
680,31,2
810,32,2
717,33,2
643,34,2
422,35,2
336,36,2
313,37,2
261,38,2
310,39,2
266,40,2
227,41,2
205,42,2
219,43,2
267,44,2
230,45,2
240,46,2
238,47,2
229,48,2
200,49,2
224,50,2
225,51,2
216,52,2
209,53,2
265,54,2
240,55,2
173,56,2
244,57,2
281,58,2
224,59,2
267,60,2
251,61,2
254,62,2
283,63,2
279,64,2
301,65,2
282,66,2
330,67,2
449,68,2
565,69,2
546,70,2
483,71,2
547,72,2
374,73,2
516,74,2
302,75,2
344,76,2
231,77,2
277,78,2
235,79,2
236,80,2
254,81,2
268,82,2
190,83,2
174,84,2
191,85,2
179,86,2
164,87,2
158,88,2
112,89,2
105,90,2
79,91,2
51,92,2
40,93,2
12,94,2
20,95,2
3,0,1
2,1,1
0,2,1
2,3,1
0,4,1
0,5,1
0,6,1
0,7,1
0,8,1
0,9,1
0,10,1
0,11,1
0,12,1
0,13,1
0,14,1
0,15,1
0,16,1
0,17,1
2,18,1
2,19,1
0,20,1
0,21,1
6,22,1
17,23,1
34,24,1
53,25,1
106,26,1
159,27,1
305,28,1
392,29,1
617,30,1
756,31,1
714,32,1
821,33,1
578,34,1
452,35,1
327,36,1
295,37,1
248,38,1
255,39,1
239,40,1
226,41,1
216,42,1
221,43,1
176,44,1
193,45,1
220,46,1
209,47,1
231,48,1
181,49,1
215,50,1
201,51,1
211,52,1
234,53,1
263,54,1
