Num,Minute,DateType,day,Time,maxtemperature,mintemperature,temperatur,weather
0,0,3,2019-01-01,0:0,3,1,2.0,阴
0,1,3,2019-01-01,0:30,3,1,2.0,阴
0,2,3,2019-01-01,1:0,3,1,2.0,阴
0,3,3,2019-01-01,1:30,3,1,2.0,阴
0,4,3,2019-01-01,2:0,3,1,2.0,阴
0,5,3,2019-01-01,2:30,3,1,2.0,阴
4,6,3,2019-01-01,3:0,3,1,2.0,阴
0,7,3,2019-01-01,3:30,3,1,2.0,阴
0,8,3,2019-01-01,4:0,3,1,2.0,阴
0,9,3,2019-01-01,4:30,3,1,2.0,阴
0,10,3,2019-01-01,5:0,3,1,2.0,阴
13,11,3,2019-01-01,5:30,3,1,2.0,阴
83,12,3,2019-01-01,6:0,3,1,2.0,阴
175,13,3,2019-01-01,6:30,3,1,2.0,阴
243,14,3,2019-01-01,7:0,3,1,2.0,阴
386,15,3,2019-01-01,7:30,3,1,2.0,阴
427,16,3,2019-01-01,8:0,3,1,2.0,阴
447,17,3,2019-01-01,8:30,3,1,2.0,阴
487,18,3,2019-01-01,9:0,3,1,2.0,阴
576,19,3,2019-01-01,9:30,3,1,2.0,阴
544,20,3,2019-01-01,10:0,3,1,2.0,阴
665,21,3,2019-01-01,10:30,3,1,2.0,阴
711,22,3,2019-01-01,11:0,3,1,2.0,阴
683,23,3,2019-01-01,11:30,3,1,2.0,阴
728,24,3,2019-01-01,12:0,3,1,2.0,阴
793,25,3,2019-01-01,12:30,3,1,2.0,阴
869,26,3,2019-01-01,13:0,3,1,2.0,阴
957,27,3,2019-01-01,13:30,3,1,2.0,阴
1020,28,3,2019-01-01,14:0,3,1,2.0,阴
1008,29,3,2019-01-01,14:30,3,1,2.0,阴
1068,30,3,2019-01-01,15:0,3,1,2.0,阴
1170,31,3,2019-01-01,15:30,3,1,2.0,阴
1139,32,3,2019-01-01,16:0,3,1,2.0,阴
1076,33,3,2019-01-01,16:30,3,1,2.0,阴
1174,34,3,2019-01-01,17:0,3,1,2.0,阴
1215,35,3,2019-01-01,17:30,3,1,2.0,阴
1041,36,3,2019-01-01,18:0,3,1,2.0,阴
1042,37,3,2019-01-01,18:30,3,1,2.0,阴
931,38,3,2019-01-01,19:0,3,1,2.0,阴
826,39,3,2019-01-01,19:30,3,1,2.0,阴
893,40,3,2019-01-01,20:0,3,1,2.0,阴
992,41,3,2019-01-01,20:30,3,1,2.0,阴
866,42,3,2019-01-01,21:0,3,1,2.0,阴
627,43,3,2019-01-01,21:30,3,1,2.0,阴
619,44,3,2019-01-01,22:0,3,1,2.0,阴
411,45,3,2019-01-01,22:30,3,1,2.0,阴
303,46,3,2019-01-01,23:0,3,1,2.0,阴
116,47,3,2019-01-01,23:30,3,1,2.0,阴
9,0,2,2019-01-02,0:0,3,2,2.5,雨夹雪
0,1,2,2019-01-02,0:30,3,2,2.5,雨夹雪
0,2,2,2019-01-02,1:0,3,2,2.5,雨夹雪
0,3,2,2019-01-02,1:30,3,2,2.5,雨夹雪
1,4,2,2019-01-02,2:0,3,2,2.5,雨夹雪
0,5,2,2019-01-02,2:30,3,2,2.5,雨夹雪
0,6,2,2019-01-02,3:0,3,2,2.5,雨夹雪
0,7,2,2019-01-02,3:30,3,2,2.5,雨夹雪
0,8,2,2019-01-02,4:0,3,2,2.5,雨夹雪
0,9,2,2019-01-02,4:30,3,2,2.5,雨夹雪
0,10,2,2019-01-02,5:0,3,2,2.5,雨夹雪
17,11,2,2019-01-02,5:30,3,2,2.5,雨夹雪
132,12,2,2019-01-02,6:0,3,2,2.5,雨夹雪
411,13,2,2019-01-02,6:30,3,2,2.5,雨夹雪
971,14,2,2019-01-02,7:0,3,2,2.5,雨夹雪
1902,15,2,2019-01-02,7:30,3,2,2.5,雨夹雪
2584,16,2,2019-01-02,8:0,3,2,2.5,雨夹雪
1887,17,2,2019-01-02,8:30,3,2,2.5,雨夹雪
1188,18,2,2019-01-02,9:0,3,2,2.5,雨夹雪
786,19,2,2019-01-02,9:30,3,2,2.5,雨夹雪
545,20,2,2019-01-02,10:0,3,2,2.5,雨夹雪
493,21,2,2019-01-02,10:30,3,2,2.5,雨夹雪
418,22,2,2019-01-02,11:0,3,2,2.5,雨夹雪
468,23,2,2019-01-02,11:30,3,2,2.5,雨夹雪
522,24,2,2019-01-02,12:0,3,2,2.5,雨夹雪
508,25,2,2019-01-02,12:30,3,2,2.5,雨夹雪
509,26,2,2019-01-02,13:0,3,2,2.5,雨夹雪
478,27,2,2019-01-02,13:30,3,2,2.5,雨夹雪
474,28,2,2019-01-02,14:0,3,2,2.5,雨夹雪
533,29,2,2019-01-02,14:30,3,2,2.5,雨夹雪
482,30,2,2019-01-02,15:0,3,2,2.5,雨夹雪
538,31,2,2019-01-02,15:30,3,2,2.5,雨夹雪
618,32,2,2019-01-02,16:0,3,2,2.5,雨夹雪
709,33,2,2019-01-02,16:30,3,2,2.5,雨夹雪
929,34,2,2019-01-02,17:0,3,2,2.5,雨夹雪
1420,35,2,2019-01-02,17:30,3,2,2.5,雨夹雪
1726,36,2,2019-01-02,18:0,3,2,2.5,雨夹雪
1625,37,2,2019-01-02,18:30,3,2,2.5,雨夹雪
1160,38,2,2019-01-02,19:0,3,2,2.5,雨夹雪
805,39,2,2019-01-02,19:30,3,2,2.5,雨夹雪
705,40,2,2019-01-02,20:0,3,2,2.5,雨夹雪
692,41,2,2019-01-02,20:30,3,2,2.5,雨夹雪
671,42,2,2019-01-02,21:0,3,2,2.5,雨夹雪
605,43,2,2019-01-02,21:30,3,2,2.5,雨夹雪
463,44,2,2019-01-02,22:0,3,2,2.5,雨夹雪
271,45,2,2019-01-02,22:30,3,2,2.5,雨夹雪
132,46,2,2019-01-02,23:0,3,2,2.5,雨夹雪
36,47,2,2019-01-02,23:30,3,2,2.5,雨夹雪
0,0,2,2019-01-03,0:0,5,4,4.5,雨夹雪
1,1,2,2019-01-03,0:30,5,4,4.5,雨夹雪
0,2,2,2019-01-03,1:0,5,4,4.5,雨夹雪
2,3,2,2019-01-03,1:30,5,4,4.5,雨夹雪
2,4,2,2019-01-03,2:0,5,4,4.5,雨夹雪
0,5,2,2019-01-03,2:30,5,4,4.5,雨夹雪
0,6,2,2019-01-03,3:0,5,4,4.5,雨夹雪
0,7,2,2019-01-03,3:30,5,4,4.5,雨夹雪
1,8,2,2019-01-03,4:0,5,4,4.5,雨夹雪
0,9,2,2019-01-03,4:30,5,4,4.5,雨夹雪
0,10,2,2019-01-03,5:0,5,4,4.5,雨夹雪
10,11,2,2019-01-03,5:30,5,4,4.5,雨夹雪
107,12,2,2019-01-03,6:0,5,4,4.5,雨夹雪
343,13,2,2019-01-03,6:30,5,4,4.5,雨夹雪
783,14,2,2019-01-03,7:0,5,4,4.5,雨夹雪
1872,15,2,2019-01-03,7:30,5,4,4.5,雨夹雪
2476,16,2,2019-01-03,8:0,5,4,4.5,雨夹雪
1871,17,2,2019-01-03,8:30,5,4,4.5,雨夹雪
1247,18,2,2019-01-03,9:0,5,4,4.5,雨夹雪
782,19,2,2019-01-03,9:30,5,4,4.5,雨夹雪
615,20,2,2019-01-03,10:0,5,4,4.5,雨夹雪
446,21,2,2019-01-03,10:30,5,4,4.5,雨夹雪
463,22,2,2019-01-03,11:0,5,4,4.5,雨夹雪
430,23,2,2019-01-03,11:30,5,4,4.5,雨夹雪
390,24,2,2019-01-03,12:0,5,4,4.5,雨夹雪
539,25,2,2019-01-03,12:30,5,4,4.5,雨夹雪
480,26,2,2019-01-03,13:0,5,4,4.5,雨夹雪
518,27,2,2019-01-03,13:30,5,4,4.5,雨夹雪
492,28,2,2019-01-03,14:0,5,4,4.5,雨夹雪
463,29,2,2019-01-03,14:30,5,4,4.5,雨夹雪
497,30,2,2019-01-03,15:0,5,4,4.5,雨夹雪
533,31,2,2019-01-03,15:30,5,4,4.5,雨夹雪
637,32,2,2019-01-03,16:0,5,4,4.5,雨夹雪
701,33,2,2019-01-03,16:30,5,4,4.5,雨夹雪
985,34,2,2019-01-03,17:0,5,4,4.5,雨夹雪
1317,35,2,2019-01-03,17:30,5,4,4.5,雨夹雪
1696,36,2,2019-01-03,18:0,5,4,4.5,雨夹雪
1481,37,2,2019-01-03,18:30,5,4,4.5,雨夹雪
1117,38,2,2019-01-03,19:0,5,4,4.5,雨夹雪
809,39,2,2019-01-03,19:30,5,4,4.5,雨夹雪
667,40,2,2019-01-03,20:0,5,4,4.5,雨夹雪
749,41,2,2019-01-03,20:30,5,4,4.5,雨夹雪
785,42,2,2019-01-03,21:0,5,4,4.5,雨夹雪
600,43,2,2019-01-03,21:30,5,4,4.5,雨夹雪
448,44,2,2019-01-03,22:0,5,4,4.5,雨夹雪
271,45,2,2019-01-03,22:30,5,4,4.5,雨夹雪
152,46,2,2019-01-03,23:0,5,4,4.5,雨夹雪
32,47,2,2019-01-03,23:30,5,4,4.5,雨夹雪
2,0,1,2019-01-04,0:0,8,5,6.5,中雨
0,1,1,2019-01-04,0:30,8,5,6.5,中雨
0,2,1,2019-01-04,1:0,8,5,6.5,中雨
0,3,1,2019-01-04,1:30,8,5,6.5,中雨
1,4,1,2019-01-04,2:0,8,5,6.5,中雨
0,5,1,2019-01-04,2:30,8,5,6.5,中雨
0,6,1,2019-01-04,3:0,8,5,6.5,中雨
0,7,1,2019-01-04,3:30,8,5,6.5,中雨
0,8,1,2019-01-04,4:0,8,5,6.5,中雨
0,9,1,2019-01-04,4:30,8,5,6.5,中雨
0,10,1,2019-01-04,5:0,8,5,6.5,中雨
9,11,1,2019-01-04,5:30,8,5,6.5,中雨
101,12,1,2019-01-04,6:0,8,5,6.5,中雨
291,13,1,2019-01-04,6:30,8,5,6.5,中雨
756,14,1,2019-01-04,7:0,8,5,6.5,中雨
1852,15,1,2019-01-04,7:30,8,5,6.5,中雨
2410,16,1,2019-01-04,8:0,8,5,6.5,中雨
1879,17,1,2019-01-04,8:30,8,5,6.5,中雨
1108,18,1,2019-01-04,9:0,8,5,6.5,中雨
791,19,1,2019-01-04,9:30,8,5,6.5,中雨
502,20,1,2019-01-04,10:0,8,5,6.5,中雨
430,21,1,2019-01-04,10:30,8,5,6.5,中雨
426,22,1,2019-01-04,11:0,8,5,6.5,中雨
403,23,1,2019-01-04,11:30,8,5,6.5,中雨
509,24,1,2019-01-04,12:0,8,5,6.5,中雨
