Num,Minute,DateType,day,Time,maxtemperature,mintemperature,temperatur,weather
0,0,3,2019-01-01,0:0,3,1,2.0,阴
0,1,3,2019-01-01,0:30,3,1,2.0,阴
0,2,3,2019-01-01,1:0,3,1,2.0,阴
0,3,3,2019-01-01,1:30,3,1,2.0,阴
1,4,3,2019-01-01,2:0,3,1,2.0,阴
0,5,3,2019-01-01,2:30,3,1,2.0,阴
0,6,3,2019-01-01,3:0,3,1,2.0,阴
1,7,3,2019-01-01,3:30,3,1,2.0,阴
8,8,3,2019-01-01,4:0,3,1,2.0,阴
0,9,3,2019-01-01,4:30,3,1,2.0,阴
0,10,3,2019-01-01,5:0,3,1,2.0,阴
19,11,3,2019-01-01,5:30,3,1,2.0,阴
133,12,3,2019-01-01,6:0,3,1,2.0,阴
279,13,3,2019-01-01,6:30,3,1,2.0,阴
366,14,3,2019-01-01,7:0,3,1,2.0,阴
597,15,3,2019-01-01,7:30,3,1,2.0,阴
784,16,3,2019-01-01,8:0,3,1,2.0,阴
983,17,3,2019-01-01,8:30,3,1,2.0,阴
951,18,3,2019-01-01,9:0,3,1,2.0,阴
1080,19,3,2019-01-01,9:30,3,1,2.0,阴
1127,20,3,2019-01-01,10:0,3,1,2.0,阴
1328,21,3,2019-01-01,10:30,3,1,2.0,阴
1263,22,3,2019-01-01,11:0,3,1,2.0,阴
1353,23,3,2019-01-01,11:30,3,1,2.0,阴
1363,24,3,2019-01-01,12:0,3,1,2.0,阴
1565,25,3,2019-01-01,12:30,3,1,2.0,阴
1604,26,3,2019-01-01,13:0,3,1,2.0,阴
1655,27,3,2019-01-01,13:30,3,1,2.0,阴
1766,28,3,2019-01-01,14:0,3,1,2.0,阴
1845,29,3,2019-01-01,14:30,3,1,2.0,阴
1823,30,3,2019-01-01,15:0,3,1,2.0,阴
1972,31,3,2019-01-01,15:30,3,1,2.0,阴
2061,32,3,2019-01-01,16:0,3,1,2.0,阴
1907,33,3,2019-01-01,16:30,3,1,2.0,阴
2147,34,3,2019-01-01,17:0,3,1,2.0,阴
1951,35,3,2019-01-01,17:30,3,1,2.0,阴
1948,36,3,2019-01-01,18:0,3,1,2.0,阴
1726,37,3,2019-01-01,18:30,3,1,2.0,阴
1411,38,3,2019-01-01,19:0,3,1,2.0,阴
1431,39,3,2019-01-01,19:30,3,1,2.0,阴
1512,40,3,2019-01-01,20:0,3,1,2.0,阴
1369,41,3,2019-01-01,20:30,3,1,2.0,阴
1435,42,3,2019-01-01,21:0,3,1,2.0,阴
1038,43,3,2019-01-01,21:30,3,1,2.0,阴
870,44,3,2019-01-01,22:0,3,1,2.0,阴
672,45,3,2019-01-01,22:30,3,1,2.0,阴
335,46,3,2019-01-01,23:0,3,1,2.0,阴
140,47,3,2019-01-01,23:30,3,1,2.0,阴
38,0,2,2019-01-02,0:0,3,2,2.5,雨夹雪
4,1,2,2019-01-02,0:30,3,2,2.5,雨夹雪
0,2,2,2019-01-02,1:0,3,2,2.5,雨夹雪
0,3,2,2019-01-02,1:30,3,2,2.5,雨夹雪
0,4,2,2019-01-02,2:0,3,2,2.5,雨夹雪
0,5,2,2019-01-02,2:30,3,2,2.5,雨夹雪
0,6,2,2019-01-02,3:0,3,2,2.5,雨夹雪
0,7,2,2019-01-02,3:30,3,2,2.5,雨夹雪
2,8,2,2019-01-02,4:0,3,2,2.5,雨夹雪
2,9,2,2019-01-02,4:30,3,2,2.5,雨夹雪
2,10,2,2019-01-02,5:0,3,2,2.5,雨夹雪
31,11,2,2019-01-02,5:30,3,2,2.5,雨夹雪
206,12,2,2019-01-02,6:0,3,2,2.5,雨夹雪
548,13,2,2019-01-02,6:30,3,2,2.5,雨夹雪
1300,14,2,2019-01-02,7:0,3,2,2.5,雨夹雪
3439,15,2,2019-01-02,7:30,3,2,2.5,雨夹雪
6587,16,2,2019-01-02,8:0,3,2,2.5,雨夹雪
8319,17,2,2019-01-02,8:30,3,2,2.5,雨夹雪
5120,18,2,2019-01-02,9:0,3,2,2.5,雨夹雪
2037,19,2,2019-01-02,9:30,3,2,2.5,雨夹雪
1428,20,2,2019-01-02,10:0,3,2,2.5,雨夹雪
1107,21,2,2019-01-02,10:30,3,2,2.5,雨夹雪
1086,22,2,2019-01-02,11:0,3,2,2.5,雨夹雪
1173,23,2,2019-01-02,11:30,3,2,2.5,雨夹雪
1187,24,2,2019-01-02,12:0,3,2,2.5,雨夹雪
1234,25,2,2019-01-02,12:30,3,2,2.5,雨夹雪
1293,26,2,2019-01-02,13:0,3,2,2.5,雨夹雪
1129,27,2,2019-01-02,13:30,3,2,2.5,雨夹雪
1187,28,2,2019-01-02,14:0,3,2,2.5,雨夹雪
1210,29,2,2019-01-02,14:30,3,2,2.5,雨夹雪
1158,30,2,2019-01-02,15:0,3,2,2.5,雨夹雪
1250,31,2,2019-01-02,15:30,3,2,2.5,雨夹雪
1287,32,2,2019-01-02,16:0,3,2,2.5,雨夹雪
1494,33,2,2019-01-02,16:30,3,2,2.5,雨夹雪
2883,34,2,2019-01-02,17:0,3,2,2.5,雨夹雪
4433,35,2,2019-01-02,17:30,3,2,2.5,雨夹雪
4970,36,2,2019-01-02,18:0,3,2,2.5,雨夹雪
4089,37,2,2019-01-02,18:30,3,2,2.5,雨夹雪
2635,38,2,2019-01-02,19:0,3,2,2.5,雨夹雪
1922,39,2,2019-01-02,19:30,3,2,2.5,雨夹雪
1893,40,2,2019-01-02,20:0,3,2,2.5,雨夹雪
1948,41,2,2019-01-02,20:30,3,2,2.5,雨夹雪
1833,42,2,2019-01-02,21:0,3,2,2.5,雨夹雪
1253,43,2,2019-01-02,21:30,3,2,2.5,雨夹雪
976,44,2,2019-01-02,22:0,3,2,2.5,雨夹雪
504,45,2,2019-01-02,22:30,3,2,2.5,雨夹雪
132,46,2,2019-01-02,23:0,3,2,2.5,雨夹雪
62,47,2,2019-01-02,23:30,3,2,2.5,雨夹雪
2,0,2,2019-01-03,0:0,5,4,4.5,雨夹雪
0,1,2,2019-01-03,0:30,5,4,4.5,雨夹雪
2,2,2,2019-01-03,1:0,5,4,4.5,雨夹雪
0,3,2,2019-01-03,1:30,5,4,4.5,雨夹雪
0,4,2,2019-01-03,2:0,5,4,4.5,雨夹雪
0,5,2,2019-01-03,2:30,5,4,4.5,雨夹雪
0,6,2,2019-01-03,3:0,5,4,4.5,雨夹雪
0,7,2,2019-01-03,3:30,5,4,4.5,雨夹雪
2,8,2,2019-01-03,4:0,5,4,4.5,雨夹雪
0,9,2,2019-01-03,4:30,5,4,4.5,雨夹雪
2,10,2,2019-01-03,5:0,5,4,4.5,雨夹雪
17,11,2,2019-01-03,5:30,5,4,4.5,雨夹雪
116,12,2,2019-01-03,6:0,5,4,4.5,雨夹雪
451,13,2,2019-01-03,6:30,5,4,4.5,雨夹雪
1118,14,2,2019-01-03,7:0,5,4,4.5,雨夹雪
3126,15,2,2019-01-03,7:30,5,4,4.5,雨夹雪
6242,16,2,2019-01-03,8:0,5,4,4.5,雨夹雪
8285,17,2,2019-01-03,8:30,5,4,4.5,雨夹雪
4688,18,2,2019-01-03,9:0,5,4,4.5,雨夹雪
2510,19,2,2019-01-03,9:30,5,4,4.5,雨夹雪
1373,20,2,2019-01-03,10:0,5,4,4.5,雨夹雪
1106,21,2,2019-01-03,10:30,5,4,4.5,雨夹雪
1087,22,2,2019-01-03,11:0,5,4,4.5,雨夹雪
1175,23,2,2019-01-03,11:30,5,4,4.5,雨夹雪
1086,24,2,2019-01-03,12:0,5,4,4.5,雨夹雪
1256,25,2,2019-01-03,12:30,5,4,4.5,雨夹雪
1279,26,2,2019-01-03,13:0,5,4,4.5,雨夹雪
1186,27,2,2019-01-03,13:30,5,4,4.5,雨夹雪
1234,28,2,2019-01-03,14:0,5,4,4.5,雨夹雪
1268,29,2,2019-01-03,14:30,5,4,4.5,雨夹雪
1277,30,2,2019-01-03,15:0,5,4,4.5,雨夹雪
1312,31,2,2019-01-03,15:30,5,4,4.5,雨夹雪
1350,32,2,2019-01-03,16:0,5,4,4.5,雨夹雪
1509,33,2,2019-01-03,16:30,5,4,4.5,雨夹雪
2946,34,2,2019-01-03,17:0,5,4,4.5,雨夹雪
4577,35,2,2019-01-03,17:30,5,4,4.5,雨夹雪
4914,36,2,2019-01-03,18:0,5,4,4.5,雨夹雪
3709,37,2,2019-01-03,18:30,5,4,4.5,雨夹雪
2591,38,2,2019-01-03,19:0,5,4,4.5,雨夹雪
1901,39,2,2019-01-03,19:30,5,4,4.5,雨夹雪
2000,40,2,2019-01-03,20:0,5,4,4.5,雨夹雪
2074,41,2,2019-01-03,20:30,5,4,4.5,雨夹雪
2008,42,2,2019-01-03,21:0,5,4,4.5,雨夹雪
1393,43,2,2019-01-03,21:30,5,4,4.5,雨夹雪
1120,44,2,2019-01-03,22:0,5,4,4.5,雨夹雪
591,45,2,2019-01-03,22:30,5,4,4.5,雨夹雪
159,46,2,2019-01-03,23:0,5,4,4.5,雨夹雪
42,47,2,2019-01-03,23:30,5,4,4.5,雨夹雪
2,0,1,2019-01-04,0:0,8,5,6.5,中雨
0,1,1,2019-01-04,0:30,8,5,6.5,中雨
0,2,1,2019-01-04,1:0,8,5,6.5,中雨
0,3,1,2019-01-04,1:30,8,5,6.5,中雨
0,4,1,2019-01-04,2:0,8,5,6.5,中雨
0,5,1,2019-01-04,2:30,8,5,6.5,中雨
0,6,1,2019-01-04,3:0,8,5,6.5,中雨
0,7,1,2019-01-04,3:30,8,5,6.5,中雨
4,8,1,2019-01-04,4:0,8,5,6.5,中雨
0,9,1,2019-01-04,4:30,8,5,6.5,中雨
6,10,1,2019-01-04,5:0,8,5,6.5,中雨
24,11,1,2019-01-04,5:30,8,5,6.5,中雨
96,12,1,2019-01-04,6:0,8,5,6.5,中雨
393,13,1,2019-01-04,6:30,8,5,6.5,中雨
1063,14,1,2019-01-04,7:0,8,5,6.5,中雨
3069,15,1,2019-01-04,7:30,8,5,6.5,中雨
6374,16,1,2019-01-04,8:0,8,5,6.5,中雨
7924,17,1,2019-01-04,8:30,8,5,6.5,中雨
4847,18,1,2019-01-04,9:0,8,5,6.5,中雨
2159,19,1,2019-01-04,9:30,8,5,6.5,中雨
1410,20,1,2019-01-04,10:0,8,5,6.5,中雨
1007,21,1,2019-01-04,10:30,8,5,6.5,中雨
1019,22,1,2019-01-04,11:0,8,5,6.5,中雨
