Num,Minute,DateType,day,Time,maxtemperature,mintemperature,temperatur,weather
0,0,3,2019-01-01,0:0,3,1,2.0,阴
0,1,3,2019-01-01,0:30,3,1,2.0,阴
0,2,3,2019-01-01,1:0,3,1,2.0,阴
0,3,3,2019-01-01,1:30,3,1,2.0,阴
0,4,3,2019-01-01,2:0,3,1,2.0,阴
0,5,3,2019-01-01,2:30,3,1,2.0,阴
0,6,3,2019-01-01,3:0,3,1,2.0,阴
0,7,3,2019-01-01,3:30,3,1,2.0,阴
0,8,3,2019-01-01,4:0,3,1,2.0,阴
0,9,3,2019-01-01,4:30,3,1,2.0,阴
0,10,3,2019-01-01,5:0,3,1,2.0,阴
40,11,3,2019-01-01,5:30,3,1,2.0,阴
125,12,3,2019-01-01,6:0,3,1,2.0,阴
834,13,3,2019-01-01,6:30,3,1,2.0,阴
853,14,3,2019-01-01,7:0,3,1,2.0,阴
870,15,3,2019-01-01,7:30,3,1,2.0,阴
990,16,3,2019-01-01,8:0,3,1,2.0,阴
924,17,3,2019-01-01,8:30,3,1,2.0,阴
1051,18,3,2019-01-01,9:0,3,1,2.0,阴
1100,19,3,2019-01-01,9:30,3,1,2.0,阴
1276,20,3,2019-01-01,10:0,3,1,2.0,阴
1449,21,3,2019-01-01,10:30,3,1,2.0,阴
1345,22,3,2019-01-01,11:0,3,1,2.0,阴
1815,23,3,2019-01-01,11:30,3,1,2.0,阴
2726,24,3,2019-01-01,12:0,3,1,2.0,阴
2210,25,3,2019-01-01,12:30,3,1,2.0,阴
2236,26,3,2019-01-01,13:0,3,1,2.0,阴
2323,27,3,2019-01-01,13:30,3,1,2.0,阴
2699,28,3,2019-01-01,14:0,3,1,2.0,阴
2767,29,3,2019-01-01,14:30,3,1,2.0,阴
2868,30,3,2019-01-01,15:0,3,1,2.0,阴
2810,31,3,2019-01-01,15:30,3,1,2.0,阴
2917,32,3,2019-01-01,16:0,3,1,2.0,阴
2858,33,3,2019-01-01,16:30,3,1,2.0,阴
2802,34,3,2019-01-01,17:0,3,1,2.0,阴
3004,35,3,2019-01-01,17:30,3,1,2.0,阴
2459,36,3,2019-01-01,18:0,3,1,2.0,阴
2314,37,3,2019-01-01,18:30,3,1,2.0,阴
1901,38,3,2019-01-01,19:0,3,1,2.0,阴
1735,39,3,2019-01-01,19:30,3,1,2.0,阴
1864,40,3,2019-01-01,20:0,3,1,2.0,阴
1835,41,3,2019-01-01,20:30,3,1,2.0,阴
1586,42,3,2019-01-01,21:0,3,1,2.0,阴
1290,43,3,2019-01-01,21:30,3,1,2.0,阴
1012,44,3,2019-01-01,22:0,3,1,2.0,阴
467,45,3,2019-01-01,22:30,3,1,2.0,阴
296,46,3,2019-01-01,23:0,3,1,2.0,阴
123,47,3,2019-01-01,23:30,3,1,2.0,阴
9,0,2,2019-01-02,0:0,3,2,2.5,雨夹雪
2,1,2,2019-01-02,0:30,3,2,2.5,雨夹雪
0,2,2,2019-01-02,1:0,3,2,2.5,雨夹雪
0,3,2,2019-01-02,1:30,3,2,2.5,雨夹雪
1,4,2,2019-01-02,2:0,3,2,2.5,雨夹雪
0,5,2,2019-01-02,2:30,3,2,2.5,雨夹雪
0,6,2,2019-01-02,3:0,3,2,2.5,雨夹雪
0,7,2,2019-01-02,3:30,3,2,2.5,雨夹雪
2,8,2,2019-01-02,4:0,3,2,2.5,雨夹雪
0,9,2,2019-01-02,4:30,3,2,2.5,雨夹雪
0,10,2,2019-01-02,5:0,3,2,2.5,雨夹雪
40,11,2,2019-01-02,5:30,3,2,2.5,雨夹雪
184,12,2,2019-01-02,6:0,3,2,2.5,雨夹雪
562,13,2,2019-01-02,6:30,3,2,2.5,雨夹雪
1331,14,2,2019-01-02,7:0,3,2,2.5,雨夹雪
2106,15,2,2019-01-02,7:30,3,2,2.5,雨夹雪
2001,16,2,2019-01-02,8:0,3,2,2.5,雨夹雪
1342,17,2,2019-01-02,8:30,3,2,2.5,雨夹雪
1153,18,2,2019-01-02,9:0,3,2,2.5,雨夹雪
873,19,2,2019-01-02,9:30,3,2,2.5,雨夹雪
878,20,2,2019-01-02,10:0,3,2,2.5,雨夹雪
702,21,2,2019-01-02,10:30,3,2,2.5,雨夹雪
948,22,2,2019-01-02,11:0,3,2,2.5,雨夹雪
871,23,2,2019-01-02,11:30,3,2,2.5,雨夹雪
956,24,2,2019-01-02,12:0,3,2,2.5,雨夹雪
1075,25,2,2019-01-02,12:30,3,2,2.5,雨夹雪
1052,26,2,2019-01-02,13:0,3,2,2.5,雨夹雪
904,27,2,2019-01-02,13:30,3,2,2.5,雨夹雪
1013,28,2,2019-01-02,14:0,3,2,2.5,雨夹雪
956,29,2,2019-01-02,14:30,3,2,2.5,雨夹雪
1004,30,2,2019-01-02,15:0,3,2,2.5,雨夹雪
1185,31,2,2019-01-02,15:30,3,2,2.5,雨夹雪
1264,32,2,2019-01-02,16:0,3,2,2.5,雨夹雪
1320,33,2,2019-01-02,16:30,3,2,2.5,雨夹雪
1427,34,2,2019-01-02,17:0,3,2,2.5,雨夹雪
1700,35,2,2019-01-02,17:30,3,2,2.5,雨夹雪
1671,36,2,2019-01-02,18:0,3,2,2.5,雨夹雪
1602,37,2,2019-01-02,18:30,3,2,2.5,雨夹雪
1103,38,2,2019-01-02,19:0,3,2,2.5,雨夹雪
1119,39,2,2019-01-02,19:30,3,2,2.5,雨夹雪
868,40,2,2019-01-02,20:0,3,2,2.5,雨夹雪
815,41,2,2019-01-02,20:30,3,2,2.5,雨夹雪
755,42,2,2019-01-02,21:0,3,2,2.5,雨夹雪
743,43,2,2019-01-02,21:30,3,2,2.5,雨夹雪
445,44,2,2019-01-02,22:0,3,2,2.5,雨夹雪
239,45,2,2019-01-02,22:30,3,2,2.5,雨夹雪
158,46,2,2019-01-02,23:0,3,2,2.5,雨夹雪
23,47,2,2019-01-02,23:30,3,2,2.5,雨夹雪
1,0,2,2019-01-03,0:0,5,4,4.5,雨夹雪
2,1,2,2019-01-03,0:30,5,4,4.5,雨夹雪
0,2,2,2019-01-03,1:0,5,4,4.5,雨夹雪
0,3,2,2019-01-03,1:30,5,4,4.5,雨夹雪
0,4,2,2019-01-03,2:0,5,4,4.5,雨夹雪
0,5,2,2019-01-03,2:30,5,4,4.5,雨夹雪
0,6,2,2019-01-03,3:0,5,4,4.5,雨夹雪
0,7,2,2019-01-03,3:30,5,4,4.5,雨夹雪
0,8,2,2019-01-03,4:0,5,4,4.5,雨夹雪
0,9,2,2019-01-03,4:30,5,4,4.5,雨夹雪
0,10,2,2019-01-03,5:0,5,4,4.5,雨夹雪
31,11,2,2019-01-03,5:30,5,4,4.5,雨夹雪
125,12,2,2019-01-03,6:0,5,4,4.5,雨夹雪
453,13,2,2019-01-03,6:30,5,4,4.5,雨夹雪
1222,14,2,2019-01-03,7:0,5,4,4.5,雨夹雪
1945,15,2,2019-01-03,7:30,5,4,4.5,雨夹雪
2004,16,2,2019-01-03,8:0,5,4,4.5,雨夹雪
1395,17,2,2019-01-03,8:30,5,4,4.5,雨夹雪
873,18,2,2019-01-03,9:0,5,4,4.5,雨夹雪
781,19,2,2019-01-03,9:30,5,4,4.5,雨夹雪
719,20,2,2019-01-03,10:0,5,4,4.5,雨夹雪
635,21,2,2019-01-03,10:30,5,4,4.5,雨夹雪
765,22,2,2019-01-03,11:0,5,4,4.5,雨夹雪
741,23,2,2019-01-03,11:30,5,4,4.5,雨夹雪
855,24,2,2019-01-03,12:0,5,4,4.5,雨夹雪
903,25,2,2019-01-03,12:30,5,4,4.5,雨夹雪
799,26,2,2019-01-03,13:0,5,4,4.5,雨夹雪
727,27,2,2019-01-03,13:30,5,4,4.5,雨夹雪
891,28,2,2019-01-03,14:0,5,4,4.5,雨夹雪
835,29,2,2019-01-03,14:30,5,4,4.5,雨夹雪
929,30,2,2019-01-03,15:0,5,4,4.5,雨夹雪
1042,31,2,2019-01-03,15:30,5,4,4.5,雨夹雪
1065,32,2,2019-01-03,16:0,5,4,4.5,雨夹雪
1199,33,2,2019-01-03,16:30,5,4,4.5,雨夹雪
1466,34,2,2019-01-03,17:0,5,4,4.5,雨夹雪
1611,35,2,2019-01-03,17:30,5,4,4.5,雨夹雪
1775,36,2,2019-01-03,18:0,5,4,4.5,雨夹雪
1468,37,2,2019-01-03,18:30,5,4,4.5,雨夹雪
1058,38,2,2019-01-03,19:0,5,4,4.5,雨夹雪
1036,39,2,2019-01-03,19:30,5,4,4.5,雨夹雪
896,40,2,2019-01-03,20:0,5,4,4.5,雨夹雪
852,41,2,2019-01-03,20:30,5,4,4.5,雨夹雪
824,42,2,2019-01-03,21:0,5,4,4.5,雨夹雪
843,43,2,2019-01-03,21:30,5,4,4.5,雨夹雪
458,44,2,2019-01-03,22:0,5,4,4.5,雨夹雪
231,45,2,2019-01-03,22:30,5,4,4.5,雨夹雪
123,46,2,2019-01-03,23:0,5,4,4.5,雨夹雪
32,47,2,2019-01-03,23:30,5,4,4.5,雨夹雪
0,0,1,2019-01-04,0:0,8,5,6.5,中雨
2,1,1,2019-01-04,0:30,8,5,6.5,中雨
0,2,1,2019-01-04,1:0,8,5,6.5,中雨
0,3,1,2019-01-04,1:30,8,5,6.5,中雨
0,4,1,2019-01-04,2:0,8,5,6.5,中雨
0,5,1,2019-01-04,2:30,8,5,6.5,中雨
0,6,1,2019-01-04,3:0,8,5,6.5,中雨
0,7,1,2019-01-04,3:30,8,5,6.5,中雨
0,8,1,2019-01-04,4:0,8,5,6.5,中雨
0,9,1,2019-01-04,4:30,8,5,6.5,中雨
0,10,1,2019-01-04,5:0,8,5,6.5,中雨
31,11,1,2019-01-04,5:30,8,5,6.5,中雨
121,12,1,2019-01-04,6:0,8,5,6.5,中雨
403,13,1,2019-01-04,6:30,8,5,6.5,中雨
1231,14,1,2019-01-04,7:0,8,5,6.5,中雨
1943,15,1,2019-01-04,7:30,8,5,6.5,中雨
1963,16,1,2019-01-04,8:0,8,5,6.5,中雨
1303,17,1,2019-01-04,8:30,8,5,6.5,中雨
979,18,1,2019-01-04,9:0,8,5,6.5,中雨
778,19,1,2019-01-04,9:30,8,5,6.5,中雨
720,20,1,2019-01-04,10:0,8,5,6.5,中雨
613,21,1,2019-01-04,10:30,8,5,6.5,中雨
860,22,1,2019-01-04,11:0,8,5,6.5,中雨
741,23,1,2019-01-04,11:30,8,5,6.5,中雨
