Num,Minute,DateType,day,Time,maxtemperature,mintemperature,temperatur,weather
0,0,3,2019-01-01,0:0,3,1,2.0,阴
0,1,3,2019-01-01,0:30,3,1,2.0,阴
0,2,3,2019-01-01,1:0,3,1,2.0,阴
0,3,3,2019-01-01,1:30,3,1,2.0,阴
0,4,3,2019-01-01,2:0,3,1,2.0,阴
0,5,3,2019-01-01,2:30,3,1,2.0,阴
0,6,3,2019-01-01,3:0,3,1,2.0,阴
0,7,3,2019-01-01,3:30,3,1,2.0,阴
0,8,3,2019-01-01,4:0,3,1,2.0,阴
0,9,3,2019-01-01,4:30,3,1,2.0,阴
1,10,3,2019-01-01,5:0,3,1,2.0,阴
26,11,3,2019-01-01,5:30,3,1,2.0,阴
62,12,3,2019-01-01,6:0,3,1,2.0,阴
210,13,3,2019-01-01,6:30,3,1,2.0,阴
315,14,3,2019-01-01,7:0,3,1,2.0,阴
375,15,3,2019-01-01,7:30,3,1,2.0,阴
528,16,3,2019-01-01,8:0,3,1,2.0,阴
493,17,3,2019-01-01,8:30,3,1,2.0,阴
483,18,3,2019-01-01,9:0,3,1,2.0,阴
475,19,3,2019-01-01,9:30,3,1,2.0,阴
587,20,3,2019-01-01,10:0,3,1,2.0,阴
520,21,3,2019-01-01,10:30,3,1,2.0,阴
558,22,3,2019-01-01,11:0,3,1,2.0,阴
471,23,3,2019-01-01,11:30,3,1,2.0,阴
535,24,3,2019-01-01,12:0,3,1,2.0,阴
630,25,3,2019-01-01,12:30,3,1,2.0,阴
647,26,3,2019-01-01,13:0,3,1,2.0,阴
720,27,3,2019-01-01,13:30,3,1,2.0,阴
726,28,3,2019-01-01,14:0,3,1,2.0,阴
833,29,3,2019-01-01,14:30,3,1,2.0,阴
841,30,3,2019-01-01,15:0,3,1,2.0,阴
759,31,3,2019-01-01,15:30,3,1,2.0,阴
802,32,3,2019-01-01,16:0,3,1,2.0,阴
768,33,3,2019-01-01,16:30,3,1,2.0,阴
770,34,3,2019-01-01,17:0,3,1,2.0,阴
618,35,3,2019-01-01,17:30,3,1,2.0,阴
587,36,3,2019-01-01,18:0,3,1,2.0,阴
540,37,3,2019-01-01,18:30,3,1,2.0,阴
445,38,3,2019-01-01,19:0,3,1,2.0,阴
402,39,3,2019-01-01,19:30,3,1,2.0,阴
445,40,3,2019-01-01,20:0,3,1,2.0,阴
376,41,3,2019-01-01,20:30,3,1,2.0,阴
272,42,3,2019-01-01,21:0,3,1,2.0,阴
217,43,3,2019-01-01,21:30,3,1,2.0,阴
181,44,3,2019-01-01,22:0,3,1,2.0,阴
103,45,3,2019-01-01,22:30,3,1,2.0,阴
78,46,3,2019-01-01,23:0,3,1,2.0,阴
23,47,3,2019-01-01,23:30,3,1,2.0,阴
8,0,2,2019-01-02,0:0,3,2,2.5,雨夹雪
0,1,2,2019-01-02,0:30,3,2,2.5,雨夹雪
0,2,2,2019-01-02,1:0,3,2,2.5,雨夹雪
0,3,2,2019-01-02,1:30,3,2,2.5,雨夹雪
0,4,2,2019-01-02,2:0,3,2,2.5,雨夹雪
0,5,2,2019-01-02,2:30,3,2,2.5,雨夹雪
0,6,2,2019-01-02,3:0,3,2,2.5,雨夹雪
0,7,2,2019-01-02,3:30,3,2,2.5,雨夹雪
0,8,2,2019-01-02,4:0,3,2,2.5,雨夹雪
0,9,2,2019-01-02,4:30,3,2,2.5,雨夹雪
0,10,2,2019-01-02,5:0,3,2,2.5,雨夹雪
31,11,2,2019-01-02,5:30,3,2,2.5,雨夹雪
156,12,2,2019-01-02,6:0,3,2,2.5,雨夹雪
391,13,2,2019-01-02,6:30,3,2,2.5,雨夹雪
798,14,2,2019-01-02,7:0,3,2,2.5,雨夹雪
1325,15,2,2019-01-02,7:30,3,2,2.5,雨夹雪
1441,16,2,2019-01-02,8:0,3,2,2.5,雨夹雪
755,17,2,2019-01-02,8:30,3,2,2.5,雨夹雪
495,18,2,2019-01-02,9:0,3,2,2.5,雨夹雪
366,19,2,2019-01-02,9:30,3,2,2.5,雨夹雪
343,20,2,2019-01-02,10:0,3,2,2.5,雨夹雪
289,21,2,2019-01-02,10:30,3,2,2.5,雨夹雪
230,22,2,2019-01-02,11:0,3,2,2.5,雨夹雪
279,23,2,2019-01-02,11:30,3,2,2.5,雨夹雪
272,24,2,2019-01-02,12:0,3,2,2.5,雨夹雪
298,25,2,2019-01-02,12:30,3,2,2.5,雨夹雪
318,26,2,2019-01-02,13:0,3,2,2.5,雨夹雪
332,27,2,2019-01-02,13:30,3,2,2.5,雨夹雪
287,28,2,2019-01-02,14:0,3,2,2.5,雨夹雪
302,29,2,2019-01-02,14:30,3,2,2.5,雨夹雪
287,30,2,2019-01-02,15:0,3,2,2.5,雨夹雪
318,31,2,2019-01-02,15:30,3,2,2.5,雨夹雪
319,32,2,2019-01-02,16:0,3,2,2.5,雨夹雪
457,33,2,2019-01-02,16:30,3,2,2.5,雨夹雪
562,34,2,2019-01-02,17:0,3,2,2.5,雨夹雪
792,35,2,2019-01-02,17:30,3,2,2.5,雨夹雪
682,36,2,2019-01-02,18:0,3,2,2.5,雨夹雪
605,37,2,2019-01-02,18:30,3,2,2.5,雨夹雪
340,38,2,2019-01-02,19:0,3,2,2.5,雨夹雪
265,39,2,2019-01-02,19:30,3,2,2.5,雨夹雪
276,40,2,2019-01-02,20:0,3,2,2.5,雨夹雪
271,41,2,2019-01-02,20:30,3,2,2.5,雨夹雪
257,42,2,2019-01-02,21:0,3,2,2.5,雨夹雪
203,43,2,2019-01-02,21:30,3,2,2.5,雨夹雪
118,44,2,2019-01-02,22:0,3,2,2.5,雨夹雪
75,45,2,2019-01-02,22:30,3,2,2.5,雨夹雪
38,46,2,2019-01-02,23:0,3,2,2.5,雨夹雪
30,47,2,2019-01-02,23:30,3,2,2.5,雨夹雪
2,0,2,2019-01-03,0:0,5,4,4.5,雨夹雪
0,1,2,2019-01-03,0:30,5,4,4.5,雨夹雪
0,2,2,2019-01-03,1:0,5,4,4.5,雨夹雪
0,3,2,2019-01-03,1:30,5,4,4.5,雨夹雪
0,4,2,2019-01-03,2:0,5,4,4.5,雨夹雪
0,5,2,2019-01-03,2:30,5,4,4.5,雨夹雪
0,6,2,2019-01-03,3:0,5,4,4.5,雨夹雪
0,7,2,2019-01-03,3:30,5,4,4.5,雨夹雪
0,8,2,2019-01-03,4:0,5,4,4.5,雨夹雪
0,9,2,2019-01-03,4:30,5,4,4.5,雨夹雪
0,10,2,2019-01-03,5:0,5,4,4.5,雨夹雪
25,11,2,2019-01-03,5:30,5,4,4.5,雨夹雪
106,12,2,2019-01-03,6:0,5,4,4.5,雨夹雪
353,13,2,2019-01-03,6:30,5,4,4.5,雨夹雪
742,14,2,2019-01-03,7:0,5,4,4.5,雨夹雪
1205,15,2,2019-01-03,7:30,5,4,4.5,雨夹雪
1335,16,2,2019-01-03,8:0,5,4,4.5,雨夹雪
773,17,2,2019-01-03,8:30,5,4,4.5,雨夹雪
472,18,2,2019-01-03,9:0,5,4,4.5,雨夹雪
342,19,2,2019-01-03,9:30,5,4,4.5,雨夹雪
301,20,2,2019-01-03,10:0,5,4,4.5,雨夹雪
285,21,2,2019-01-03,10:30,5,4,4.5,雨夹雪
293,22,2,2019-01-03,11:0,5,4,4.5,雨夹雪
283,23,2,2019-01-03,11:30,5,4,4.5,雨夹雪
271,24,2,2019-01-03,12:0,5,4,4.5,雨夹雪
270,25,2,2019-01-03,12:30,5,4,4.5,雨夹雪
291,26,2,2019-01-03,13:0,5,4,4.5,雨夹雪
259,27,2,2019-01-03,13:30,5,4,4.5,雨夹雪
251,28,2,2019-01-03,14:0,5,4,4.5,雨夹雪
262,29,2,2019-01-03,14:30,5,4,4.5,雨夹雪
235,30,2,2019-01-03,15:0,5,4,4.5,雨夹雪
356,31,2,2019-01-03,15:30,5,4,4.5,雨夹雪
329,32,2,2019-01-03,16:0,5,4,4.5,雨夹雪
454,33,2,2019-01-03,16:30,5,4,4.5,雨夹雪
523,34,2,2019-01-03,17:0,5,4,4.5,雨夹雪
809,35,2,2019-01-03,17:30,5,4,4.5,雨夹雪
734,36,2,2019-01-03,18:0,5,4,4.5,雨夹雪
594,37,2,2019-01-03,18:30,5,4,4.5,雨夹雪
389,38,2,2019-01-03,19:0,5,4,4.5,雨夹雪
351,39,2,2019-01-03,19:30,5,4,4.5,雨夹雪
259,40,2,2019-01-03,20:0,5,4,4.5,雨夹雪
301,41,2,2019-01-03,20:30,5,4,4.5,雨夹雪
215,42,2,2019-01-03,21:0,5,4,4.5,雨夹雪
230,43,2,2019-01-03,21:30,5,4,4.5,雨夹雪
131,44,2,2019-01-03,22:0,5,4,4.5,雨夹雪
73,45,2,2019-01-03,22:30,5,4,4.5,雨夹雪
46,46,2,2019-01-03,23:0,5,4,4.5,雨夹雪
27,47,2,2019-01-03,23:30,5,4,4.5,雨夹雪
3,0,1,2019-01-04,0:0,8,5,6.5,中雨
0,1,1,2019-01-04,0:30,8,5,6.5,中雨
0,2,1,2019-01-04,1:0,8,5,6.5,中雨
0,3,1,2019-01-04,1:30,8,5,6.5,中雨
0,4,1,2019-01-04,2:0,8,5,6.5,中雨
0,5,1,2019-01-04,2:30,8,5,6.5,中雨
0,6,1,2019-01-04,3:0,8,5,6.5,中雨
0,7,1,2019-01-04,3:30,8,5,6.5,中雨
0,8,1,2019-01-04,4:0,8,5,6.5,中雨
0,9,1,2019-01-04,4:30,8,5,6.5,中雨
1,10,1,2019-01-04,5:0,8,5,6.5,中雨
25,11,1,2019-01-04,5:30,8,5,6.5,中雨
101,12,1,2019-01-04,6:0,8,5,6.5,中雨
327,13,1,2019-01-04,6:30,8,5,6.5,中雨
781,14,1,2019-01-04,7:0,8,5,6.5,中雨
1195,15,1,2019-01-04,7:30,8,5,6.5,中雨
1394,16,1,2019-01-04,8:0,8,5,6.5,中雨
740,17,1,2019-01-04,8:30,8,5,6.5,中雨
385,18,1,2019-01-04,9:0,8,5,6.5,中雨
341,19,1,2019-01-04,9:30,8,5,6.5,中雨
298,20,1,2019-01-04,10:0,8,5,6.5,中雨
262,21,1,2019-01-04,10:30,8,5,6.5,中雨
242,22,1,2019-01-04,11:0,8,5,6.5,中雨
246,23,1,2019-01-04,11:30,8,5,6.5,中雨
291,24,1,2019-01-04,12:0,8,5,6.5,中雨
270,25,1,2019-01-04,12:30,8,5,6.5,中雨
