Num,Minute,DateType,day,Time,maxtemperature,mintemperature,temperatur,weather
0,0,3,2019-01-01,0:0,3,1,2.0,阴
0,1,3,2019-01-01,0:30,3,1,2.0,阴
0,2,3,2019-01-01,1:0,3,1,2.0,阴
0,3,3,2019-01-01,1:30,3,1,2.0,阴
4,4,3,2019-01-01,2:0,3,1,2.0,阴
2,5,3,2019-01-01,2:30,3,1,2.0,阴
5,6,3,2019-01-01,3:0,3,1,2.0,阴
0,7,3,2019-01-01,3:30,3,1,2.0,阴
0,8,3,2019-01-01,4:0,3,1,2.0,阴
4,9,3,2019-01-01,4:30,3,1,2.0,阴
0,10,3,2019-01-01,5:0,3,1,2.0,阴
29,11,3,2019-01-01,5:30,3,1,2.0,阴
133,12,3,2019-01-01,6:0,3,1,2.0,阴
214,13,3,2019-01-01,6:30,3,1,2.0,阴
231,14,3,2019-01-01,7:0,3,1,2.0,阴
382,15,3,2019-01-01,7:30,3,1,2.0,阴
499,16,3,2019-01-01,8:0,3,1,2.0,阴
480,17,3,2019-01-01,8:30,3,1,2.0,阴
473,18,3,2019-01-01,9:0,3,1,2.0,阴
507,19,3,2019-01-01,9:30,3,1,2.0,阴
554,20,3,2019-01-01,10:0,3,1,2.0,阴
664,21,3,2019-01-01,10:30,3,1,2.0,阴
578,22,3,2019-01-01,11:0,3,1,2.0,阴
654,23,3,2019-01-01,11:30,3,1,2.0,阴
786,24,3,2019-01-01,12:0,3,1,2.0,阴
809,25,3,2019-01-01,12:30,3,1,2.0,阴
799,26,3,2019-01-01,13:0,3,1,2.0,阴
731,27,3,2019-01-01,13:30,3,1,2.0,阴
810,28,3,2019-01-01,14:0,3,1,2.0,阴
884,29,3,2019-01-01,14:30,3,1,2.0,阴
886,30,3,2019-01-01,15:0,3,1,2.0,阴
916,31,3,2019-01-01,15:30,3,1,2.0,阴
1021,32,3,2019-01-01,16:0,3,1,2.0,阴
1003,33,3,2019-01-01,16:30,3,1,2.0,阴
1063,34,3,2019-01-01,17:0,3,1,2.0,阴
1062,35,3,2019-01-01,17:30,3,1,2.0,阴
1029,36,3,2019-01-01,18:0,3,1,2.0,阴
913,37,3,2019-01-01,18:30,3,1,2.0,阴
849,38,3,2019-01-01,19:0,3,1,2.0,阴
827,39,3,2019-01-01,19:30,3,1,2.0,阴
908,40,3,2019-01-01,20:0,3,1,2.0,阴
904,41,3,2019-01-01,20:30,3,1,2.0,阴
869,42,3,2019-01-01,21:0,3,1,2.0,阴
741,43,3,2019-01-01,21:30,3,1,2.0,阴
615,44,3,2019-01-01,22:0,3,1,2.0,阴
378,45,3,2019-01-01,22:30,3,1,2.0,阴
191,46,3,2019-01-01,23:0,3,1,2.0,阴
58,47,3,2019-01-01,23:30,3,1,2.0,阴
3,0,2,2019-01-02,0:0,3,2,2.5,雨夹雪
0,1,2,2019-01-02,0:30,3,2,2.5,雨夹雪
6,2,2,2019-01-02,1:0,3,2,2.5,雨夹雪
2,3,2,2019-01-02,1:30,3,2,2.5,雨夹雪
0,4,2,2019-01-02,2:0,3,2,2.5,雨夹雪
0,5,2,2019-01-02,2:30,3,2,2.5,雨夹雪
0,6,2,2019-01-02,3:0,3,2,2.5,雨夹雪
0,7,2,2019-01-02,3:30,3,2,2.5,雨夹雪
2,8,2,2019-01-02,4:0,3,2,2.5,雨夹雪
2,9,2,2019-01-02,4:30,3,2,2.5,雨夹雪
0,10,2,2019-01-02,5:0,3,2,2.5,雨夹雪
21,11,2,2019-01-02,5:30,3,2,2.5,雨夹雪
87,12,2,2019-01-02,6:0,3,2,2.5,雨夹雪
321,13,2,2019-01-02,6:30,3,2,2.5,雨夹雪
836,14,2,2019-01-02,7:0,3,2,2.5,雨夹雪
2012,15,2,2019-01-02,7:30,3,2,2.5,雨夹雪
3155,16,2,2019-01-02,8:0,3,2,2.5,雨夹雪
2625,17,2,2019-01-02,8:30,3,2,2.5,雨夹雪
1727,18,2,2019-01-02,9:0,3,2,2.5,雨夹雪
990,19,2,2019-01-02,9:30,3,2,2.5,雨夹雪
556,20,2,2019-01-02,10:0,3,2,2.5,雨夹雪
514,21,2,2019-01-02,10:30,3,2,2.5,雨夹雪
528,22,2,2019-01-02,11:0,3,2,2.5,雨夹雪
531,23,2,2019-01-02,11:30,3,2,2.5,雨夹雪
557,24,2,2019-01-02,12:0,3,2,2.5,雨夹雪
649,25,2,2019-01-02,12:30,3,2,2.5,雨夹雪
640,26,2,2019-01-02,13:0,3,2,2.5,雨夹雪
575,27,2,2019-01-02,13:30,3,2,2.5,雨夹雪
546,28,2,2019-01-02,14:0,3,2,2.5,雨夹雪
556,29,2,2019-01-02,14:30,3,2,2.5,雨夹雪
602,30,2,2019-01-02,15:0,3,2,2.5,雨夹雪
633,31,2,2019-01-02,15:30,3,2,2.5,雨夹雪
674,32,2,2019-01-02,16:0,3,2,2.5,雨夹雪
819,33,2,2019-01-02,16:30,3,2,2.5,雨夹雪
1316,34,2,2019-01-02,17:0,3,2,2.5,雨夹雪
1914,35,2,2019-01-02,17:30,3,2,2.5,雨夹雪
2312,36,2,2019-01-02,18:0,3,2,2.5,雨夹雪
1680,37,2,2019-01-02,18:30,3,2,2.5,雨夹雪
1282,38,2,2019-01-02,19:0,3,2,2.5,雨夹雪
879,39,2,2019-01-02,19:30,3,2,2.5,雨夹雪
793,40,2,2019-01-02,20:0,3,2,2.5,雨夹雪
835,41,2,2019-01-02,20:30,3,2,2.5,雨夹雪
844,42,2,2019-01-02,21:0,3,2,2.5,雨夹雪
563,43,2,2019-01-02,21:30,3,2,2.5,雨夹雪
527,44,2,2019-01-02,22:0,3,2,2.5,雨夹雪
287,45,2,2019-01-02,22:30,3,2,2.5,雨夹雪
139,46,2,2019-01-02,23:0,3,2,2.5,雨夹雪
9,47,2,2019-01-02,23:30,3,2,2.5,雨夹雪
2,0,2,2019-01-03,0:0,5,4,4.5,雨夹雪
13,1,2,2019-01-03,0:30,5,4,4.5,雨夹雪
1,2,2,2019-01-03,1:0,5,4,4.5,雨夹雪
0,3,2,2019-01-03,1:30,5,4,4.5,雨夹雪
3,4,2,2019-01-03,2:0,5,4,4.5,雨夹雪
0,5,2,2019-01-03,2:30,5,4,4.5,雨夹雪
0,6,2,2019-01-03,3:0,5,4,4.5,雨夹雪
7,7,2,2019-01-03,3:30,5,4,4.5,雨夹雪
2,8,2,2019-01-03,4:0,5,4,4.5,雨夹雪
2,9,2,2019-01-03,4:30,5,4,4.5,雨夹雪
0,10,2,2019-01-03,5:0,5,4,4.5,雨夹雪
19,11,2,2019-01-03,5:30,5,4,4.5,雨夹雪
77,12,2,2019-01-03,6:0,5,4,4.5,雨夹雪
300,13,2,2019-01-03,6:30,5,4,4.5,雨夹雪
747,14,2,2019-01-03,7:0,5,4,4.5,雨夹雪
1831,15,2,2019-01-03,7:30,5,4,4.5,雨夹雪
3099,16,2,2019-01-03,8:0,5,4,4.5,雨夹雪
2668,17,2,2019-01-03,8:30,5,4,4.5,雨夹雪
1724,18,2,2019-01-03,9:0,5,4,4.5,雨夹雪
1031,19,2,2019-01-03,9:30,5,4,4.5,雨夹雪
665,20,2,2019-01-03,10:0,5,4,4.5,雨夹雪
474,21,2,2019-01-03,10:30,5,4,4.5,雨夹雪
469,22,2,2019-01-03,11:0,5,4,4.5,雨夹雪
558,23,2,2019-01-03,11:30,5,4,4.5,雨夹雪
545,24,2,2019-01-03,12:0,5,4,4.5,雨夹雪
595,25,2,2019-01-03,12:30,5,4,4.5,雨夹雪
566,26,2,2019-01-03,13:0,5,4,4.5,雨夹雪
605,27,2,2019-01-03,13:30,5,4,4.5,雨夹雪
619,28,2,2019-01-03,14:0,5,4,4.5,雨夹雪
551,29,2,2019-01-03,14:30,5,4,4.5,雨夹雪
588,30,2,2019-01-03,15:0,5,4,4.5,雨夹雪
632,31,2,2019-01-03,15:30,5,4,4.5,雨夹雪
679,32,2,2019-01-03,16:0,5,4,4.5,雨夹雪
814,33,2,2019-01-03,16:30,5,4,4.5,雨夹雪
1386,34,2,2019-01-03,17:0,5,4,4.5,雨夹雪
1933,35,2,2019-01-03,17:30,5,4,4.5,雨夹雪
2007,36,2,2019-01-03,18:0,5,4,4.5,雨夹雪
1631,37,2,2019-01-03,18:30,5,4,4.5,雨夹雪
1176,38,2,2019-01-03,19:0,5,4,4.5,雨夹雪
941,39,2,2019-01-03,19:30,5,4,4.5,雨夹雪
826,40,2,2019-01-03,20:0,5,4,4.5,雨夹雪
939,41,2,2019-01-03,20:30,5,4,4.5,雨夹雪
825,42,2,2019-01-03,21:0,5,4,4.5,雨夹雪
667,43,2,2019-01-03,21:30,5,4,4.5,雨夹雪
550,44,2,2019-01-03,22:0,5,4,4.5,雨夹雪
289,45,2,2019-01-03,22:30,5,4,4.5,雨夹雪
108,46,2,2019-01-03,23:0,5,4,4.5,雨夹雪
16,47,2,2019-01-03,23:30,5,4,4.5,雨夹雪
2,0,1,2019-01-04,0:0,8,5,6.5,中雨
0,1,1,2019-01-04,0:30,8,5,6.5,中雨
0,2,1,2019-01-04,1:0,8,5,6.5,中雨
0,3,1,2019-01-04,1:30,8,5,6.5,中雨
2,4,1,2019-01-04,2:0,8,5,6.5,中雨
0,5,1,2019-01-04,2:30,8,5,6.5,中雨
0,6,1,2019-01-04,3:0,8,5,6.5,中雨
0,7,1,2019-01-04,3:30,8,5,6.5,中雨
0,8,1,2019-01-04,4:0,8,5,6.5,中雨
2,9,1,2019-01-04,4:30,8,5,6.5,中雨
0,10,1,2019-01-04,5:0,8,5,6.5,中雨
10,11,1,2019-01-04,5:30,8,5,6.5,中雨
65,12,1,2019-01-04,6:0,8,5,6.5,中雨
251,13,1,2019-01-04,6:30,8,5,6.5,中雨
759,14,1,2019-01-04,7:0,8,5,6.5,中雨
1876,15,1,2019-01-04,7:30,8,5,6.5,中雨
3013,16,1,2019-01-04,8:0,8,5,6.5,中雨
2656,17,1,2019-01-04,8:30,8,5,6.5,中雨
1685,18,1,2019-01-04,9:0,8,5,6.5,中雨
944,19,1,2019-01-04,9:30,8,5,6.5,中雨
667,20,1,2019-01-04,10:0,8,5,6.5,中雨
524,21,1,2019-01-04,10:30,8,5,6.5,中雨
411,22,1,2019-01-04,11:0,8,5,6.5,中雨
474,23,1,2019-01-04,11:30,8,5,6.5,中雨
537,24,1,2019-01-04,12:0,8,5,6.5,中雨
