Num,Minute,DateType,day,Time,maxtemperature,mintemperature,temperatur,weather
0,0,3,2019-01-01,0:0,3,1,2.0,阴
0,1,3,2019-01-01,0:30,3,1,2.0,阴
0,2,3,2019-01-01,1:0,3,1,2.0,阴
0,3,3,2019-01-01,1:30,3,1,2.0,阴
0,4,3,2019-01-01,2:0,3,1,2.0,阴
0,5,3,2019-01-01,2:30,3,1,2.0,阴
2,6,3,2019-01-01,3:0,3,1,2.0,阴
0,7,3,2019-01-01,3:30,3,1,2.0,阴
0,8,3,2019-01-01,4:0,3,1,2.0,阴
2,9,3,2019-01-01,4:30,3,1,2.0,阴
0,10,3,2019-01-01,5:0,3,1,2.0,阴
17,11,3,2019-01-01,5:30,3,1,2.0,阴
104,12,3,2019-01-01,6:0,3,1,2.0,阴
123,13,3,2019-01-01,6:30,3,1,2.0,阴
188,14,3,2019-01-01,7:0,3,1,2.0,阴
267,15,3,2019-01-01,7:30,3,1,2.0,阴
293,16,3,2019-01-01,8:0,3,1,2.0,阴
374,17,3,2019-01-01,8:30,3,1,2.0,阴
275,18,3,2019-01-01,9:0,3,1,2.0,阴
317,19,3,2019-01-01,9:30,3,1,2.0,阴
289,20,3,2019-01-01,10:0,3,1,2.0,阴
319,21,3,2019-01-01,10:30,3,1,2.0,阴
331,22,3,2019-01-01,11:0,3,1,2.0,阴
414,23,3,2019-01-01,11:30,3,1,2.0,阴
390,24,3,2019-01-01,12:0,3,1,2.0,阴
506,25,3,2019-01-01,12:30,3,1,2.0,阴
458,26,3,2019-01-01,13:0,3,1,2.0,阴
461,27,3,2019-01-01,13:30,3,1,2.0,阴
448,28,3,2019-01-01,14:0,3,1,2.0,阴
507,29,3,2019-01-01,14:30,3,1,2.0,阴
510,30,3,2019-01-01,15:0,3,1,2.0,阴
508,31,3,2019-01-01,15:30,3,1,2.0,阴
470,32,3,2019-01-01,16:0,3,1,2.0,阴
517,33,3,2019-01-01,16:30,3,1,2.0,阴
628,34,3,2019-01-01,17:0,3,1,2.0,阴
647,35,3,2019-01-01,17:30,3,1,2.0,阴
587,36,3,2019-01-01,18:0,3,1,2.0,阴
491,37,3,2019-01-01,18:30,3,1,2.0,阴
386,38,3,2019-01-01,19:0,3,1,2.0,阴
477,39,3,2019-01-01,19:30,3,1,2.0,阴
501,40,3,2019-01-01,20:0,3,1,2.0,阴
480,41,3,2019-01-01,20:30,3,1,2.0,阴
393,42,3,2019-01-01,21:0,3,1,2.0,阴
363,43,3,2019-01-01,21:30,3,1,2.0,阴
369,44,3,2019-01-01,22:0,3,1,2.0,阴
239,45,3,2019-01-01,22:30,3,1,2.0,阴
162,46,3,2019-01-01,23:0,3,1,2.0,阴
24,47,3,2019-01-01,23:30,3,1,2.0,阴
1,0,2,2019-01-02,0:0,3,2,2.5,雨夹雪
7,1,2,2019-01-02,0:30,3,2,2.5,雨夹雪
0,2,2,2019-01-02,1:0,3,2,2.5,雨夹雪
0,3,2,2019-01-02,1:30,3,2,2.5,雨夹雪
0,4,2,2019-01-02,2:0,3,2,2.5,雨夹雪
0,5,2,2019-01-02,2:30,3,2,2.5,雨夹雪
0,6,2,2019-01-02,3:0,3,2,2.5,雨夹雪
0,7,2,2019-01-02,3:30,3,2,2.5,雨夹雪
0,8,2,2019-01-02,4:0,3,2,2.5,雨夹雪
4,9,2,2019-01-02,4:30,3,2,2.5,雨夹雪
0,10,2,2019-01-02,5:0,3,2,2.5,雨夹雪
16,11,2,2019-01-02,5:30,3,2,2.5,雨夹雪
88,12,2,2019-01-02,6:0,3,2,2.5,雨夹雪
218,13,2,2019-01-02,6:30,3,2,2.5,雨夹雪
433,14,2,2019-01-02,7:0,3,2,2.5,雨夹雪
1098,15,2,2019-01-02,7:30,3,2,2.5,雨夹雪
2713,16,2,2019-01-02,8:0,3,2,2.5,雨夹雪
2664,17,2,2019-01-02,8:30,3,2,2.5,雨夹雪
1110,18,2,2019-01-02,9:0,3,2,2.5,雨夹雪
600,19,2,2019-01-02,9:30,3,2,2.5,雨夹雪
427,20,2,2019-01-02,10:0,3,2,2.5,雨夹雪
352,21,2,2019-01-02,10:30,3,2,2.5,雨夹雪
300,22,2,2019-01-02,11:0,3,2,2.5,雨夹雪
340,23,2,2019-01-02,11:30,3,2,2.5,雨夹雪
361,24,2,2019-01-02,12:0,3,2,2.5,雨夹雪
398,25,2,2019-01-02,12:30,3,2,2.5,雨夹雪
384,26,2,2019-01-02,13:0,3,2,2.5,雨夹雪
326,27,2,2019-01-02,13:30,3,2,2.5,雨夹雪
363,28,2,2019-01-02,14:0,3,2,2.5,雨夹雪
316,29,2,2019-01-02,14:30,3,2,2.5,雨夹雪
363,30,2,2019-01-02,15:0,3,2,2.5,雨夹雪
336,31,2,2019-01-02,15:30,3,2,2.5,雨夹雪
381,32,2,2019-01-02,16:0,3,2,2.5,雨夹雪
430,33,2,2019-01-02,16:30,3,2,2.5,雨夹雪
993,34,2,2019-01-02,17:0,3,2,2.5,雨夹雪
1861,35,2,2019-01-02,17:30,3,2,2.5,雨夹雪
1644,36,2,2019-01-02,18:0,3,2,2.5,雨夹雪
1201,37,2,2019-01-02,18:30,3,2,2.5,雨夹雪
790,38,2,2019-01-02,19:0,3,2,2.5,雨夹雪
637,39,2,2019-01-02,19:30,3,2,2.5,雨夹雪
558,40,2,2019-01-02,20:0,3,2,2.5,雨夹雪
566,41,2,2019-01-02,20:30,3,2,2.5,雨夹雪
588,42,2,2019-01-02,21:0,3,2,2.5,雨夹雪
367,43,2,2019-01-02,21:30,3,2,2.5,雨夹雪
379,44,2,2019-01-02,22:0,3,2,2.5,雨夹雪
220,45,2,2019-01-02,22:30,3,2,2.5,雨夹雪
81,46,2,2019-01-02,23:0,3,2,2.5,雨夹雪
10,47,2,2019-01-02,23:30,3,2,2.5,雨夹雪
7,0,2,2019-01-03,0:0,5,4,4.5,雨夹雪
6,1,2,2019-01-03,0:30,5,4,4.5,雨夹雪
16,2,2,2019-01-03,1:0,5,4,4.5,雨夹雪
2,3,2,2019-01-03,1:30,5,4,4.5,雨夹雪
8,4,2,2019-01-03,2:0,5,4,4.5,雨夹雪
0,5,2,2019-01-03,2:30,5,4,4.5,雨夹雪
0,6,2,2019-01-03,3:0,5,4,4.5,雨夹雪
0,7,2,2019-01-03,3:30,5,4,4.5,雨夹雪
0,8,2,2019-01-03,4:0,5,4,4.5,雨夹雪
4,9,2,2019-01-03,4:30,5,4,4.5,雨夹雪
0,10,2,2019-01-03,5:0,5,4,4.5,雨夹雪
15,11,2,2019-01-03,5:30,5,4,4.5,雨夹雪
67,12,2,2019-01-03,6:0,5,4,4.5,雨夹雪
172,13,2,2019-01-03,6:30,5,4,4.5,雨夹雪
381,14,2,2019-01-03,7:0,5,4,4.5,雨夹雪
1112,15,2,2019-01-03,7:30,5,4,4.5,雨夹雪
2652,16,2,2019-01-03,8:0,5,4,4.5,雨夹雪
2726,17,2,2019-01-03,8:30,5,4,4.5,雨夹雪
1105,18,2,2019-01-03,9:0,5,4,4.5,雨夹雪
638,19,2,2019-01-03,9:30,5,4,4.5,雨夹雪
442,20,2,2019-01-03,10:0,5,4,4.5,雨夹雪
321,21,2,2019-01-03,10:30,5,4,4.5,雨夹雪
334,22,2,2019-01-03,11:0,5,4,4.5,雨夹雪
316,23,2,2019-01-03,11:30,5,4,4.5,雨夹雪
336,24,2,2019-01-03,12:0,5,4,4.5,雨夹雪
396,25,2,2019-01-03,12:30,5,4,4.5,雨夹雪
340,26,2,2019-01-03,13:0,5,4,4.5,雨夹雪
385,27,2,2019-01-03,13:30,5,4,4.5,雨夹雪
308,28,2,2019-01-03,14:0,5,4,4.5,雨夹雪
343,29,2,2019-01-03,14:30,5,4,4.5,雨夹雪
387,30,2,2019-01-03,15:0,5,4,4.5,雨夹雪
347,31,2,2019-01-03,15:30,5,4,4.5,雨夹雪
363,32,2,2019-01-03,16:0,5,4,4.5,雨夹雪
458,33,2,2019-01-03,16:30,5,4,4.5,雨夹雪
1012,34,2,2019-01-03,17:0,5,4,4.5,雨夹雪
1778,35,2,2019-01-03,17:30,5,4,4.5,雨夹雪
1705,36,2,2019-01-03,18:0,5,4,4.5,雨夹雪
1175,37,2,2019-01-03,18:30,5,4,4.5,雨夹雪
768,38,2,2019-01-03,19:0,5,4,4.5,雨夹雪
652,39,2,2019-01-03,19:30,5,4,4.5,雨夹雪
840,40,2,2019-01-03,20:0,5,4,4.5,雨夹雪
616,41,2,2019-01-03,20:30,5,4,4.5,雨夹雪
660,42,2,2019-01-03,21:0,5,4,4.5,雨夹雪
428,43,2,2019-01-03,21:30,5,4,4.5,雨夹雪
343,44,2,2019-01-03,22:0,5,4,4.5,雨夹雪
239,45,2,2019-01-03,22:30,5,4,4.5,雨夹雪
94,46,2,2019-01-03,23:0,5,4,4.5,雨夹雪
11,47,2,2019-01-03,23:30,5,4,4.5,雨夹雪
6,0,1,2019-01-04,0:0,8,5,6.5,中雨
2,1,1,2019-01-04,0:30,8,5,6.5,中雨
2,2,1,2019-01-04,1:0,8,5,6.5,中雨
0,3,1,2019-01-04,1:30,8,5,6.5,中雨
4,4,1,2019-01-04,2:0,8,5,6.5,中雨
0,5,1,2019-01-04,2:30,8,5,6.5,中雨
0,6,1,2019-01-04,3:0,8,5,6.5,中雨
0,7,1,2019-01-04,3:30,8,5,6.5,中雨
0,8,1,2019-01-04,4:0,8,5,6.5,中雨
4,9,1,2019-01-04,4:30,8,5,6.5,中雨
4,10,1,2019-01-04,5:0,8,5,6.5,中雨
11,11,1,2019-01-04,5:30,8,5,6.5,中雨
70,12,1,2019-01-04,6:0,8,5,6.5,中雨
150,13,1,2019-01-04,6:30,8,5,6.5,中雨
374,14,1,2019-01-04,7:0,8,5,6.5,中雨
1087,15,1,2019-01-04,7:30,8,5,6.5,中雨
2708,16,1,2019-01-04,8:0,8,5,6.5,中雨
2685,17,1,2019-01-04,8:30,8,5,6.5,中雨
1151,18,1,2019-01-04,9:0,8,5,6.5,中雨
621,19,1,2019-01-04,9:30,8,5,6.5,中雨
394,20,1,2019-01-04,10:0,8,5,6.5,中雨
390,21,1,2019-01-04,10:30,8,5,6.5,中雨
310,22,1,2019-01-04,11:0,8,5,6.5,中雨
298,23,1,2019-01-04,11:30,8,5,6.5,中雨
342,24,1,2019-01-04,12:0,8,5,6.5,中雨
436,25,1,2019-01-04,12:30,8,5,6.5,中雨
