PredictTime,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2019-01-01 06:00:00,0.0,1.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.16666666666666666,0.002180232558139535,1.0,0.0,0.16666666666666666
2019-01-01 06:15:00,0.0,1.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.16666666666666666,0.00362844702467344,1.0,0.0,0.16666666666666666,0.010901162790697673,1.0,0.0,0.16666666666666666
2019-01-01 06:30:00,0.0,1.0,0.0,0.16666666666666666,0.00362844702467344,1.0,0.0,0.16666666666666666,0.012336719883889695,1.0,0.0,0.16666666666666666,0.013081395348837208,1.0,0.0,0.16666666666666666
2019-01-01 06:45:00,0.00362844702467344,1.0,0.0,0.16666666666666666,0.012336719883889695,1.0,0.0,0.16666666666666666,0.01451378809869376,1.0,0.0,0.16666666666666666,0.028343023255813955,1.0,0.0,0.16666666666666666
2019-01-01 07:00:00,0.012336719883889695,1.0,0.0,0.16666666666666666,0.01451378809869376,1.0,0.0,0.16666666666666666,0.029753265602322207,1.0,0.0,0.16666666666666666,0.03706395348837209,1.0,0.0,0.16666666666666666
2019-01-01 07:15:00,0.01451378809869376,1.0,0.0,0.16666666666666666,0.029753265602322207,1.0,0.0,0.16666666666666666,0.038461538461538464,1.0,0.0,0.16666666666666666,0.048691860465116275,1.0,0.0,0.16666666666666666
2019-01-01 07:30:00,0.029753265602322207,1.0,0.0,0.16666666666666666,0.038461538461538464,1.0,0.0,0.16666666666666666,0.050072568940493466,1.0,0.0,0.16666666666666666,0.058866279069767435,1.0,0.0,0.16666666666666666
2019-01-01 07:45:00,0.038461538461538464,1.0,0.0,0.16666666666666666,0.050072568940493466,1.0,0.0,0.16666666666666666,0.0602322206095791,1.0,0.0,0.16666666666666666,0.08575581395348837,1.0,0.0,0.16666666666666666
2019-01-01 08:00:00,0.050072568940493466,1.0,0.0,0.16666666666666666,0.0602322206095791,1.0,0.0,0.16666666666666666,0.08708272859216255,1.0,0.0,0.16666666666666666,0.0813953488372093,1.0,0.0,0.16666666666666666
2019-01-01 08:15:00,0.0602322206095791,1.0,0.0,0.16666666666666666,0.08708272859216255,1.0,0.0,0.16666666666666666,0.08272859216255443,1.0,0.0,0.16666666666666666,0.07703488372093023,1.0,0.0,0.16666666666666666
2019-01-01 08:30:00,0.08708272859216255,1.0,0.0,0.16666666666666666,0.08272859216255443,1.0,0.0,0.16666666666666666,0.0783744557329463,1.0,0.0,0.16666666666666666,0.11482558139534883,1.0,0.0,0.16666666666666666
2019-01-01 08:45:00,0.08272859216255443,1.0,0.0,0.16666666666666666,0.0783744557329463,1.0,0.0,0.16666666666666666,0.11611030478955008,1.0,0.0,0.16666666666666666,0.14534883720930233,1.0,0.0,0.16666666666666666
2019-01-01 09:00:00,0.0783744557329463,1.0,0.0,0.16666666666666666,0.11611030478955008,1.0,0.0,0.16666666666666666,0.14658925979680695,1.0,0.0,0.16666666666666666,0.12645348837209303,1.0,0.0,0.16666666666666666
2019-01-01 09:15:00,0.11611030478955008,1.0,0.0,0.16666666666666666,0.14658925979680695,1.0,0.0,0.16666666666666666,0.12772133526850507,1.0,0.0,0.16666666666666666,0.11119186046511627,1.0,0.0,0.16666666666666666
2019-01-01 09:30:00,0.14658925979680695,1.0,0.0,0.16666666666666666,0.12772133526850507,1.0,0.0,0.16666666666666666,0.11248185776487664,1.0,0.0,0.16666666666666666,0.13953488372093023,1.0,0.0,0.16666666666666666
2019-01-01 09:45:00,0.12772133526850507,1.0,0.0,0.16666666666666666,0.11248185776487664,1.0,0.0,0.16666666666666666,0.14078374455732945,1.0,0.0,0.16666666666666666,0.11337209302325581,1.0,0.0,0.16666666666666666
2019-01-01 10:00:00,0.11248185776487664,1.0,0.0,0.16666666666666666,0.14078374455732945,1.0,0.0,0.16666666666666666,0.11465892597968069,1.0,0.0,0.16666666666666666,0.12281976744186046,1.0,0.0,0.16666666666666666
2019-01-01 10:15:00,0.14078374455732945,1.0,0.0,0.16666666666666666,0.11465892597968069,1.0,0.0,0.16666666666666666,0.12409288824383163,1.0,0.0,0.16666666666666666,0.10755813953488372,1.0,0.0,0.16666666666666666
2019-01-01 10:30:00,0.11465892597968069,1.0,0.0,0.16666666666666666,0.12409288824383163,1.0,0.0,0.16666666666666666,0.10885341074020319,1.0,0.0,0.16666666666666666,0.12281976744186046,1.0,0.0,0.16666666666666666
2019-01-01 10:45:00,0.12409288824383163,1.0,0.0,0.16666666666666666,0.10885341074020319,1.0,0.0,0.16666666666666666,0.12409288824383163,1.0,0.0,0.16666666666666666,0.12645348837209303,1.0,0.0,0.16666666666666666
2019-01-01 11:00:00,0.10885341074020319,1.0,0.0,0.16666666666666666,0.12409288824383163,1.0,0.0,0.16666666666666666,0.12772133526850507,1.0,0.0,0.16666666666666666,0.11991279069767441,1.0,0.0,0.16666666666666666
2019-01-01 11:15:00,0.12409288824383163,1.0,0.0,0.16666666666666666,0.12772133526850507,1.0,0.0,0.16666666666666666,0.12119013062409288,1.0,0.0,0.16666666666666666,0.09375,1.0,0.0,0.16666666666666666
2019-01-01 11:30:00,0.12772133526850507,1.0,0.0,0.16666666666666666,0.12119013062409288,1.0,0.0,0.16666666666666666,0.09506531204644413,1.0,0.0,0.16666666666666666,0.15843023255813954,1.0,0.0,0.16666666666666666
2019-01-01 11:45:00,0.12119013062409288,1.0,0.0,0.16666666666666666,0.09506531204644413,1.0,0.0,0.16666666666666666,0.15965166908563136,1.0,0.0,0.16666666666666666,0.15915697674418605,1.0,0.0,0.16666666666666666
2019-01-01 12:00:00,0.09506531204644413,1.0,0.0,0.16666666666666666,0.15965166908563136,1.0,0.0,0.16666666666666666,0.16037735849056603,1.0,0.0,0.16666666666666666,0.11482558139534883,1.0,0.0,0.16666666666666666
2019-01-01 12:15:00,0.15965166908563136,1.0,0.0,0.16666666666666666,0.16037735849056603,1.0,0.0,0.16666666666666666,0.11611030478955008,1.0,0.0,0.16666666666666666,0.12136627906976744,1.0,0.0,0.16666666666666666
2019-01-01 12:30:00,0.16037735849056603,1.0,0.0,0.16666666666666666,0.11611030478955008,1.0,0.0,0.16666666666666666,0.12264150943396226,1.0,0.0,0.16666666666666666,0.14171511627906977,1.0,0.0,0.16666666666666666
2019-01-01 12:45:00,0.11611030478955008,1.0,0.0,0.16666666666666666,0.12264150943396226,1.0,0.0,0.16666666666666666,0.14296081277213352,1.0,0.0,0.16666666666666666,0.12354651162790697,1.0,0.0,0.16666666666666666
2019-01-01 13:00:00,0.12264150943396226,1.0,0.0,0.16666666666666666,0.14296081277213352,1.0,0.0,0.16666666666666666,0.12481857764876633,1.0,0.0,0.16666666666666666,0.13590116279069767,1.0,0.0,0.16666666666666666
2019-01-01 13:15:00,0.14296081277213352,1.0,0.0,0.16666666666666666,0.12481857764876633,1.0,0.0,0.16666666666666666,0.137155297532656,1.0,0.0,0.16666666666666666,0.15770348837209303,1.0,0.0,0.16666666666666666
2019-01-01 13:30:00,0.12481857764876633,1.0,0.0,0.16666666666666666,0.137155297532656,1.0,0.0,0.16666666666666666,0.15892597968069666,1.0,0.0,0.16666666666666666,0.14462209302325582,1.0,0.0,0.16666666666666666
2019-01-01 13:45:00,0.137155297532656,1.0,0.0,0.16666666666666666,0.15892597968069666,1.0,0.0,0.16666666666666666,0.14586357039187228,1.0,0.0,0.16666666666666666,0.1431686046511628,1.0,0.0,0.16666666666666666
2019-01-01 14:00:00,0.15892597968069666,1.0,0.0,0.16666666666666666,0.14586357039187228,1.0,0.0,0.16666666666666666,0.1444121915820029,1.0,0.0,0.16666666666666666,0.14752906976744184,1.0,0.0,0.16666666666666666
2019-01-01 14:15:00,0.14586357039187228,1.0,0.0,0.16666666666666666,0.1444121915820029,1.0,0.0,0.16666666666666666,0.14876632801161102,1.0,0.0,0.16666666666666666,0.17296511627906977,1.0,0.0,0.16666666666666666
2019-01-01 14:30:00,0.1444121915820029,1.0,0.0,0.16666666666666666,0.14876632801161102,1.0,0.0,0.16666666666666666,0.1741654571843251,1.0,0.0,0.16666666666666666,0.19040697674418605,1.0,0.0,0.16666666666666666
2019-01-01 14:45:00,0.14876632801161102,1.0,0.0,0.16666666666666666,0.1741654571843251,1.0,0.0,0.16666666666666666,0.19158200290275762,1.0,0.0,0.16666666666666666,0.1744186046511628,1.0,0.0,0.16666666666666666
2019-01-01 15:00:00,0.1741654571843251,1.0,0.0,0.16666666666666666,0.19158200290275762,1.0,0.0,0.16666666666666666,0.17561683599419448,1.0,0.0,0.16666666666666666,0.16061046511627908,1.0,0.0,0.16666666666666666
2019-01-01 15:15:00,0.19158200290275762,1.0,0.0,0.16666666666666666,0.17561683599419448,1.0,0.0,0.16666666666666666,0.16182873730043543,1.0,0.0,0.16666666666666666,0.1613372093023256,1.0,0.0,0.16666666666666666
2019-01-01 15:30:00,0.17561683599419448,1.0,0.0,0.16666666666666666,0.16182873730043543,1.0,0.0,0.16666666666666666,0.1625544267053701,1.0,0.0,0.16666666666666666,0.1947674418604651,1.0,0.0,0.16666666666666666
2019-01-01 15:45:00,0.16182873730043543,1.0,0.0,0.16666666666666666,0.1625544267053701,1.0,0.0,0.16666666666666666,0.19593613933236576,1.0,0.0,0.16666666666666666,0.18459302325581395,1.0,0.0,0.16666666666666666
2019-01-01 16:00:00,0.1625544267053701,1.0,0.0,0.16666666666666666,0.19593613933236576,1.0,0.0,0.16666666666666666,0.18577648766328012,1.0,0.0,0.16666666666666666,0.1686046511627907,1.0,0.0,0.16666666666666666
2019-01-01 16:15:00,0.19593613933236576,1.0,0.0,0.16666666666666666,0.18577648766328012,1.0,0.0,0.16666666666666666,0.16981132075471697,1.0,0.0,0.16666666666666666,0.17950581395348836,1.0,0.0,0.16666666666666666
2019-01-01 16:30:00,0.18577648766328012,1.0,0.0,0.16666666666666666,0.16981132075471697,1.0,0.0,0.16666666666666666,0.1806966618287373,1.0,0.0,0.16666666666666666,0.22020348837209303,1.0,0.0,0.16666666666666666
2019-01-01 16:45:00,0.16981132075471697,1.0,0.0,0.16666666666666666,0.1806966618287373,1.0,0.0,0.16666666666666666,0.2213352685050798,1.0,0.0,0.16666666666666666,0.19258720930232556,1.0,0.0,0.16666666666666666
2019-01-01 17:00:00,0.1806966618287373,1.0,0.0,0.16666666666666666,0.2213352685050798,1.0,0.0,0.16666666666666666,0.1937590711175617,1.0,0.0,0.16666666666666666,0.1816860465116279,1.0,0.0,0.16666666666666666
2019-01-01 17:15:00,0.2213352685050798,1.0,0.0,0.16666666666666666,0.1937590711175617,1.0,0.0,0.16666666666666666,0.18287373004354138,1.0,0.0,0.16666666666666666,0.1940406976744186,1.0,0.0,0.16666666666666666
2019-01-01 17:30:00,0.1937590711175617,1.0,0.0,0.16666666666666666,0.18287373004354138,1.0,0.0,0.16666666666666666,0.19521044992743106,1.0,0.0,0.16666666666666666,0.19622093023255813,1.0,0.0,0.16666666666666666
2019-01-01 17:45:00,0.18287373004354138,1.0,0.0,0.16666666666666666,0.19521044992743106,1.0,0.0,0.16666666666666666,0.19738751814223512,1.0,0.0,0.16666666666666666,0.19186046511627908,1.0,0.0,0.16666666666666666
2019-01-01 18:00:00,0.19521044992743106,1.0,0.0,0.16666666666666666,0.19738751814223512,1.0,0.0,0.16666666666666666,0.193033381712627,1.0,0.0,0.16666666666666666,0.1882267441860465,1.0,0.0,0.16666666666666666
2019-01-01 18:15:00,0.19738751814223512,1.0,0.0,0.16666666666666666,0.193033381712627,1.0,0.0,0.16666666666666666,0.18940493468795355,1.0,0.0,0.16666666666666666,0.19912790697674418,1.0,0.0,0.16666666666666666
