Num,Minute,DateType,day,Time,maxtemperature,mintemperature,temperature,weather
0,0,3,2019-01-01,0,3,1,2.0,阴
0,1,3,2019-01-01,1,3,1,2.0,阴
0,2,3,2019-01-01,2,3,1,2.0,阴
0,3,3,2019-01-01,3,3,1,2.0,阴
0,4,3,2019-01-01,4,3,1,2.0,阴
10,5,3,2019-01-01,5,3,1,2.0,阴
182,6,3,2019-01-01,6,3,1,2.0,阴
379,7,3,2019-01-01,7,3,1,2.0,阴
531,8,3,2019-01-01,8,3,1,2.0,阴
592,9,3,2019-01-01,9,3,1,2.0,阴
660,10,3,2019-01-01,10,3,1,2.0,阴
709,11,3,2019-01-01,11,3,1,2.0,阴
813,12,3,2019-01-01,12,3,1,2.0,阴
809,13,3,2019-01-01,13,3,1,2.0,阴
837,14,3,2019-01-01,14,3,1,2.0,阴
941,15,3,2019-01-01,15,3,1,2.0,阴
902,16,3,2019-01-01,16,3,1,2.0,阴
1065,17,3,2019-01-01,17,3,1,2.0,阴
906,18,3,2019-01-01,18,3,1,2.0,阴
802,19,3,2019-01-01,19,3,1,2.0,阴
885,20,3,2019-01-01,20,3,1,2.0,阴
715,21,3,2019-01-01,21,3,1,2.0,阴
543,22,3,2019-01-01,22,3,1,2.0,阴
196,23,3,2019-01-01,23,3,1,2.0,阴
15,0,2,2019-01-02,0,3,2,2.5,雨夹雪
0,1,2,2019-01-02,1,3,2,2.5,雨夹雪
0,2,2,2019-01-02,2,3,2,2.5,雨夹雪
0,3,2,2019-01-02,3,3,2,2.5,雨夹雪
0,4,2,2019-01-02,4,3,2,2.5,雨夹雪
17,5,2,2019-01-02,5,3,2,2.5,雨夹雪
284,6,2,2019-01-02,6,3,2,2.5,雨夹雪
1461,7,2,2019-01-02,7,3,2,2.5,雨夹雪
2552,8,2,2019-01-02,8,3,2,2.5,雨夹雪
902,9,2,2019-01-02,9,3,2,2.5,雨夹雪
424,10,2,2019-01-02,10,3,2,2.5,雨夹雪
399,11,2,2019-01-02,11,3,2,2.5,雨夹雪
517,12,2,2019-01-02,12,3,2,2.5,雨夹雪
424,13,2,2019-01-02,13,3,2,2.5,雨夹雪
400,14,2,2019-01-02,14,3,2,2.5,雨夹雪
445,15,2,2019-01-02,15,3,2,2.5,雨夹雪
504,16,2,2019-01-02,16,3,2,2.5,雨夹雪
941,17,2,2019-01-02,17,3,2,2.5,雨夹雪
1481,18,2,2019-01-02,18,3,2,2.5,雨夹雪
983,19,2,2019-01-02,19,3,2,2.5,雨夹雪
703,20,2,2019-01-02,20,3,2,2.5,雨夹雪
