Num,Minute,DateType,day,Time,maxtemperature,mintemperature,temperature,weather
0,0,3,2019-01-01,0,3,1,2.0,阴
0,1,3,2019-01-01,1,3,1,2.0,阴
0,2,3,2019-01-01,2,3,1,2.0,阴
0,3,3,2019-01-01,3,3,1,2.0,阴
0,4,3,2019-01-01,4,3,1,2.0,阴
41,5,3,2019-01-01,5,3,1,2.0,阴
237,6,3,2019-01-01,6,3,1,2.0,阴
531,7,3,2019-01-01,7,3,1,2.0,阴
786,8,3,2019-01-01,8,3,1,2.0,阴
848,9,3,2019-01-01,9,3,1,2.0,阴
1141,10,3,2019-01-01,10,3,1,2.0,阴
1208,11,3,2019-01-01,11,3,1,2.0,阴
1348,12,3,2019-01-01,12,3,1,2.0,阴
1391,13,3,2019-01-01,13,3,1,2.0,阴
1579,14,3,2019-01-01,14,3,1,2.0,阴
1719,15,3,2019-01-01,15,3,1,2.0,阴
1999,16,3,2019-01-01,16,3,1,2.0,阴
1973,17,3,2019-01-01,17,3,1,2.0,阴
1640,18,3,2019-01-01,18,3,1,2.0,阴
1211,19,3,2019-01-01,19,3,1,2.0,阴
1105,20,3,2019-01-01,20,3,1,2.0,阴
1003,21,3,2019-01-01,21,3,1,2.0,阴
802,22,3,2019-01-01,22,3,1,2.0,阴
214,23,3,2019-01-01,23,3,1,2.0,阴
18,0,2,2019-01-02,0,3,2,2.5,雨夹雪
0,1,2,2019-01-02,1,3,2,2.5,雨夹雪
0,2,2,2019-01-02,2,3,2,2.5,雨夹雪
0,3,2,2019-01-02,3,3,2,2.5,雨夹雪
0,4,2,2019-01-02,4,3,2,2.5,雨夹雪
86,5,2,2019-01-02,5,3,2,2.5,雨夹雪
716,6,2,2019-01-02,6,3,2,2.5,雨夹雪
2358,7,2,2019-01-02,7,3,2,2.5,雨夹雪
2477,8,2,2019-01-02,8,3,2,2.5,雨夹雪
974,9,2,2019-01-02,9,3,2,2.5,雨夹雪
700,10,2,2019-01-02,10,3,2,2.5,雨夹雪
582,11,2,2019-01-02,11,3,2,2.5,雨夹雪
797,12,2,2019-01-02,12,3,2,2.5,雨夹雪
747,13,2,2019-01-02,13,3,2,2.5,雨夹雪
670,14,2,2019-01-02,14,3,2,2.5,雨夹雪
901,15,2,2019-01-02,15,3,2,2.5,雨夹雪
1100,16,2,2019-01-02,16,3,2,2.5,雨夹雪
1511,17,2,2019-01-02,17,3,2,2.5,雨夹雪
2091,18,2,2019-01-02,18,3,2,2.5,雨夹雪
1203,19,2,2019-01-02,19,3,2,2.5,雨夹雪
