Num,Minute,DateType,day,Time,maxtemperature,mintemperature,temperature,weather
0,0,3,2019-01-01,0,3,1,2.0,阴
0,1,3,2019-01-01,1,3,1,2.0,阴
7,2,3,2019-01-01,2,3,1,2.0,阴
3,3,3,2019-01-01,3,3,1,2.0,阴
4,4,3,2019-01-01,4,3,1,2.0,阴
8,5,3,2019-01-01,5,3,1,2.0,阴
131,6,3,2019-01-01,6,3,1,2.0,阴
368,7,3,2019-01-01,7,3,1,2.0,阴
444,8,3,2019-01-01,8,3,1,2.0,阴
473,9,3,2019-01-01,9,3,1,2.0,阴
593,10,3,2019-01-01,10,3,1,2.0,阴
570,11,3,2019-01-01,11,3,1,2.0,阴
535,12,3,2019-01-01,12,3,1,2.0,阴
750,13,3,2019-01-01,13,3,1,2.0,阴
786,14,3,2019-01-01,14,3,1,2.0,阴
802,15,3,2019-01-01,15,3,1,2.0,阴
734,16,3,2019-01-01,16,3,1,2.0,阴
910,17,3,2019-01-01,17,3,1,2.0,阴
851,18,3,2019-01-01,18,3,1,2.0,阴
766,19,3,2019-01-01,19,3,1,2.0,阴
569,20,3,2019-01-01,20,3,1,2.0,阴
393,21,3,2019-01-01,21,3,1,2.0,阴
206,22,3,2019-01-01,22,3,1,2.0,阴
130,23,3,2019-01-01,23,3,1,2.0,阴
13,0,2,2019-01-02,0,3,2,2.5,雨夹雪
6,1,2,2019-01-02,1,3,2,2.5,雨夹雪
4,2,2,2019-01-02,2,3,2,2.5,雨夹雪
0,3,2,2019-01-02,3,3,2,2.5,雨夹雪
4,4,2,2019-01-02,4,3,2,2.5,雨夹雪
16,5,2,2019-01-02,5,3,2,2.5,雨夹雪
380,6,2,2019-01-02,6,3,2,2.5,雨夹雪
1238,7,2,2019-01-02,7,3,2,2.5,雨夹雪
1154,8,2,2019-01-02,8,3,2,2.5,雨夹雪
555,9,2,2019-01-02,9,3,2,2.5,雨夹雪
419,10,2,2019-01-02,10,3,2,2.5,雨夹雪
371,11,2,2019-01-02,11,3,2,2.5,雨夹雪
416,12,2,2019-01-02,12,3,2,2.5,雨夹雪
398,13,2,2019-01-02,13,3,2,2.5,雨夹雪
336,14,2,2019-01-02,14,3,2,2.5,雨夹雪
380,15,2,2019-01-02,15,3,2,2.5,雨夹雪
433,16,2,2019-01-02,16,3,2,2.5,雨夹雪
657,17,2,2019-01-02,17,3,2,2.5,雨夹雪
928,18,2,2019-01-02,18,3,2,2.5,雨夹雪
647,19,2,2019-01-02,19,3,2,2.5,雨夹雪
365,20,2,2019-01-02,20,3,2,2.5,雨夹雪
