Num,Minute,DateType,day,Time,maxtemperature,mintemperature,temperature,weather
0,0,3,2019-01-01,0,3,1,2.0,阴
0,1,3,2019-01-01,1,3,1,2.0,阴
0,2,3,2019-01-01,2,3,1,2.0,阴
0,3,3,2019-01-01,3,3,1,2.0,阴
0,4,3,2019-01-01,4,3,1,2.0,阴
18,5,3,2019-01-01,5,3,1,2.0,阴
391,6,3,2019-01-01,6,3,1,2.0,阴
1089,7,3,2019-01-01,7,3,1,2.0,阴
1861,8,3,2019-01-01,8,3,1,2.0,阴
1706,9,3,2019-01-01,9,3,1,2.0,阴
1907,10,3,2019-01-01,10,3,1,2.0,阴
1916,11,3,2019-01-01,11,3,1,2.0,阴
1995,12,3,2019-01-01,12,3,1,2.0,阴
2243,13,3,2019-01-01,13,3,1,2.0,阴
2308,14,3,2019-01-01,14,3,1,2.0,阴
2439,15,3,2019-01-01,15,3,1,2.0,阴
2722,16,3,2019-01-01,16,3,1,2.0,阴
2782,17,3,2019-01-01,17,3,1,2.0,阴
2479,18,3,2019-01-01,18,3,1,2.0,阴
2075,19,3,2019-01-01,19,3,1,2.0,阴
1977,20,3,2019-01-01,20,3,1,2.0,阴
1886,21,3,2019-01-01,21,3,1,2.0,阴
1393,22,3,2019-01-01,22,3,1,2.0,阴
320,23,3,2019-01-01,23,3,1,2.0,阴
9,0,2,2019-01-02,0,3,2,2.5,雨夹雪
1,1,2,2019-01-02,1,3,2,2.5,雨夹雪
1,2,2,2019-01-02,2,3,2,2.5,雨夹雪
0,3,2,2019-01-02,3,3,2,2.5,雨夹雪
2,4,2,2019-01-02,4,3,2,2.5,雨夹雪
42,5,2,2019-01-02,5,3,2,2.5,雨夹雪
893,6,2,2019-01-02,6,3,2,2.5,雨夹雪
4697,7,2,2019-01-02,7,3,2,2.5,雨夹雪
8631,8,2,2019-01-02,8,3,2,2.5,雨夹雪
2979,9,2,2019-01-02,9,3,2,2.5,雨夹雪
1513,10,2,2019-01-02,10,3,2,2.5,雨夹雪
1319,11,2,2019-01-02,11,3,2,2.5,雨夹雪
1524,12,2,2019-01-02,12,3,2,2.5,雨夹雪
1534,13,2,2019-01-02,13,3,2,2.5,雨夹雪
1445,14,2,2019-01-02,14,3,2,2.5,雨夹雪
1481,15,2,2019-01-02,15,3,2,2.5,雨夹雪
2049,16,2,2019-01-02,16,3,2,2.5,雨夹雪
4224,17,2,2019-01-02,17,3,2,2.5,雨夹雪
5424,18,2,2019-01-02,18,3,2,2.5,雨夹雪
2896,19,2,2019-01-02,19,3,2,2.5,雨夹雪
