Num,Minute,DateType
0,0,3
0,1,3
2,2,3
0,3,3
6,4,3
24,5,3
214,6,3
535,7,3
744,8,3
817,9,3
808,10,3
890,11,3
953,12,3
1082,13,3
1241,14,3
1174,15,3
1346,16,3
1390,17,3
1270,18,3
999,19,3
1074,20,3
824,21,3
580,22,3
193,23,3
30,0,2
2,1,2
0,2,2
0,3,2
2,4,2
36,5,2
512,6,2
1920,7,2
2065,8,2
841,9,2
589,10,2
558,11,2
724,12,2
643,13,2
665,14,2
733,15,2
791,16,2
1252,17,2
2013,18,2
1332,19,2
772,20,2
701,21,2
459,22,2
149,23,2
4,0,2
0,1,2
0,2,2
0,3,2
4,4,2
32,5,2
414,6,2
1867,7,2
2024,8,2
944,9,2
660,10,2
665,11,2
623,12,2
636,13,2
617,14,2
697,15,2
800,16,2
1237,17,2
1843,18,2
1358,19,2
837,20,2
808,21,2
501,22,2
172,23,2
8,0,1
5,1,1
1,2,1
0,3,1
2,4,1
25,5,1
408,6,1
1825,7,1
2046,8,1
921,9,1
541,10,1
530,11,1
677,12,1
584,13,1
638,14,1
735,15,1
840,16,1
1292,17,1
1827,18,1
1382,19,1
879,20,1
824,21,1
529,22,1
223,23,1
2,0,1
0,1,1
0,2,1
0,3,1
6,4,1
27,5,1
279,6,1
942,7,1
1374,8,1
866,9,1
681,10,1
694,11,1
734,12,1
734,13,1
740,14,1
862,15,1
855,16,1
1138,17,1
1408,18,1
931,19,1
872,20,1
617,21,1
551,22,1
175,23,1
0,0,1
2,1,1
0,2,1
0,3,1
0,4,1
40,5,1
232,6,1
672,7,1
844,8,1
692,9,1
711,10,1
692,11,1
831,12,1
766,13,1
942,14,1
925,15,1
973,16,1
1079,17,1
1096,18,1
812,19,1
758,20,1
575,21,1
503,22,1
134,23,1
7,0,1
1,1,1
0,2,1
0,3,1
4,4,1
38,5,1
491,6,1
1966,7,1
2034,8,1
868,9,1
535,10,1
533,11,1
655,12,1
572,13,1
569,14,1
578,15,1
653,16,1
1136,17,1
1782,18,1
1377,19,1
818,20,1
780,21,1
495,22,1
166,23,1
5,0,1
2,1,1
0,2,1
7,3,1
5,4,1
31,5,1
504,6,1
1795,7,1
2014,8,1
898,9,1
594,10,1
575,11,1
600,12,1
588,13,1
556,14,1
646,15,1
704,16,1
1261,17,1
1928,18,1
1341,19,1
803,20,1
776,21,1
536,22,1
153,23,1
15,0,2
0,1,2
0,2,2
4,3,2
1,4,2
28,5,2
485,6,2
1777,7,2
2006,8,2
816,9,2
583,10,2
528,11,2
596,12,2
584,13,2
547,14,2
632,15,2
764,16,2
1156,17,2
1942,18,2
1296,19,2
852,20,2
792,21,2
429,22,2
198,23,2
6,0,2
0,1,2
0,2,2
0,3,2
0,4,2
34,5,2
442,6,2
1865,7,2
1993,8,2
888,9,2
591,10,2
633,11,2
627,12,2
531,13,2
584,14,2
623,15,2
693,16,2
1220,17,2
1880,18,2
1331,19,2
791,20,2
834,21,2
501,22,2
180,23,2
11,0,1
2,1,1
0,2,1
0,3,1
4,4,1
39,5,1
443,6,1
1845,7,1
1911,8,1
867,9,1
567,10,1
574,11,1
664,12,1
573,13,1
608,14,1
786,15,1
880,16,1
1182,17,1
1866,18,1
1311,19,1
899,20,1
906,21,1
533,22,1
213,23,1
4,0,1
0,1,1
0,2,1
0,3,1
4,4,1
35,5,1
286,6,1
936,7,1
1267,8,1
781,9,1
731,10,1
627,11,1
795,12,1
776,13,1
820,14,1
857,15,1
909,16,1
1107,17,1
1279,18,1
904,19,1
838,20,1
719,21,1
514,22,1
192,23,1
0,0,1
1,1,1
0,2,1
0,3,1
8,4,1
24,5,1
241,6,1
653,7,1
846,8,1
715,9,1
760,10,1
657,11,1
865,12,1
817,13,1
838,14,1
967,15,1
972,16,1
1171,17,1
1085,18,1
875,19,1
805,20,1
597,21,1
553,22,1
147,23,1
4,0,1
0,1,1
0,2,1
0,3,1
2,4,1
37,5,1
540,6,1
1995,7,1
1960,8,1
917,9,1
612,10,1
576,11,1
641,12,1
654,13,1
641,14,1
684,15,1
734,16,1
1225,17,1
1885,18,1
1255,19,1
784,20,1
