Num,Minute,DateType,day,Time,maxtemperature,mintemperature,temperature,weather
0,0,3,2019-01-01,0,3,1,2.0,阴
0,1,3,2019-01-01,1,3,1,2.0,阴
0,2,3,2019-01-01,2,3,1,2.0,阴
0,3,3,2019-01-01,3,3,1,2.0,阴
0,4,3,2019-01-01,4,3,1,2.0,阴
15,5,3,2019-01-01,5,3,1,2.0,阴
271,6,3,2019-01-01,6,3,1,2.0,阴
341,7,3,2019-01-01,7,3,1,2.0,阴
624,8,3,2019-01-01,8,3,1,2.0,阴
549,9,3,2019-01-01,9,3,1,2.0,阴
581,10,3,2019-01-01,10,3,1,2.0,阴
595,11,3,2019-01-01,11,3,1,2.0,阴
777,12,3,2019-01-01,12,3,1,2.0,阴
763,13,3,2019-01-01,13,3,1,2.0,阴
925,14,3,2019-01-01,14,3,1,2.0,阴
838,15,3,2019-01-01,15,3,1,2.0,阴
1009,16,3,2019-01-01,16,3,1,2.0,阴
1144,17,3,2019-01-01,17,3,1,2.0,阴
996,18,3,2019-01-01,18,3,1,2.0,阴
752,19,3,2019-01-01,19,3,1,2.0,阴
852,20,3,2019-01-01,20,3,1,2.0,阴
762,21,3,2019-01-01,21,3,1,2.0,阴
450,22,3,2019-01-01,22,3,1,2.0,阴
105,23,3,2019-01-01,23,3,1,2.0,阴
5,0,2,2019-01-02,0,3,2,2.5,雨夹雪
0,1,2,2019-01-02,1,3,2,2.5,雨夹雪
0,2,2,2019-01-02,2,3,2,2.5,雨夹雪
0,3,2,2019-01-02,3,3,2,2.5,雨夹雪
4,4,2,2019-01-02,4,3,2,2.5,雨夹雪
17,5,2,2019-01-02,5,3,2,2.5,雨夹雪
194,6,2,2019-01-02,6,3,2,2.5,雨夹雪
1117,7,2,2019-01-02,7,3,2,2.5,雨夹雪
5078,8,2,2019-01-02,8,3,2,2.5,雨夹雪
1883,9,2,2019-01-02,9,3,2,2.5,雨夹雪
689,10,2,2019-01-02,10,3,2,2.5,雨夹雪
668,11,2,2019-01-02,11,3,2,2.5,雨夹雪
693,12,2,2019-01-02,12,3,2,2.5,雨夹雪
790,13,2,2019-01-02,13,3,2,2.5,雨夹雪
752,14,2,2019-01-02,14,3,2,2.5,雨夹雪
703,15,2,2019-01-02,15,3,2,2.5,雨夹雪
827,16,2,2019-01-02,16,3,2,2.5,雨夹雪
2749,17,2,2019-01-02,17,3,2,2.5,雨夹雪
3115,18,2,2019-01-02,18,3,2,2.5,雨夹雪
1299,19,2,2019-01-02,19,3,2,2.5,雨夹雪
986,20,2,2019-01-02,20,3,2,2.5,雨夹雪
