Num,Minute,DateType,day,Time,maxtemperature,mintemperature,temperature,weather
0,0,3,2019-01-01,0,3,1,2.0,阴
0,1,3,2019-01-01,1,3,1,2.0,阴
1,2,3,2019-01-01,2,3,1,2.0,阴
1,3,3,2019-01-01,3,3,1,2.0,阴
8,4,3,2019-01-01,4,3,1,2.0,阴
19,5,3,2019-01-01,5,3,1,2.0,阴
412,6,3,2019-01-01,6,3,1,2.0,阴
963,7,3,2019-01-01,7,3,1,2.0,阴
1767,8,3,2019-01-01,8,3,1,2.0,阴
2031,9,3,2019-01-01,9,3,1,2.0,阴
2455,10,3,2019-01-01,10,3,1,2.0,阴
2616,11,3,2019-01-01,11,3,1,2.0,阴
2928,12,3,2019-01-01,12,3,1,2.0,阴
3259,13,3,2019-01-01,13,3,1,2.0,阴
3611,14,3,2019-01-01,14,3,1,2.0,阴
3795,15,3,2019-01-01,15,3,1,2.0,阴
3968,16,3,2019-01-01,16,3,1,2.0,阴
4098,17,3,2019-01-01,17,3,1,2.0,阴
3674,18,3,2019-01-01,18,3,1,2.0,阴
2842,19,3,2019-01-01,19,3,1,2.0,阴
2881,20,3,2019-01-01,20,3,1,2.0,阴
2473,21,3,2019-01-01,21,3,1,2.0,阴
1542,22,3,2019-01-01,22,3,1,2.0,阴
475,23,3,2019-01-01,23,3,1,2.0,阴
42,0,2,2019-01-02,0,3,2,2.5,雨夹雪
0,1,2,2019-01-02,1,3,2,2.5,雨夹雪
0,2,2,2019-01-02,2,3,2,2.5,雨夹雪
0,3,2,2019-01-02,3,3,2,2.5,雨夹雪
4,4,2,2019-01-02,4,3,2,2.5,雨夹雪
33,5,2,2019-01-02,5,3,2,2.5,雨夹雪
754,6,2,2019-01-02,6,3,2,2.5,雨夹雪
4739,7,2,2019-01-02,7,3,2,2.5,雨夹雪
14906,8,2,2019-01-02,8,3,2,2.5,雨夹雪
7157,9,2,2019-01-02,9,3,2,2.5,雨夹雪
2535,10,2,2019-01-02,10,3,2,2.5,雨夹雪
2259,11,2,2019-01-02,11,3,2,2.5,雨夹雪
2421,12,2,2019-01-02,12,3,2,2.5,雨夹雪
2422,13,2,2019-01-02,13,3,2,2.5,雨夹雪
2397,14,2,2019-01-02,14,3,2,2.5,雨夹雪
2408,15,2,2019-01-02,15,3,2,2.5,雨夹雪
2781,16,2,2019-01-02,16,3,2,2.5,雨夹雪
7316,17,2,2019-01-02,17,3,2,2.5,雨夹雪
9059,18,2,2019-01-02,18,3,2,2.5,雨夹雪
4557,19,2,2019-01-02,19,3,2,2.5,雨夹雪
