Num,Minute,DateType,day,Time,maxtemperature,mintemperature,temperature,weather
0,0,3,2019-01-01,0,3,1,2.0,阴
0,1,3,2019-01-01,1,3,1,2.0,阴
7,2,3,2019-01-01,2,3,1,2.0,阴
3,3,3,2019-01-01,3,3,1,2.0,阴
4,4,3,2019-01-01,4,3,1,2.0,阴
19,5,3,2019-01-01,5,3,1,2.0,阴
271,6,3,2019-01-01,6,3,1,2.0,阴
625,7,3,2019-01-01,7,3,1,2.0,阴
977,8,3,2019-01-01,8,3,1,2.0,阴
1101,9,3,2019-01-01,9,3,1,2.0,阴
1133,10,3,2019-01-01,10,3,1,2.0,阴
1191,11,3,2019-01-01,11,3,1,2.0,阴
1435,12,3,2019-01-01,12,3,1,2.0,阴
1486,13,3,2019-01-01,13,3,1,2.0,阴
1588,14,3,2019-01-01,14,3,1,2.0,阴
1587,15,3,2019-01-01,15,3,1,2.0,阴
1694,16,3,2019-01-01,16,3,1,2.0,阴
1821,17,3,2019-01-01,17,3,1,2.0,阴
1651,18,3,2019-01-01,18,3,1,2.0,阴
1421,19,3,2019-01-01,19,3,1,2.0,阴
1472,20,3,2019-01-01,20,3,1,2.0,阴
1217,21,3,2019-01-01,21,3,1,2.0,阴
789,22,3,2019-01-01,22,3,1,2.0,阴
263,23,3,2019-01-01,23,3,1,2.0,阴
15,0,2,2019-01-02,0,3,2,2.5,雨夹雪
3,1,2,2019-01-02,1,3,2,2.5,雨夹雪
0,2,2,2019-01-02,2,3,2,2.5,雨夹雪
0,3,2,2019-01-02,3,3,2,2.5,雨夹雪
5,4,2,2019-01-02,4,3,2,2.5,雨夹雪
31,5,2,2019-01-02,5,3,2,2.5,雨夹雪
441,6,2,2019-01-02,6,3,2,2.5,雨夹雪
2493,7,2,2019-01-02,7,3,2,2.5,雨夹雪
4475,8,2,2019-01-02,8,3,2,2.5,雨夹雪
1645,9,2,2019-01-02,9,3,2,2.5,雨夹雪
994,10,2,2019-01-02,10,3,2,2.5,雨夹雪
869,11,2,2019-01-02,11,3,2,2.5,雨夹雪
1043,12,2,2019-01-02,12,3,2,2.5,雨夹雪
1065,13,2,2019-01-02,13,3,2,2.5,雨夹雪
1064,14,2,2019-01-02,14,3,2,2.5,雨夹雪
1099,15,2,2019-01-02,15,3,2,2.5,雨夹雪
1342,16,2,2019-01-02,16,3,2,2.5,雨夹雪
2436,17,2,2019-01-02,17,3,2,2.5,雨夹雪
2816,18,2,2019-01-02,18,3,2,2.5,雨夹雪
1676,19,2,2019-01-02,19,3,2,2.5,雨夹雪
