Num,Minute,DateType
0,0,3
0,1,3
0,2,3
0,3,3
1,4,3
6,5,3
180,6,3
370,7,3
615,8,3
518,9,3
590,10,3
603,11,3
732,12,3
658,13,3
751,14,3
703,15,3
748,16,3
888,17,3
740,18,3
639,19,3
648,20,3
464,21,3
464,22,3
170,23,3
2,0,2
0,1,2
0,2,2
0,3,2
0,4,2
15,5,2
286,6,2
1401,7,2
2469,8,2
859,9,2
478,10,2
477,11,2
493,12,2
509,13,2
499,14,2
461,15,2
586,16,2
1040,17,2
1595,18,2
1034,19,2
622,20,2
563,21,2
375,22,2
89,23,2
0,0,2
0,1,2
0,2,2
0,3,2
15,4,2
7,5,2
253,6,2
1340,7,2
2503,8,2
889,9,2
496,10,2
491,11,2
480,12,2
449,13,2
483,14,2
496,15,2
631,16,2
1073,17,2
1634,18,2
1023,19,2
694,20,2
643,21,2
423,22,2
82,23,2
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
5,5,1
227,6,1
1336,7,1
2353,8,1
887,9,1
438,10,1
423,11,1
421,12,1
418,13,1
443,14,1
494,15,1
629,16,1
1104,17,1
1580,18,1
937,19,1
821,20,1
582,21,1
447,22,1
149,23,1
0,0,1
0,1,1
0,2,1
0,3,1
2,4,1
4,5,1
133,6,1
552,7,1
1298,8,1
732,9,1
508,10,1
514,11,1
579,12,1
572,13,1
575,14,1
535,15,1
599,16,1
818,17,1
1005,18,1
692,19,1
612,20,1
507,21,1
430,22,1
141,23,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
3,5,1
139,6,1
428,7,1
699,8,1
561,9,1
432,10,1
512,11,1
589,12,1
575,13,1
608,14,1
618,15,1
560,16,1
784,17,1
811,18,1
516,19,1
543,20,1
481,21,1
412,22,1
86,23,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
20,5,1
249,6,1
1446,7,1
2507,8,1
915,9,1
533,10,1
464,11,1
477,12,1
422,13,1
454,14,1
445,15,1
544,16,1
966,17,1
1533,18,1
1104,19,1
697,20,1
563,21,1
424,22,1
75,23,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
11,5,1
247,6,1
1323,7,1
2432,8,1
951,9,1
491,10,1
426,11,1
443,12,1
489,13,1
507,14,1
467,15,1
570,16,1
1051,17,1
1676,18,1
958,19,1
743,20,1
659,21,1
400,22,1
77,23,1
0,0,2
0,1,2
0,2,2
0,3,2
0,4,2
11,5,2
248,6,2
1366,7,2
2490,8,2
925,9,2
525,10,2
457,11,2
442,12,2
483,13,2
399,14,2
431,15,2
554,16,2
972,17,2
1565,18,2
1037,19,2
673,20,2
657,21,2
412,22,2
70,23,2
0,0,2
0,1,2
0,2,2
0,3,2
1,4,2
5,5,2
248,6,2
1331,7,2
2487,8,2
929,9,2
455,10,2
455,11,2
501,12,2
491,13,2
428,14,2
428,15,2
572,16,2
900,17,2
1619,18,2
1011,19,2
690,20,2
629,21,2
395,22,2
93,23,2
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
7,5,1
205,6,1
1321,7,1
2365,8,1
928,9,1
454,10,1
431,11,1
449,12,1
435,13,1
412,14,1
441,15,1
622,16,1
949,17,1
1570,18,1
997,19,1
761,20,1
673,21,1
486,22,1
130,23,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
11,5,1
155,6,1
564,7,1
1182,8,1
786,9,1
519,10,1
481,11,1
599,12,1
579,13,1
539,14,1
578,15,1
618,16,1
847,17,1
1023,18,1
680,19,1
593,20,1
550,21,1
484,22,1
129,23,1
0,0,1
6,1,1
0,2,1
0,3,1
1,4,1
14,5,1
166,6,1
441,7,1
651,8,1
607,9,1
502,10,1
505,11,1
599,12,1
640,13,1
630,14,1
623,15,1
627,16,1
802,17,1
755,18,1
638,19,1
581,20,1
513,21,1
410,22,1
91,23,1
0,0,1
0,1,1
0,2,1
0,3,1
1,4,1
18,5,1
243,6,1
1416,7,1
2504,8,1
1007,9,1
480,10,1
506,11,1
480,12,1
520,13,1
467,14,1
439,15,1
608,16,1
1032,17,1
1554,18,1
1061,19,1
692,20,1
578,21,1
406,22,1
66,23,1
