Num,Minute,DateType
0,0,3
0,1,3
0,2,3
0,3,3
0,4,3
7,5,3
109,6,3
342,7,3
528,8,3
599,9,3
831,10,3
874,11,3
868,12,3
1049,13,3
1119,14,3
1328,15,3
1298,16,3
1259,17,3
957,18,3
803,19,3
705,20,3
532,21,3
286,22,3
96,23,3
0,0,2
0,1,2
0,2,2
0,3,2
0,4,2
14,5,2
225,6,2
1001,7,2
2261,8,2
1029,9,2
541,10,2
446,11,2
476,12,2
505,13,2
526,14,2
553,15,2
685,16,2
1472,17,2
1376,18,2
654,19,2
529,20,2
375,21,2
207,22,2
22,23,2
2,0,2
0,1,2
0,2,2
0,3,2
0,4,2
10,5,2
193,6,2
1001,7,2
2086,8,2
948,9,2
434,10,2
444,11,2
427,12,2
452,13,2
476,14,2
516,15,2
739,16,2
1522,17,2
1343,18,2
704,19,2
532,20,2
425,21,2
191,22,2
35,23,2
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
6,5,1
208,6,1
935,7,1
2132,8,1
1012,9,1
490,10,1
407,11,1
446,12,1
471,13,1
533,14,1
831,15,1
954,16,1
1617,17,1
1531,18,1
782,19,1
580,20,1
492,21,1
286,22,1
42,23,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
6,5,1
112,6,1
440,7,1
877,8,1
708,9,1
618,10,1
594,11,1
668,12,1
764,13,1
738,14,1
675,15,1
895,16,1
978,17,1
802,18,1
500,19,1
497,20,1
447,21,1
223,22,1
39,23,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
4,5,1
133,6,1
409,7,1
586,8,1
588,9,1
594,10,1
624,11,1
712,12,1
773,13,1
807,14,1
953,15,1
967,16,1
980,17,1
693,18,1
581,19,1
499,20,1
398,21,1
282,22,1
43,23,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
5,5,1
246,6,1
963,7,1
2340,8,1
1037,9,1
499,10,1
427,11,1
499,12,1
436,13,1
395,14,1
457,15,1
682,16,1
1448,17,1
1260,18,1
692,19,1
492,20,1
400,21,1
217,22,1
16,23,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
2,5,1
205,6,1
946,7,1
2205,8,1
945,9,1
464,10,1
450,11,1
480,12,1
503,13,1
444,14,1
517,15,1
665,16,1
1598,17,1
1341,18,1
672,19,1
562,20,1
431,21,1
232,22,1
28,23,1
0,0,2
0,1,2
0,2,2
0,3,2
0,4,2
5,5,2
204,6,2
970,7,2
2159,8,2
899,9,2
512,10,2
412,11,2
462,12,2
510,13,2
395,14,2
454,15,2
686,16,2
1475,17,2
1342,18,2
653,19,2
545,20,2
443,21,2
204,22,2
40,23,2
0,0,2
1,1,2
0,2,2
0,3,2
0,4,2
6,5,2
196,6,2
932,7,2
2172,8,2
1000,9,2
499,10,2
479,11,2
479,12,2
481,13,2
456,14,2
530,15,2
718,16,2
1474,17,2
1306,18,2
672,19,2
573,20,2
488,21,2
240,22,2
29,23,2
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
2,5,1
184,6,1
949,7,1
2149,8,1
929,9,1
444,10,1
476,11,1
550,12,1
553,13,1
611,14,1
842,15,1
894,16,1
1653,17,1
1456,18,1
812,19,1
649,20,1
546,21,1
358,22,1
56,23,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
14,5,1
132,6,1
456,7,1
854,8,1
769,9,1
674,10,1
633,11,1
687,12,1
756,13,1
921,14,1
860,15,1
893,16,1
1079,17,1
750,18,1
538,19,1
574,20,1
510,21,1
339,22,1
68,23,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
9,5,1
126,6,1
368,7,1
655,8,1
631,9,1
702,10,1
748,11,1
813,12,1
907,13,1
976,14,1
1081,15,1
1015,16,1
1125,17,1
848,18,1
623,19,1
619,20,1
538,21,1
268,22,1
67,23,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
11,5,1
283,6,1
1071,7,1
2337,8,1
1133,9,1
578,10,1
505,11,1
537,12,1
543,13,1
523,14,1
592,15,1
753,16,1
1493,17,1
1415,18,1
618,19,1
535,20,1
412,21,1
252,22,1
16,23,1
