Num,Minute,DateType,day,Time,maxtemperature,mintemperature,temperature,weather
0,0,3,2019-01-01,0,3,1,2.0,阴
0,1,3,2019-01-01,1,3,1,2.0,阴
0,2,3,2019-01-01,2,3,1,2.0,阴
0,3,3,2019-01-01,3,3,1,2.0,阴
3,4,3,2019-01-01,4,3,1,2.0,阴
12,5,3,2019-01-01,5,3,1,2.0,阴
285,6,3,2019-01-01,6,3,1,2.0,阴
853,7,3,2019-01-01,7,3,1,2.0,阴
1126,8,3,2019-01-01,8,3,1,2.0,阴
1155,9,3,2019-01-01,9,3,1,2.0,阴
1471,10,3,2019-01-01,10,3,1,2.0,阴
1524,11,3,2019-01-01,11,3,1,2.0,阴
1797,12,3,2019-01-01,12,3,1,2.0,阴
1867,13,3,2019-01-01,13,3,1,2.0,阴
2073,14,3,2019-01-01,14,3,1,2.0,阴
2243,15,3,2019-01-01,15,3,1,2.0,阴
2335,16,3,2019-01-01,16,3,1,2.0,阴
2428,17,3,2019-01-01,17,3,1,2.0,阴
2208,18,3,2019-01-01,18,3,1,2.0,阴
1738,19,3,2019-01-01,19,3,1,2.0,阴
1633,20,3,2019-01-01,20,3,1,2.0,阴
1167,21,3,2019-01-01,21,3,1,2.0,阴
798,22,3,2019-01-01,22,3,1,2.0,阴
258,23,3,2019-01-01,23,3,1,2.0,阴
9,0,2,2019-01-02,0,3,2,2.5,雨夹雪
9,1,2,2019-01-02,1,3,2,2.5,雨夹雪
2,2,2,2019-01-02,2,3,2,2.5,雨夹雪
0,3,2,2019-01-02,3,3,2,2.5,雨夹雪
3,4,2,2019-01-02,4,3,2,2.5,雨夹雪
17,5,2,2019-01-02,5,3,2,2.5,雨夹雪
504,6,2,2019-01-02,6,3,2,2.5,雨夹雪
2990,7,2,2019-01-02,7,3,2,2.5,雨夹雪
7252,8,2,2019-01-02,8,3,2,2.5,雨夹雪
3878,9,2,2019-01-02,9,3,2,2.5,雨夹雪
1560,10,2,2019-01-02,10,3,2,2.5,雨夹雪
1421,11,2,2019-01-02,11,3,2,2.5,雨夹雪
1375,12,2,2019-01-02,12,3,2,2.5,雨夹雪
1489,13,2,2019-01-02,13,3,2,2.5,雨夹雪
1431,14,2,2019-01-02,14,3,2,2.5,雨夹雪
1389,15,2,2019-01-02,15,3,2,2.5,雨夹雪
1730,16,2,2019-01-02,16,3,2,2.5,雨夹雪
4000,17,2,2019-01-02,17,3,2,2.5,雨夹雪
4903,18,2,2019-01-02,18,3,2,2.5,雨夹雪
2628,19,2,2019-01-02,19,3,2,2.5,雨夹雪
