Num,Minute,DateType,day,Time,maxtemperature,mintemperature,temperature,weather
0,0,3,2019-01-01,0,3,1,2.0,阴
0,1,3,2019-01-01,1,3,1,2.0,阴
6,2,3,2019-01-01,2,3,1,2.0,阴
2,3,3,2019-01-01,3,3,1,2.0,阴
2,4,3,2019-01-01,4,3,1,2.0,阴
7,5,3,2019-01-01,5,3,1,2.0,阴
198,6,3,2019-01-01,6,3,1,2.0,阴
491,7,3,2019-01-01,7,3,1,2.0,阴
842,8,3,2019-01-01,8,3,1,2.0,阴
824,9,3,2019-01-01,9,3,1,2.0,阴
869,10,3,2019-01-01,10,3,1,2.0,阴
908,11,3,2019-01-01,11,3,1,2.0,阴
1047,12,3,2019-01-01,12,3,1,2.0,阴
1129,13,3,2019-01-01,13,3,1,2.0,阴
1230,14,3,2019-01-01,14,3,1,2.0,阴
1233,15,3,2019-01-01,15,3,1,2.0,阴
1481,16,3,2019-01-01,16,3,1,2.0,阴
1823,17,3,2019-01-01,17,3,1,2.0,阴
1350,18,3,2019-01-01,18,3,1,2.0,阴
1004,19,3,2019-01-01,19,3,1,2.0,阴
1388,20,3,2019-01-01,20,3,1,2.0,阴
885,21,3,2019-01-01,21,3,1,2.0,阴
690,22,3,2019-01-01,22,3,1,2.0,阴
187,23,3,2019-01-01,23,3,1,2.0,阴
4,0,2,2019-01-02,0,3,2,2.5,雨夹雪
0,1,2,2019-01-02,1,3,2,2.5,雨夹雪
0,2,2,2019-01-02,2,3,2,2.5,雨夹雪
2,3,2,2019-01-02,3,3,2,2.5,雨夹雪
4,4,2,2019-01-02,4,3,2,2.5,雨夹雪
11,5,2,2019-01-02,5,3,2,2.5,雨夹雪
359,6,2,2019-01-02,6,3,2,2.5,雨夹雪
1795,7,2,2019-01-02,7,3,2,2.5,雨夹雪
3248,8,2,2019-01-02,8,3,2,2.5,雨夹雪
1264,9,2,2019-01-02,9,3,2,2.5,雨夹雪
718,10,2,2019-01-02,10,3,2,2.5,雨夹雪
718,11,2,2019-01-02,11,3,2,2.5,雨夹雪
783,12,2,2019-01-02,12,3,2,2.5,雨夹雪
830,13,2,2019-01-02,13,3,2,2.5,雨夹雪
809,14,2,2019-01-02,14,3,2,2.5,雨夹雪
840,15,2,2019-01-02,15,3,2,2.5,雨夹雪
963,16,2,2019-01-02,16,3,2,2.5,雨夹雪
2255,17,2,2019-01-02,17,3,2,2.5,雨夹雪
2185,18,2,2019-01-02,18,3,2,2.5,雨夹雪
1239,19,2,2019-01-02,19,3,2,2.5,雨夹雪
