Num,Minute,DateType
0,0,3
0,1,3
0,2,3
0,3,3
0,4,3
15,5,3
141,6,3
308,7,3
421,8,3
392,9,3
415,10,3
387,11,3
423,12,3
471,13,3
562,14,3
518,15,3
535,16,3
699,17,3
596,18,3
437,19,3
484,20,3
397,21,3
195,22,3
70,23,3
3,0,2
0,1,2
0,2,2
0,3,2
2,4,2
23,5,2
293,6,2
1260,7,2
1238,8,2
403,9,2
257,10,2
269,11,2
285,12,2
278,13,2
266,14,2
290,15,2
408,16,2
909,17,2
1095,18,2
587,19,2
445,20,2
328,21,2
230,22,2
53,23,2
2,0,2
0,1,2
0,2,2
0,3,2
0,4,2
23,5,2
268,6,2
1179,7,2
1320,8,2
396,9,2
295,10,2
274,11,2
311,12,2
238,13,2
242,14,2
273,15,2
371,16,2
992,17,2
1084,18,2
597,19,2
439,20,2
369,21,2
236,22,2
78,23,2
4,0,1
0,1,1
0,2,1
0,3,1
0,4,1
16,5,1
220,6,1
1198,7,1
1264,8,1
350,9,1
245,10,1
253,11,1
252,12,1
269,13,1
289,14,1
385,15,1
448,16,1
991,17,1
1031,18,1
643,19,1
506,20,1
431,21,1
241,22,1
95,23,1
6,0,1
2,1,1
0,2,1
0,3,1
1,4,1
16,5,1
190,6,1
550,7,1
661,8,1
431,9,1
331,10,1
343,11,1
395,12,1
395,13,1
392,14,1
401,15,1
448,16,1
756,17,1
607,18,1
423,19,1
398,20,1
337,21,1
215,22,1
90,23,1
6,0,1
0,1,1
0,2,1
0,3,1
2,4,1
15,5,1
139,6,1
330,7,1
453,8,1
388,9,1
298,10,1
306,11,1
389,12,1
417,13,1
414,14,1
471,15,1
533,16,1
615,17,1
521,18,1
452,19,1
396,20,1
277,21,1
252,22,1
64,23,1
1,0,1
1,1,1
0,2,1
0,3,1
0,4,1
28,5,1
284,6,1
1261,7,1
1281,8,1
422,9,1
278,10,1
241,11,1
276,12,1
238,13,1
245,14,1
289,15,1
353,16,1
876,17,1
1041,18,1
550,19,1
394,20,1
288,21,1
217,22,1
66,23,1
1,0,1
0,1,1
0,2,1
0,3,1
0,4,1
19,5,1
274,6,1
1195,7,1
1224,8,1
405,9,1
298,10,1
265,11,1
287,12,1
270,13,1
297,14,1
300,15,1
447,16,1
926,17,1
989,18,1
605,19,1
476,20,1
379,21,1
237,22,1
75,23,1
3,0,2
0,1,2
1,2,2
0,3,2
1,4,2
26,5,2
245,6,2
1167,7,2
1306,8,2
451,9,2
287,10,2
225,11,2
308,12,2
252,13,2
275,14,2
283,15,2
428,16,2
920,17,2
1025,18,2
584,19,2
435,20,2
396,21,2
198,22,2
71,23,2
3,0,2
0,1,2
0,2,2
0,3,2
2,4,2
15,5,2
249,6,2
1172,7,2
1284,8,2
395,9,2
281,10,2
281,11,2
305,12,2
336,13,2
264,14,2
274,15,2
482,16,2
865,17,2
980,18,2
564,19,2
437,20,2
385,21,2
254,22,2
65,23,2
4,0,1
0,1,1
0,2,1
0,3,1
0,4,1
16,5,1
232,6,1
1142,7,1
1302,8,1
389,9,1
285,10,1
288,11,1
284,12,1
338,13,1
313,14,1
367,15,1
563,16,1
931,17,1
1009,18,1
609,19,1
552,20,1
386,21,1
274,22,1
117,23,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
14,5,1
174,6,1
495,7,1
672,8,1
448,9,1
378,10,1
380,11,1
385,12,1
453,13,1
393,14,1
520,15,1
526,16,1
688,17,1
609,18,1
420,19,1
438,20,1
431,21,1
287,22,1
84,23,1
5,0,1
0,1,1
0,2,1
0,3,1
0,4,1
18,5,1
169,6,1
354,7,1
522,8,1
416,9,1
367,10,1
357,11,1
391,12,1
482,13,1
437,14,1
433,15,1
593,16,1
628,17,1
566,18,1
437,19,1
409,20,1
397,21,1
203,22,1
77,23,1
1,0,1
1,1,1
1,2,1
0,3,1
2,4,1
13,5,1
275,6,1
1275,7,1
1275,8,1
422,9,1
279,10,1
278,11,1
284,12,1
302,13,1
320,14,1
361,15,1
456,16,1
936,17,1
1004,18,1
625,19,1
401,20,1
364,21,1
235,22,1
63,23,1
2,0,1
0,1,1
0,2,1
