Num,Minute,DateType,day,Time,maxtemperature,mintemperature,temperature,weather
0,0,3,2019-01-01,0,3,1,2.0,阴
0,1,3,2019-01-01,1,3,1,2.0,阴
0,2,3,2019-01-01,2,3,1,2.0,阴
0,3,3,2019-01-01,3,3,1,2.0,阴
0,4,3,2019-01-01,4,3,1,2.0,阴
53,5,3,2019-01-01,5,3,1,2.0,阴
599,6,3,2019-01-01,6,3,1,2.0,阴
999,7,3,2019-01-01,7,3,1,2.0,阴
1510,8,3,2019-01-01,8,3,1,2.0,阴
1698,9,3,2019-01-01,9,3,1,2.0,阴
2151,10,3,2019-01-01,10,3,1,2.0,阴
3020,11,3,2019-01-01,11,3,1,2.0,阴
3587,12,3,2019-01-01,12,3,1,2.0,阴
4374,13,3,2019-01-01,13,3,1,2.0,阴
4139,14,3,2019-01-01,14,3,1,2.0,阴
4653,15,3,2019-01-01,15,3,1,2.0,阴
4556,16,3,2019-01-01,16,3,1,2.0,阴
5148,17,3,2019-01-01,17,3,1,2.0,阴
4560,18,3,2019-01-01,18,3,1,2.0,阴
3997,19,3,2019-01-01,19,3,1,2.0,阴
3502,20,3,2019-01-01,20,3,1,2.0,阴
2961,21,3,2019-01-01,21,3,1,2.0,阴
1821,22,3,2019-01-01,22,3,1,2.0,阴
374,23,3,2019-01-01,23,3,1,2.0,阴
6,0,2,2019-01-02,0,3,2,2.5,雨夹雪
0,1,2,2019-01-02,1,3,2,2.5,雨夹雪
0,2,2,2019-01-02,2,3,2,2.5,雨夹雪
0,3,2,2019-01-02,3,3,2,2.5,雨夹雪
0,4,2,2019-01-02,4,3,2,2.5,雨夹雪
48,5,2,2019-01-02,5,3,2,2.5,雨夹雪
889,6,2,2019-01-02,6,3,2,2.5,雨夹雪
3637,7,2,2019-01-02,7,3,2,2.5,雨夹雪
5475,8,2,2019-01-02,8,3,2,2.5,雨夹雪
1980,9,2,2019-01-02,9,3,2,2.5,雨夹雪
1313,10,2,2019-01-02,10,3,2,2.5,雨夹雪
1449,11,2,2019-01-02,11,3,2,2.5,雨夹雪
1751,12,2,2019-01-02,12,3,2,2.5,雨夹雪
1776,13,2,2019-01-02,13,3,2,2.5,雨夹雪
1727,14,2,2019-01-02,14,3,2,2.5,雨夹雪
1918,15,2,2019-01-02,15,3,2,2.5,雨夹雪
2368,16,2,2019-01-02,16,3,2,2.5,雨夹雪
3755,17,2,2019-01-02,17,3,2,2.5,雨夹雪
5560,18,2,2019-01-02,18,3,2,2.5,雨夹雪
3332,19,2,2019-01-02,19,3,2,2.5,雨夹雪
