Num,Minute,DateType,day,Time,maxtemperature,mintemperature,temperature,weather
0,0,3,2019-01-01,0,3,1,2.0,阴
0,1,3,2019-01-01,1,3,1,2.0,阴
2,2,3,2019-01-01,2,3,1,2.0,阴
0,3,3,2019-01-01,3,3,1,2.0,阴
0,4,3,2019-01-01,4,3,1,2.0,阴
48,5,3,2019-01-01,5,3,1,2.0,阴
423,6,3,2019-01-01,6,3,1,2.0,阴
1073,7,3,2019-01-01,7,3,1,2.0,阴
1718,8,3,2019-01-01,8,3,1,2.0,阴
1861,9,3,2019-01-01,9,3,1,2.0,阴
1906,10,3,2019-01-01,10,3,1,2.0,阴
2093,11,3,2019-01-01,11,3,1,2.0,阴
2491,12,3,2019-01-01,12,3,1,2.0,阴
2626,13,3,2019-01-01,13,3,1,2.0,阴
2708,14,3,2019-01-01,14,3,1,2.0,阴
2579,15,3,2019-01-01,15,3,1,2.0,阴
2852,16,3,2019-01-01,16,3,1,2.0,阴
2990,17,3,2019-01-01,17,3,1,2.0,阴
2669,18,3,2019-01-01,18,3,1,2.0,阴
2227,19,3,2019-01-01,19,3,1,2.0,阴
2271,20,3,2019-01-01,20,3,1,2.0,阴
1876,21,3,2019-01-01,21,3,1,2.0,阴
1496,22,3,2019-01-01,22,3,1,2.0,阴
340,23,3,2019-01-01,23,3,1,2.0,阴
0,0,2,2019-01-02,0,3,2,2.5,雨夹雪
0,1,2,2019-01-02,1,3,2,2.5,雨夹雪
0,2,2,2019-01-02,2,3,2,2.5,雨夹雪
0,3,2,2019-01-02,3,3,2,2.5,雨夹雪
2,4,2,2019-01-02,4,3,2,2.5,雨夹雪
25,5,2,2019-01-02,5,3,2,2.5,雨夹雪
920,6,2,2019-01-02,6,3,2,2.5,雨夹雪
4067,7,2,2019-01-02,7,3,2,2.5,雨夹雪
6170,8,2,2019-01-02,8,3,2,2.5,雨夹雪
2625,9,2,2019-01-02,9,3,2,2.5,雨夹雪
1596,10,2,2019-01-02,10,3,2,2.5,雨夹雪
1454,11,2,2019-01-02,11,3,2,2.5,雨夹雪
1607,12,2,2019-01-02,12,3,2,2.5,雨夹雪
1644,13,2,2019-01-02,13,3,2,2.5,雨夹雪
1562,14,2,2019-01-02,14,3,2,2.5,雨夹雪
1717,15,2,2019-01-02,15,3,2,2.5,雨夹雪
2068,16,2,2019-01-02,16,3,2,2.5,雨夹雪
3854,17,2,2019-01-02,17,3,2,2.5,雨夹雪
4360,18,2,2019-01-02,18,3,2,2.5,雨夹雪
2428,19,2,2019-01-02,19,3,2,2.5,雨夹雪
