Num,Minute,DateType,day,Time,maxtemperature,mintemperature,temperature,weather
0,0,3,2019-01-01,0,3,1,2.0,阴
0,1,3,2019-01-01,1,3,1,2.0,阴
0,2,3,2019-01-01,2,3,1,2.0,阴
0,3,3,2019-01-01,3,3,1,2.0,阴
0,4,3,2019-01-01,4,3,1,2.0,阴
18,5,3,2019-01-01,5,3,1,2.0,阴
370,6,3,2019-01-01,6,3,1,2.0,阴
414,7,3,2019-01-01,7,3,1,2.0,阴
537,8,3,2019-01-01,8,3,1,2.0,阴
538,9,3,2019-01-01,9,3,1,2.0,阴
703,10,3,2019-01-01,10,3,1,2.0,阴
835,11,3,2019-01-01,11,3,1,2.0,阴
1165,12,3,2019-01-01,12,3,1,2.0,阴
1363,13,3,2019-01-01,13,3,1,2.0,阴
1712,14,3,2019-01-01,14,3,1,2.0,阴
1649,15,3,2019-01-01,15,3,1,2.0,阴
2020,16,3,2019-01-01,16,3,1,2.0,阴
1830,17,3,2019-01-01,17,3,1,2.0,阴
1859,18,3,2019-01-01,18,3,1,2.0,阴
1609,19,3,2019-01-01,19,3,1,2.0,阴
1399,20,3,2019-01-01,20,3,1,2.0,阴
935,21,3,2019-01-01,21,3,1,2.0,阴
518,22,3,2019-01-01,22,3,1,2.0,阴
125,23,3,2019-01-01,23,3,1,2.0,阴
0,0,2,2019-01-02,0,3,2,2.5,雨夹雪
0,1,2,2019-01-02,1,3,2,2.5,雨夹雪
0,2,2,2019-01-02,2,3,2,2.5,雨夹雪
0,3,2,2019-01-02,3,3,2,2.5,雨夹雪
0,4,2,2019-01-02,4,3,2,2.5,雨夹雪
30,5,2,2019-01-02,5,3,2,2.5,雨夹雪
429,6,2,2019-01-02,6,3,2,2.5,雨夹雪
1096,7,2,2019-01-02,7,3,2,2.5,雨夹雪
1418,8,2,2019-01-02,8,3,2,2.5,雨夹雪
560,9,2,2019-01-02,9,3,2,2.5,雨夹雪
416,10,2,2019-01-02,10,3,2,2.5,雨夹雪
408,11,2,2019-01-02,11,3,2,2.5,雨夹雪
516,12,2,2019-01-02,12,3,2,2.5,雨夹雪
528,13,2,2019-01-02,13,3,2,2.5,雨夹雪
526,14,2,2019-01-02,14,3,2,2.5,雨夹雪
613,15,2,2019-01-02,15,3,2,2.5,雨夹雪
786,16,2,2019-01-02,16,3,2,2.5,雨夹雪
1068,17,2,2019-01-02,17,3,2,2.5,雨夹雪
1309,18,2,2019-01-02,18,3,2,2.5,雨夹雪
835,19,2,2019-01-02,19,3,2,2.5,雨夹雪
