Num,Minute,DateType,day,Time,maxtemperature,mintemperature,temperature,weather
0,0,3,2019-01-01,0,3,1,2.0,阴
0,1,3,2019-01-01,1,3,1,2.0,阴
11,2,3,2019-01-01,2,3,1,2.0,阴
5,3,3,2019-01-01,3,3,1,2.0,阴
4,4,3,2019-01-01,4,3,1,2.0,阴
30,5,3,2019-01-01,5,3,1,2.0,阴
398,6,3,2019-01-01,6,3,1,2.0,阴
625,7,3,2019-01-01,7,3,1,2.0,阴
925,8,3,2019-01-01,8,3,1,2.0,阴
1007,9,3,2019-01-01,9,3,1,2.0,阴
1209,10,3,2019-01-01,10,3,1,2.0,阴
1241,11,3,2019-01-01,11,3,1,2.0,阴
1441,12,3,2019-01-01,12,3,1,2.0,阴
1496,13,3,2019-01-01,13,3,1,2.0,阴
1616,14,3,2019-01-01,14,3,1,2.0,阴
1594,15,3,2019-01-01,15,3,1,2.0,阴
1692,16,3,2019-01-01,16,3,1,2.0,阴
1320,17,3,2019-01-01,17,3,1,2.0,阴
951,18,3,2019-01-01,18,3,1,2.0,阴
728,19,3,2019-01-01,19,3,1,2.0,阴
741,20,3,2019-01-01,20,3,1,2.0,阴
619,21,3,2019-01-01,21,3,1,2.0,阴
394,22,3,2019-01-01,22,3,1,2.0,阴
97,23,3,2019-01-01,23,3,1,2.0,阴
2,0,2,2019-01-02,0,3,2,2.5,雨夹雪
17,1,2,2019-01-02,1,3,2,2.5,雨夹雪
3,2,2,2019-01-02,2,3,2,2.5,雨夹雪
0,3,2,2019-01-02,3,3,2,2.5,雨夹雪
4,4,2,2019-01-02,4,3,2,2.5,雨夹雪
6,5,2,2019-01-02,5,3,2,2.5,雨夹雪
394,6,2,2019-01-02,6,3,2,2.5,雨夹雪
1992,7,2,2019-01-02,7,3,2,2.5,雨夹雪
4348,8,2,2019-01-02,8,3,2,2.5,雨夹雪
1741,9,2,2019-01-02,9,3,2,2.5,雨夹雪
1133,10,2,2019-01-02,10,3,2,2.5,雨夹雪
1042,11,2,2019-01-02,11,3,2,2.5,雨夹雪
1212,12,2,2019-01-02,12,3,2,2.5,雨夹雪
1283,13,2,2019-01-02,13,3,2,2.5,雨夹雪
1185,14,2,2019-01-02,14,3,2,2.5,雨夹雪
1293,15,2,2019-01-02,15,3,2,2.5,雨夹雪
1658,16,2,2019-01-02,16,3,2,2.5,雨夹雪
3310,17,2,2019-01-02,17,3,2,2.5,雨夹雪
2291,18,2,2019-01-02,18,3,2,2.5,雨夹雪
1023,19,2,2019-01-02,19,3,2,2.5,雨夹雪
