Num,Minute,DateType
0,0,3
0,1,3
0,2,3
0,3,3
0,4,3
25,5,3
396,6,3
979,7,3
1494,8,3
1738,9,3
1974,10,3
2175,11,3
2359,12,3
2769,13,3
3154,14,3
3239,15,3
3401,16,3
3458,17,3
3054,18,3
2493,19,3
2265,20,3
1888,21,3
1439,22,3
374,23,3
0,0,2
0,1,2
0,2,2
0,3,2
0,4,2
12,5,2
853,6,2
4030,7,2
7401,8,2
3010,9,2
1914,10,2
1817,11,2
1873,12,2
1913,13,2
1870,14,2
1900,15,2
2449,16,2
4361,17,2
4584,18,2
2241,19,2
1642,20,2
1368,21,2
941,22,2
128,23,2
0,0,2
0,1,2
0,2,2
0,3,2
0,4,2
5,5,2
649,6,2
3601,7,2
7063,8,2
3186,9,2
1871,10,2
1701,11,2
1810,12,2
1871,13,2
1853,14,2
1804,15,2
2376,16,2
4308,17,2
4622,18,2
2204,19,2
1730,20,2
1517,21,2
963,22,2
121,23,2
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
11,5,1
624,6,1
3583,7,1
6930,8,1
3040,9,1
1767,10,1
1599,11,1
1662,12,1
1771,13,1
1743,14,1
2354,15,1
2850,16,1
4620,17,1
5011,18,1
2595,19,1
1922,20,1
1673,21,1
1284,22,1
214,23,1
1,0,1
0,1,1
0,2,1
0,3,1
0,4,1
18,5,1
363,6,1
1524,7,1
3061,8,1
2275,9,1
2136,10,1
2096,11,1
2256,12,1
2251,13,1
2252,14,1
2481,15,1
2601,16,1
2876,17,1
2529,18,1
1684,19,1
1691,20,1
1564,21,1
1235,22,1
176,23,1
0,0,1
2,1,1
0,2,1
0,3,1
2,4,1
18,5,1
365,6,1
1196,7,1
2126,8,1
2016,9,1
1993,10,1
1934,11,1
2131,12,1
2439,13,1
2353,14,1
2596,15,1
2667,16,1
2815,17,1
2217,18,1
1751,19,1
1721,20,1
1490,21,1
1046,22,1
117,23,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
6,5,1
768,6,1
3979,7,1
7261,8,1
3093,9,1
1907,10,1
1633,11,1
1783,12,1
1678,13,1
1582,14,1
1648,15,1
2205,16,1
4130,17,1
4539,18,1
2045,19,1
1708,20,1
1554,21,1
962,22,1
119,23,1
0,0,1
2,1,1
1,2,1
0,3,1
0,4,1
12,5,1
695,6,1
3638,7,1
7070,8,1
3320,9,1
1942,10,1
1826,11,1
1807,12,1
1882,13,1
1810,14,1
1902,15,1
2303,16,1
4390,17,1
4492,18,1
2261,19,1
1923,20,1
1651,21,1
966,22,1
124,23,1
0,0,2
0,1,2
0,2,2
0,3,2
0,4,2
2,5,2
598,6,2
3731,7,2
7128,8,2
3106,9,2
2022,10,2
1710,11,2
1760,12,2
1645,13,2
1672,14,2
1752,15,2
2282,16,2
4264,17,2
4440,18,2
2226,19,2
1729,20,2
1605,21,2
1032,22,2
121,23,2
1,0,2
8,1,2
0,2,2
0,3,2
0,4,2
12,5,2
652,6,2
3503,7,2
7001,8,2
3035,9,2
1889,10,2
1588,11,2
1826,12,2
1830,13,2
1684,14,2
1725,15,2
2325,16,2
4177,17,2
4482,18,2
2247,19,2
1924,20,2
1610,21,2
1025,22,2
142,23,2
1,0,1
1,1,1
0,2,1
0,3,1
0,4,1
12,5,1
614,6,1
3441,7,1
6960,8,1
2988,9,1
1777,10,1
1661,11,1
1750,12,1
1901,13,1
2023,14,1
2429,15,1
2842,16,1
4718,17,1
4788,18,1
2729,19,1
2064,20,1
1849,21,1
1354,22,1
206,23,1
2,0,1
0,1,1
2,2,1
0,3,1
0,4,1
15,5,1
440,6,1
1602,7,1
2734,8,1
2471,9,1
2271,10,1
2201,11,1
2237,12,1
2390,13,1
2279,14,1
2412,15,1
2750,16,1
2910,17,1
2619,18,1
1816,19,1
1829,20,1
1896,21,1
1221,22,1
211,23,1
0,0,1
0,1,1
0,2,1
0,3,1
0,4,1
15,5,1
375,6,1
1190,7,1
2028,8,1
2029,9,1
2074,10,1
2009,11,1
2224,12,1
2573,13,1
2560,14,1
2753,15,1
2808,16,1
2758,17,1
2439,18,1
1965,19,1
1877,20,1
