PredictTime,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2019-01-01 06:00:00,0.0,1.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.16666666666666666,0.0018850141376060316,1.0,0.0,0.16666666666666666
2019-01-01 06:15:00,0.0,1.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.16666666666666666,0.010280373831775701,1.0,0.0,0.16666666666666666,0.016022620169651274,1.0,0.0,0.16666666666666666
2019-01-01 06:30:00,0.0,1.0,0.0,0.16666666666666666,0.010280373831775701,1.0,0.0,0.16666666666666666,0.024299065420560748,1.0,0.0,0.16666666666666666,0.019792648444863337,1.0,0.0,0.16666666666666666
2019-01-01 06:45:00,0.010280373831775701,1.0,0.0,0.16666666666666666,0.024299065420560748,1.0,0.0,0.16666666666666666,0.028037383177570093,1.0,0.0,0.16666666666666666,0.04429783223374176,1.0,0.0,0.16666666666666666
2019-01-01 07:00:00,0.024299065420560748,1.0,0.0,0.16666666666666666,0.028037383177570093,1.0,0.0,0.16666666666666666,0.052336448598130844,1.0,0.0,0.16666666666666666,0.02544769085768143,1.0,0.0,0.16666666666666666
2019-01-01 07:15:00,0.028037383177570093,1.0,0.0,0.16666666666666666,0.052336448598130844,1.0,0.0,0.16666666666666666,0.03364485981308411,1.0,0.0,0.16666666666666666,0.046182846371347785,1.0,0.0,0.16666666666666666
2019-01-01 07:30:00,0.052336448598130844,1.0,0.0,0.16666666666666666,0.03364485981308411,1.0,0.0,0.16666666666666666,0.05420560747663552,1.0,0.0,0.16666666666666666,0.09236569274269557,1.0,0.0,0.16666666666666666
2019-01-01 07:45:00,0.03364485981308411,1.0,0.0,0.16666666666666666,0.05420560747663552,1.0,0.0,0.16666666666666666,0.1,1.0,0.0,0.16666666666666666,0.08105560791705937,1.0,0.0,0.16666666666666666
2019-01-01 08:00:00,0.05420560747663552,1.0,0.0,0.16666666666666666,0.1,1.0,0.0,0.16666666666666666,0.08878504672897197,1.0,0.0,0.16666666666666666,0.08671065032987747,1.0,0.0,0.16666666666666666
2019-01-01 08:15:00,0.1,1.0,0.0,0.16666666666666666,0.08878504672897197,1.0,0.0,0.16666666666666666,0.09439252336448599,1.0,0.0,0.16666666666666666,0.13949104618284638,1.0,0.0,0.16666666666666666
2019-01-01 08:30:00,0.08878504672897197,1.0,0.0,0.16666666666666666,0.09439252336448599,1.0,0.0,0.16666666666666666,0.14672897196261683,1.0,0.0,0.16666666666666666,0.13949104618284638,1.0,0.0,0.16666666666666666
2019-01-01 08:45:00,0.09439252336448599,1.0,0.0,0.16666666666666666,0.14672897196261683,1.0,0.0,0.16666666666666666,0.14672897196261683,1.0,0.0,0.16666666666666666,0.1470311027332705,1.0,0.0,0.16666666666666666
2019-01-01 09:00:00,0.14672897196261683,1.0,0.0,0.16666666666666666,0.14672897196261683,1.0,0.0,0.16666666666666666,0.15420560747663553,1.0,0.0,0.16666666666666666,0.1526861451460886,1.0,0.0,0.16666666666666666
2019-01-01 09:15:00,0.14672897196261683,1.0,0.0,0.16666666666666666,0.15420560747663553,1.0,0.0,0.16666666666666666,0.15981308411214953,1.0,0.0,0.16666666666666666,0.16022620169651272,1.0,0.0,0.16666666666666666
2019-01-01 09:30:00,0.15420560747663553,1.0,0.0,0.16666666666666666,0.15981308411214953,1.0,0.0,0.16666666666666666,0.16728971962616823,1.0,0.0,0.16666666666666666,0.13949104618284638,1.0,0.0,0.16666666666666666
2019-01-01 09:45:00,0.15981308411214953,1.0,0.0,0.16666666666666666,0.16728971962616823,1.0,0.0,0.16666666666666666,0.14672897196261683,1.0,0.0,0.16666666666666666,0.20075400565504242,1.0,0.0,0.16666666666666666
2019-01-01 10:00:00,0.16728971962616823,1.0,0.0,0.16666666666666666,0.14672897196261683,1.0,0.0,0.16666666666666666,0.2074766355140187,1.0,0.0,0.16666666666666666,0.19132893496701225,1.0,0.0,0.16666666666666666
2019-01-01 10:15:00,0.14672897196261683,1.0,0.0,0.16666666666666666,0.2074766355140187,1.0,0.0,0.16666666666666666,0.19813084112149534,1.0,0.0,0.16666666666666666,0.15551366635249764,1.0,0.0,0.16666666666666666
2019-01-01 10:30:00,0.2074766355140187,1.0,0.0,0.16666666666666666,0.19813084112149534,1.0,0.0,0.16666666666666666,0.16261682242990655,1.0,0.0,0.16666666666666666,0.2290292177191329,1.0,0.0,0.16666666666666666
2019-01-01 10:45:00,0.19813084112149534,1.0,0.0,0.16666666666666666,0.16261682242990655,1.0,0.0,0.16666666666666666,0.2355140186915888,1.0,0.0,0.16666666666666666,0.22054665409990576,1.0,0.0,0.16666666666666666
2019-01-01 11:00:00,0.16261682242990655,1.0,0.0,0.16666666666666666,0.2355140186915888,1.0,0.0,0.16666666666666666,0.22710280373831776,1.0,0.0,0.16666666666666666,0.18378887841658811,1.0,0.0,0.16666666666666666
2019-01-01 11:15:00,0.2355140186915888,1.0,0.0,0.16666666666666666,0.22710280373831776,1.0,0.0,0.16666666666666666,0.19065420560747665,1.0,0.0,0.16666666666666666,0.20923656927426956,1.0,0.0,0.16666666666666666
2019-01-01 11:30:00,0.22710280373831776,1.0,0.0,0.16666666666666666,0.19065420560747665,1.0,0.0,0.16666666666666666,0.21588785046728973,1.0,0.0,0.16666666666666666,0.24882186616399624,1.0,0.0,0.16666666666666666
2019-01-01 11:45:00,0.19065420560747665,1.0,0.0,0.16666666666666666,0.21588785046728973,1.0,0.0,0.16666666666666666,0.25514018691588786,1.0,0.0,0.16666666666666666,0.236569274269557,1.0,0.0,0.16666666666666666
2019-01-01 12:00:00,0.21588785046728973,1.0,0.0,0.16666666666666666,0.25514018691588786,1.0,0.0,0.16666666666666666,0.24299065420560748,1.0,0.0,0.16666666666666666,0.19792648444863337,1.0,0.0,0.16666666666666666
2019-01-01 12:15:00,0.25514018691588786,1.0,0.0,0.16666666666666666,0.24299065420560748,1.0,0.0,0.16666666666666666,0.2046728971962617,1.0,0.0,0.16666666666666666,0.2064090480678605,1.0,0.0,0.16666666666666666
2019-01-01 12:30:00,0.24299065420560748,1.0,0.0,0.16666666666666666,0.2046728971962617,1.0,0.0,0.16666666666666666,0.2130841121495327,1.0,0.0,0.16666666666666666,0.295004712535344,1.0,0.0,0.16666666666666666
2019-01-01 12:45:00,0.2046728971962617,1.0,0.0,0.16666666666666666,0.2130841121495327,1.0,0.0,0.16666666666666666,0.30093457943925234,1.0,0.0,0.16666666666666666,0.2224316682375118,1.0,0.0,0.16666666666666666
2019-01-01 13:00:00,0.2130841121495327,1.0,0.0,0.16666666666666666,0.30093457943925234,1.0,0.0,0.16666666666666666,0.22897196261682243,1.0,0.0,0.16666666666666666,0.24882186616399624,1.0,0.0,0.16666666666666666
2019-01-01 13:15:00,0.30093457943925234,1.0,0.0,0.16666666666666666,0.22897196261682243,1.0,0.0,0.16666666666666666,0.25514018691588786,1.0,0.0,0.16666666666666666,0.235626767200754,1.0,0.0,0.16666666666666666
2019-01-01 13:30:00,0.22897196261682243,1.0,0.0,0.16666666666666666,0.25514018691588786,1.0,0.0,0.16666666666666666,0.24205607476635516,1.0,0.0,0.16666666666666666,0.3261074458058435,1.0,0.0,0.16666666666666666
2019-01-01 13:45:00,0.25514018691588786,1.0,0.0,0.16666666666666666,0.24205607476635516,1.0,0.0,0.16666666666666666,0.3317757009345795,1.0,0.0,0.16666666666666666,0.2874646559849199,1.0,0.0,0.16666666666666666
2019-01-01 14:00:00,0.24205607476635516,1.0,0.0,0.16666666666666666,0.3317757009345795,1.0,0.0,0.16666666666666666,0.29345794392523367,1.0,0.0,0.16666666666666666,0.26390197926484443,1.0,0.0,0.16666666666666666
2019-01-01 14:15:00,0.3317757009345795,1.0,0.0,0.16666666666666666,0.29345794392523367,1.0,0.0,0.16666666666666666,0.27009345794392525,1.0,0.0,0.16666666666666666,0.3176248821866164,1.0,0.0,0.16666666666666666
2019-01-01 14:30:00,0.29345794392523367,1.0,0.0,0.16666666666666666,0.27009345794392525,1.0,0.0,0.16666666666666666,0.3233644859813084,1.0,0.0,0.16666666666666666,0.32045240339302544,1.0,0.0,0.16666666666666666
2019-01-01 14:45:00,0.27009345794392525,1.0,0.0,0.16666666666666666,0.3233644859813084,1.0,0.0,0.16666666666666666,0.32616822429906545,1.0,0.0,0.16666666666666666,0.3393025447690857,1.0,0.0,0.16666666666666666
2019-01-01 15:00:00,0.3233644859813084,1.0,0.0,0.16666666666666666,0.32616822429906545,1.0,0.0,0.16666666666666666,0.3448598130841122,1.0,0.0,0.16666666666666666,0.2865221489161168,1.0,0.0,0.16666666666666666
2019-01-01 15:15:00,0.32616822429906545,1.0,0.0,0.16666666666666666,0.3448598130841122,1.0,0.0,0.16666666666666666,0.2925233644859813,1.0,0.0,0.16666666666666666,0.32893496701225255,1.0,0.0,0.16666666666666666
2019-01-01 15:30:00,0.3448598130841122,1.0,0.0,0.16666666666666666,0.2925233644859813,1.0,0.0,0.16666666666666666,0.33457943925233646,1.0,0.0,0.16666666666666666,0.3308199811498586,1.0,0.0,0.16666666666666666
2019-01-01 15:45:00,0.2925233644859813,1.0,0.0,0.16666666666666666,0.33457943925233646,1.0,0.0,0.16666666666666666,0.33644859813084116,1.0,0.0,0.16666666666666666,0.32893496701225255,1.0,0.0,0.16666666666666666
2019-01-01 16:00:00,0.33457943925233646,1.0,0.0,0.16666666666666666,0.33644859813084116,1.0,0.0,0.16666666666666666,0.33457943925233646,1.0,0.0,0.16666666666666666,0.28369462770970777,1.0,0.0,0.16666666666666666
2019-01-01 16:15:00,0.33644859813084116,1.0,0.0,0.16666666666666666,0.33457943925233646,1.0,0.0,0.16666666666666666,0.28971962616822433,1.0,0.0,0.16666666666666666,0.3176248821866164,1.0,0.0,0.16666666666666666
2019-01-01 16:30:00,0.33457943925233646,1.0,0.0,0.16666666666666666,0.28971962616822433,1.0,0.0,0.16666666666666666,0.3233644859813084,1.0,0.0,0.16666666666666666,0.35626767200754,1.0,0.0,0.16666666666666666
2019-01-01 16:45:00,0.28971962616822433,1.0,0.0,0.16666666666666666,0.3233644859813084,1.0,0.0,0.16666666666666666,0.3616822429906542,1.0,0.0,0.16666666666666666,0.3930254476908576,1.0,0.0,0.16666666666666666
2019-01-01 17:00:00,0.3233644859813084,1.0,0.0,0.16666666666666666,0.3616822429906542,1.0,0.0,0.16666666666666666,0.3981308411214953,1.0,0.0,0.16666666666666666,0.30537229029217716,1.0,0.0,0.16666666666666666
2019-01-01 17:15:00,0.3616822429906542,1.0,0.0,0.16666666666666666,0.3981308411214953,1.0,0.0,0.16666666666666666,0.31121495327102805,1.0,0.0,0.16666666666666666,0.3119698397737983,1.0,0.0,0.16666666666666666
2019-01-01 17:30:00,0.3981308411214953,1.0,0.0,0.16666666666666666,0.31121495327102805,1.0,0.0,0.16666666666666666,0.31775700934579443,1.0,0.0,0.16666666666666666,0.3628652214891611,1.0,0.0,0.16666666666666666
2019-01-01 17:45:00,0.31121495327102805,1.0,0.0,0.16666666666666666,0.31775700934579443,1.0,0.0,0.16666666666666666,0.3682242990654206,1.0,0.0,0.16666666666666666,0.3619227144203581,1.0,0.0,0.16666666666666666
2019-01-01 18:00:00,0.31775700934579443,1.0,0.0,0.16666666666666666,0.3682242990654206,1.0,0.0,0.16666666666666666,0.36728971962616824,1.0,0.0,0.16666666666666666,0.34590009425070684,1.0,0.0,0.16666666666666666
2019-01-01 18:15:00,0.3682242990654206,1.0,0.0,0.16666666666666666,0.36728971962616824,1.0,0.0,0.16666666666666666,0.3514018691588785,1.0,0.0,0.16666666666666666,0.27709707822808666,1.0,0.0,0.16666666666666666
2019-01-01 18:30:00,0.36728971962616824,1.0,0.0,0.16666666666666666,0.3514018691588785,1.0,0.0,0.16666666666666666,0.28317757009345795,1.0,0.0,0.16666666666666666,0.3129123468426013,1.0,0.0,0.16666666666666666
2019-01-01 18:45:00,0.3514018691588785,1.0,0.0,0.16666666666666666,0.28317757009345795,1.0,0.0,0.16666666666666666,0.3186915887850467,1.0,0.0,0.16666666666666666,0.36569274269557017,1.0,0.0,0.16666666666666666
2019-01-01 19:00:00,0.28317757009345795,1.0,0.0,0.16666666666666666,0.3186915887850467,1.0,0.0,0.16666666666666666,0.3710280373831776,1.0,0.0,0.16666666666666666,0.2780395852968897,1.0,0.0,0.16666666666666666
2019-01-01 19:15:00,0.3186915887850467,1.0,0.0,0.16666666666666666,0.3710280373831776,1.0,0.0,0.16666666666666666,0.2841121495327103,1.0,0.0,0.16666666666666666,0.2846371347785108,1.0,0.0,0.16666666666666666
2019-01-01 19:30:00,0.3710280373831776,1.0,0.0,0.16666666666666666,0.2841121495327103,1.0,0.0,0.16666666666666666,0.2906542056074766,1.0,0.0,0.16666666666666666,0.29311969839773794,1.0,0.0,0.16666666666666666
2019-01-01 19:45:00,0.2841121495327103,1.0,0.0,0.16666666666666666,0.2906542056074766,1.0,0.0,0.16666666666666666,0.2990654205607477,1.0,0.0,0.16666666666666666,0.27521206409048066,1.0,0.0,0.16666666666666666
2019-01-01 20:00:00,0.2906542056074766,1.0,0.0,0.16666666666666666,0.2990654205607477,1.0,0.0,0.16666666666666666,0.28130841121495326,1.0,0.0,0.16666666666666666,0.29311969839773794,1.0,0.0,0.16666666666666666
2019-01-01 20:15:00,0.2990654205607477,1.0,0.0,0.16666666666666666,0.28130841121495326,1.0,0.0,0.16666666666666666,0.2990654205607477,1.0,0.0,0.16666666666666666,0.354382657869934,1.0,0.0,0.16666666666666666
2019-01-01 20:30:00,0.28130841121495326,1.0,0.0,0.16666666666666666,0.2990654205607477,1.0,0.0,0.16666666666666666,0.3598130841121496,1.0,0.0,0.16666666666666666,0.29877474081055605,1.0,0.0,0.16666666666666666
2019-01-01 20:45:00,0.2990654205607477,1.0,0.0,0.16666666666666666,0.3598130841121496,1.0,0.0,0.16666666666666666,0.30467289719626167,1.0,0.0,0.16666666666666666,0.20735155513666353,1.0,0.0,0.16666666666666666
2019-01-01 21:00:00,0.3598130841121496,1.0,0.0,0.16666666666666666,0.30467289719626167,1.0,0.0,0.16666666666666666,0.21401869158878506,1.0,0.0,0.16666666666666666,0.32045240339302544,1.0,0.0,0.16666666666666666
2019-01-01 21:15:00,0.30467289719626167,1.0,0.0,0.16666666666666666,0.21401869158878506,1.0,0.0,0.16666666666666666,0.32616822429906545,1.0,0.0,0.16666666666666666,0.3016022620169651,1.0,0.0,0.16666666666666666
2019-01-01 21:30:00,0.21401869158878506,1.0,0.0,0.16666666666666666,0.32616822429906545,1.0,0.0,0.16666666666666666,0.3074766355140187,1.0,0.0,0.16666666666666666,0.2177191328934967,1.0,0.0,0.16666666666666666
2019-01-01 21:45:00,0.32616822429906545,1.0,0.0,0.16666666666666666,0.3074766355140187,1.0,0.0,0.16666666666666666,0.22429906542056074,1.0,0.0,0.16666666666666666,0.1705937794533459,1.0,0.0,0.16666666666666666
2019-01-01 22:00:00,0.3074766355140187,1.0,0.0,0.16666666666666666,0.22429906542056074,1.0,0.0,0.16666666666666666,0.17757009345794394,1.0,0.0,0.16666666666666666,0.1950989632422243,1.0,0.0,0.16666666666666666
2019-01-01 22:15:00,0.22429906542056074,1.0,0.0,0.16666666666666666,0.17757009345794394,1.0,0.0,0.16666666666666666,0.20186915887850468,1.0,0.0,0.16666666666666666,0.22808671065032987,1.0,0.0,0.16666666666666666
2019-01-01 22:30:00,0.17757009345794394,1.0,0.0,0.16666666666666666,0.20186915887850468,1.0,0.0,0.16666666666666666,0.23457943925233646,1.0,0.0,0.16666666666666666,0.18473138548539114,1.0,0.0,0.16666666666666666
2019-01-01 22:45:00,0.20186915887850468,1.0,0.0,0.16666666666666666,0.23457943925233646,1.0,0.0,0.16666666666666666,0.191588785046729,1.0,0.0,0.16666666666666666,0.20923656927426956,1.0,0.0,0.16666666666666666
