PredictTime,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
2019-01-01 06:00:00,0.0,1.0,0.0,0.16666666666666666,0.00046948356807511736,1.0,0.0,0.16666666666666666,0.002816901408450704,1.0,0.0,0.16666666666666666,0.00706880301602262,1.0,0.0,0.16666666666666666
2019-01-01 06:15:00,0.00046948356807511736,1.0,0.0,0.16666666666666666,0.002816901408450704,1.0,0.0,0.16666666666666666,0.0107981220657277,1.0,0.0,0.16666666666666666,0.010838831291234682,1.0,0.0,0.16666666666666666
2019-01-01 06:30:00,0.002816901408450704,1.0,0.0,0.16666666666666666,0.0107981220657277,1.0,0.0,0.16666666666666666,0.014553990610328638,1.0,0.0,0.16666666666666666,0.022148916116870875,1.0,0.0,0.16666666666666666
2019-01-01 06:45:00,0.0107981220657277,1.0,0.0,0.16666666666666666,0.014553990610328638,1.0,0.0,0.16666666666666666,0.025821596244131453,1.0,0.0,0.16666666666666666,0.02544769085768143,1.0,0.0,0.16666666666666666
2019-01-01 07:00:00,0.014553990610328638,1.0,0.0,0.16666666666666666,0.025821596244131453,1.0,0.0,0.16666666666666666,0.029107981220657275,1.0,0.0,0.16666666666666666,0.03204524033930255,1.0,0.0,0.16666666666666666
2019-01-01 07:15:00,0.025821596244131453,1.0,0.0,0.16666666666666666,0.029107981220657275,1.0,0.0,0.16666666666666666,0.03568075117370892,1.0,0.0,0.16666666666666666,0.05136663524976437,1.0,0.0,0.16666666666666666
2019-01-01 07:30:00,0.029107981220657275,1.0,0.0,0.16666666666666666,0.03568075117370892,1.0,0.0,0.16666666666666666,0.05492957746478873,1.0,0.0,0.16666666666666666,0.06880301602262016,1.0,0.0,0.16666666666666666
2019-01-01 07:45:00,0.03568075117370892,1.0,0.0,0.16666666666666666,0.05492957746478873,1.0,0.0,0.16666666666666666,0.07230046948356807,1.0,0.0,0.16666666666666666,0.089066918001885,1.0,0.0,0.16666666666666666
2019-01-01 08:00:00,0.05492957746478873,1.0,0.0,0.16666666666666666,0.07230046948356807,1.0,0.0,0.16666666666666666,0.09248826291079812,1.0,0.0,0.16666666666666666,0.10980207351555135,1.0,0.0,0.16666666666666666
2019-01-01 08:15:00,0.07230046948356807,1.0,0.0,0.16666666666666666,0.09248826291079812,1.0,0.0,0.16666666666666666,0.11314553990610328,1.0,0.0,0.16666666666666666,0.10084825636192271,1.0,0.0,0.16666666666666666
