Num,Minute,DateType
0,0,3
0,1,3
0,2,3
0,3,3
0,4,3
0,5,3
0,6,3
0,7,3
0,8,3
0,9,3
0,10,3
0,11,3
0,12,3
0,13,3
0,14,3
0,15,3
0,16,3
0,17,3
0,18,3
0,19,3
0,20,3
0,21,3
0,22,3
0,23,3
2,24,3
0,25,3
0,26,3
0,27,3
0,28,3
0,29,3
0,30,3
0,31,3
0,32,3
0,33,3
0,34,3
0,35,3
0,36,3
0,37,3
0,38,3
0,39,3
0,40,3
0,41,3
0,42,3
0,43,3
0,44,3
0,45,3
0,46,3
0,47,3
0,48,3
0,49,3
0,50,3
3,51,3
0,52,3
2,53,3
3,54,3
0,55,3
0,56,3
0,57,3
0,58,3
0,59,3
0,60,3
0,61,3
0,62,3
0,63,3
1,64,3
1,65,3
1,66,3
3,67,3
7,68,3
13,69,3
8,70,3
8,71,3
8,72,3
3,73,3
14,74,3
14,75,3
15,76,3
12,77,3
27,78,3
10,79,3
43,80,3
25,81,3
30,82,3
50,83,3
22,84,3
57,85,3
32,86,3
75,87,3
43,88,3
54,89,3
47,90,3
42,91,3
81,92,3
45,93,3
75,94,3
75,95,3
60,96,3
78,97,3
63,98,3
55,99,3
98,100,3
79,101,3
75,102,3
94,103,3
64,104,3
83,105,3
90,106,3
45,107,3
84,108,3
64,109,3
53,110,3
88,111,3
79,112,3
85,113,3
68,114,3
64,115,3
84,116,3
74,117,3
76,118,3
81,119,3
99,120,3
64,121,3
106,122,3
121,123,3
68,124,3
108,125,3
84,126,3
70,127,3
126,128,3
105,129,3
109,130,3
105,131,3
87,132,3
100,133,3
101,134,3
99,135,3
119,136,3
113,137,3
91,138,3
95,139,3
103,140,3
115,141,3
74,142,3
97,143,3
101,144,3
96,145,3
126,146,3
112,147,3
67,148,3
91,149,3
115,150,3
120,151,3
116,152,3
76,153,3
102,154,3
129,155,3
82,156,3
90,157,3
89,158,3
82,159,3
123,160,3
127,161,3
90,162,3
124,163,3
81,164,3
146,165,3
141,166,3
86,167,3
143,168,3
138,169,3
86,170,3
134,171,3
120,172,3
90,173,3
143,174,3
59,175,3
120,176,3
142,177,3
104,178,3
115,179,3
150,180,3
79,181,3
136,182,3
91,183,3
108,184,3
109,185,3
60,186,3
162,187,3
127,188,3
112,189,3
138,190,3
119,191,3
113,192,3
94,193,3
73,194,3
205,195,3
68,196,3
126,197,3
185,198,3
62,199,3
159,200,3
130,201,3
125,202,3
135,203,3
146,204,3
60,205,3
138,206,3
182,207,3
122,208,3
141,209,3
125,210,3
118,211,3
139,212,3
136,213,3
79,214,3
211,215,3
111,216,3
123,217,3
197,218,3
35,219,3
134,220,3
185,221,3
85,222,3
133,223,3
120,224,3
87,225,3
140,226,3
115,227,3
118,228,3
83,229,3
32,230,3
147,231,3
158,232,3
71,233,3
124,234,3
104,235,3
44,236,3
122,237,3
89,238,3
28,239,3
134,240,3
125,241,3
105,242,3
142,243,3
123,244,3
69,245,3
125,246,3
46,247,3
135,248,3
92,249,3
48,250,3
112,251,3
18,252,3
111,253,3
99,254,3
57,255,3
158,256,3
88,257,3
67,258,3
130,259,3
23,260,3
119,261,3
112,262,3
3,263,3
103,264,3
84,265,3
12,266,3
113,267,3
81,268,3
31,269,3
83,270,3
59,271,3
1,272,3
104,273,3
65,274,3
2,275,3
76,276,3
3,277,3
62,278,3
48,279,3
16,280,3
40,281,3
1,282,3
32,283,3
12,284,3
2,285,3
20,286,3
0,287,3
6,0,2
1,1,2
0,2,2
1,3,2
4,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
0,11,2
0,12,2
0,13,2
0,14,2
0,15,2
0,16,2
0,17,2
0,18,2
0,19,2
0,20,2
0,21,2
0,22,2
0,23,2
0,24,2
0,25,2
0,26,2
0,27,2
0,28,2
0,29,2
0,30,2
0,31,2
0,32,2
0,33,2
0,34,2
0,35,2
0,36,2
0,37,2
0,38,2
0,39,2
0,40,2
0,41,2
0,42,2
0,43,2
0,44,2
0,45,2
0,46,2
0,47,2
0,48,2
0,49,2
0,50,2
0,51,2
0,52,2
0,53,2
0,54,2
