Num,Minute,DateType
0,0,3
0,1,3
0,2,3
0,3,3
0,4,3
0,5,3
0,6,3
0,7,3
0,8,3
0,9,3
0,10,3
0,11,3
0,12,3
0,13,3
0,14,3
0,15,3
0,16,3
0,17,3
0,18,3
0,19,3
0,20,3
0,21,3
0,22,3
0,23,3
0,24,3
0,25,3
0,26,3
0,27,3
0,28,3
0,29,3
0,30,3
0,31,3
0,32,3
0,33,3
0,34,3
0,35,3
0,36,3
0,37,3
0,38,3
0,39,3
0,40,3
0,41,3
0,42,3
0,43,3
0,44,3
0,45,3
0,46,3
0,47,3
0,48,3
0,49,3
0,50,3
0,51,3
0,52,3
0,53,3
0,54,3
0,55,3
0,56,3
0,57,3
0,58,3
0,59,3
0,60,3
0,61,3
0,62,3
0,63,3
0,64,3
0,65,3
0,66,3
0,67,3
0,68,3
1,69,3
4,70,3
1,71,3
1,72,3
2,73,3
11,74,3
2,75,3
7,76,3
6,77,3
2,78,3
3,79,3
5,80,3
10,81,3
13,82,3
17,83,3
9,84,3
9,85,3
11,86,3
14,87,3
18,88,3
18,89,3
16,90,3
19,91,3
18,92,3
21,93,3
17,94,3
18,95,3
28,96,3
22,97,3
35,98,3
68,99,3
43,100,3
46,101,3
52,102,3
63,103,3
94,104,3
49,105,3
64,106,3
47,107,3
47,108,3
34,109,3
35,110,3
25,111,3
36,112,3
33,113,3
22,114,3
30,115,3
60,116,3
48,117,3
32,118,3
47,119,3
58,120,3
51,121,3
35,122,3
33,123,3
34,124,3
36,125,3
32,126,3
29,127,3
22,128,3
43,129,3
55,130,3
32,131,3
30,132,3
44,133,3
33,134,3
45,135,3
40,136,3
42,137,3
49,138,3
47,139,3
35,140,3
17,141,3
55,142,3
34,143,3
31,144,3
44,145,3
43,146,3
56,147,3
55,148,3
29,149,3
47,150,3
32,151,3
43,152,3
45,153,3
39,154,3
47,155,3
33,156,3
48,157,3
38,158,3
33,159,3
52,160,3
55,161,3
45,162,3
50,163,3
52,164,3
42,165,3
52,166,3
68,167,3
43,168,3
42,169,3
42,170,3
48,171,3
45,172,3
44,173,3
57,174,3
42,175,3
50,176,3
40,177,3
36,178,3
35,179,3
39,180,3
29,181,3
41,182,3
60,183,3
49,184,3
51,185,3
32,186,3
40,187,3
47,188,3
40,189,3
48,190,3
54,191,3
33,192,3
38,193,3
51,194,3
40,195,3
48,196,3
41,197,3
52,198,3
53,199,3
42,200,3
50,201,3
51,202,3
58,203,3
70,204,3
66,205,3
73,206,3
81,207,3
57,208,3
60,209,3
53,210,3
72,211,3
84,212,3
53,213,3
51,214,3
51,215,3
48,216,3
77,217,3
48,218,3
88,219,3
53,220,3
51,221,3
53,222,3
58,223,3
40,224,3
42,225,3
46,226,3
28,227,3
37,228,3
44,229,3
29,230,3
48,231,3
41,232,3
40,233,3
35,234,3
41,235,3
47,236,3
35,237,3
50,238,3
26,239,3
28,240,3
43,241,3
45,242,3
39,243,3
32,244,3
35,245,3
44,246,3
39,247,3
46,248,3
34,249,3
19,250,3
40,251,3
22,252,3
52,253,3
44,254,3
27,255,3
36,256,3
34,257,3
33,258,3
35,259,3
40,260,3
33,261,3
19,262,3
22,263,3
17,264,3
12,265,3
28,266,3
32,267,3
31,268,3
12,269,3
9,270,3
20,271,3
23,272,3
25,273,3
11,274,3
22,275,3
9,276,3
18,277,3
10,278,3
5,279,3
1,280,3
4,281,3
3,282,3
1,283,3
0,284,3
0,285,3
0,286,3
0,287,3
0,0,2
0,1,2
0,2,2
0,3,2
0,4,2
0,5,2
0,6,2
0,7,2
0,8,2
0,9,2
0,10,2
0,11,2
0,12,2
0,13,2
0,14,2
0,15,2
0,16,2
0,17,2
0,18,2
0,19,2
0,20,2
0,21,2
0,22,2
0,23,2
0,24,2
0,25,2
0,26,2
0,27,2
0,28,2
0,29,2
0,30,2
0,31,2
0,32,2
0,33,2
0,34,2
0,35,2
0,36,2
0,37,2
0,38,2
0,39,2
1,40,2
0,41,2
0,42,2
0,43,2
1,44,2
0,45,2
0,46,2
0,47,2
0,48,2
0,49,2
0,50,2
0,51,2
0,52,2
0,53,2
0,54,2
